Block: 355
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
6337 355 2021-06-13T11:55:39.934Z 2021-06-13T11:55:36.309Z fe8c9676b558307e98f39665f9305561acd0f4ca78d299c13ed67ae354c75c24 16c4bdb70871c91d5217e58d125ea2ca5bb0266b5eb02584414bea0ab330bc46 84bdbefbcdee61debc2d98ba356a02ed58ebf3e88588247caf4ef3f62876a8ce 0b9a498f0bb4bd47c521b59f7aa8c7d3ab674cdfa14da1be4a5d26a9faaf9d87 0b9a498f0bb4bd47c521b59f7aa8c7d3ab674cdfa14da1be4a5d26a9faaf9d87 CRE 1 02b944994f20c4f364719b9662737d470a26988ef177cdfe682dd359e289d044de 02aadc403bbbe9bffa97308fc2210baf9fe09d62a1d6f18f7fd5a3796052df40bb UShib02Jd6/yAwUU7TOLt713XeDBgy9C0OcO3v8KwZGBpHqBozmbQZa+n2gUf1g2l4OWTm6CXermLo2VXBLVfw== 0b9a498f0bb4bd47c521b59f7aa8c7d3ab674cdfa14da1be4a5d26a9faaf9d87 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Mo9xzeYATSsQdZitD7dSBSHr0Do26LlhtVbrtBPbWidIdbH2rhtLKF4u2dUZB6WekYqpcHKX4O6MYtBIcnJf+w== SthVvwF4+ZujOEXbnQnaM6R14EbYsy1tQMmz/zZY314e2ysoC77QRZnUChd+D5UCJ5GZfyt76/38bIucv3WsZQ==
6338 355 2021-06-13T11:55:54.733Z 2021-06-13T11:55:52.352Z c8605b696027afd06825732f27c40fb1959af33708b06eb27e8ef8d2fc4c8377 c8605b696027afd06825732f27c40fb1959af33708b06eb27e8ef8d2fc4c8377 c8605b696027afd06825732f27c40fb1959af33708b06eb27e8ef8d2fc4c8377 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 354 0362311b39717559ea77534a78d0bdad2fa3fc33be6ee2b26d6b44799f620992b1 02a00857baec472ad3e6bfe0f88b60504decac197ca9eecce00c83a9147c8c587c Klg8Q4ILhKyQM3BSNzev1UmdzNbFkjpuZHjmoQDOl61r0SyHLNWziMNz/Jp/v2Qe4UbeoGTFMflCOdA7bYIzbA== c8605b696027afd06825732f27c40fb1959af33708b06eb27e8ef8d2fc4c8377 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 2K7wykPlEdN6+1Cj/N3rKbaMVpojvE9/CJo1Kp+enaFa+JGd7hA/t8bdwKTCniMRtOGfvFGznsA9cBVI8Jyh5A== EhA92zBuWlnFal4HYPFor4bkIevnZyVDmKE1ik2Ce0WppOl6vl1onfKxO8OxqIN449eC30E/1WRVeD5o7k+ZQg==
6339 355 2021-06-13T11:55:59.179Z 2021-06-13T11:55:58.770Z 4f5dacb0147b4df4297dbdb163efe322e18846cf92e1f29bb7344106026bcacc 4f5dacb0147b4df4297dbdb163efe322e18846cf92e1f29bb7344106026bcacc 4f5dacb0147b4df4297dbdb163efe322e18846cf92e1f29bb7344106026bcacc 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 354 02366e68eb94f7fc734a2cac2974d411b6da75026ff94a4a09f55fab094f588ed5 034485408663ff9aa030a2ce4f609c1a90b1972f65a69c7a3d30891add0f2f3e10 d+x8LMhPLlH7rlx56xLUr/pyZZ+FlhkQF0S1zzLl3EDgEMQ51ieH0ij2x4AOaFFpPVdoYDvVZadd97bXbIkUug== 4f5dacb0147b4df4297dbdb163efe322e18846cf92e1f29bb7344106026bcacc 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7VvAM03Hv/+G41fGoApZOuW4nJD3z9xDNdzjdIHUBJC+HNnAwMCDqcN/49FMeSUkzvVy5u0mYCxYmscoYXZ9cA== rEmBLkPjbZ+iZpTHWFzkRyi3XXaD+fjO/mlOpCj3ME2a37ppJXVpj0HGsrSmnNtD157P3rBF86mWL5DEtwx9+A==
6340 355 2021-06-13T11:56:51.324Z 2021-06-13T11:56:50.920Z f9206cf912c472cb1ed6627fe050ab7a3da5b2f60f92d07885f3dbddeacb299c f9206cf912c472cb1ed6627fe050ab7a3da5b2f60f92d07885f3dbddeacb299c f9206cf912c472cb1ed6627fe050ab7a3da5b2f60f92d07885f3dbddeacb299c 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 354 02ac1172af7fbf74616f2c27004754f70a68e4c1d2a41ebd62217840d7280ceebb 02e0920e81a7d12289d969f616b52399c2b72beb327e68065fde11d6818b3220e1 eb8jeNMGJgMpZIuZY4BePZCwo3jwdPCqTkw9eDrkmQqm2/SN0TiKAwBLIFopSp8p5hmGK5r3fhEF0F9WgrC6Ng== f9206cf912c472cb1ed6627fe050ab7a3da5b2f60f92d07885f3dbddeacb299c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 3W3UqgsQtESNRlcbciBt+yP/h1CANyK9y9v0pntPJXd+0Ldvf/GQIrp6pgqJw4uVkau4DYHGfAwSaOmxrGTx5g== bbxR+s9IabYbEBzM3YvrNok0DL/oC9BGhKiGAhKS60fu5IGVrurPTCaLmrP5pxdZkOHE9OmXaY9O9TRNVrBt/A==
6341 355 2021-06-13T11:56:57.630Z 2021-06-13T11:56:56.845Z 133fdfaa8eb8623fd3421b6c59481fd9ea0bad7b0bc3f9652483ec0017aae7c7 133fdfaa8eb8623fd3421b6c59481fd9ea0bad7b0bc3f9652483ec0017aae7c7 133fdfaa8eb8623fd3421b6c59481fd9ea0bad7b0bc3f9652483ec0017aae7c7 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 354 03db355bc891a819a6b72cc20e77c7dbcc675c5cab1fe7b069aada1346a9b7dd8b 0328b98bc111a21bed80f955b75a4772fe844130a1b1c0f2d53ffd5e3a43167481 +0Rp+8SbWPL5VjNw2FWPelvBqzOnAYb1Tt3Gq7vR2ffkxXQkXCRaLrsNDNTG9cP+QuBByGNU8cavfwCLsDq8Xg== 133fdfaa8eb8623fd3421b6c59481fd9ea0bad7b0bc3f9652483ec0017aae7c7 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 rUq8QYzqa/zJyGw32YO5vlGeYyMvoGnwO7KL4Z46iFSiSSbA6/CY16BoRC60qeREd/ndFK0fePKpqRunLhgo6A== 43nWpPYWI2ucT4MczZz2R7vp7lSYT6RpwxTL9UGx+tGd0QHbsUQc/Y99xOMv5pPGF9cRIB17w8JFP9GqXctv/g==
6342 355 2021-06-13T11:57:00.952Z 2021-06-13T11:57:00.646Z 6182203eeb74e666d71d35ec9e4103cfef36cc1ba4889a192a0436fd06cbb35d 6182203eeb74e666d71d35ec9e4103cfef36cc1ba4889a192a0436fd06cbb35d 6182203eeb74e666d71d35ec9e4103cfef36cc1ba4889a192a0436fd06cbb35d 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 354 020aa36faac3d5e3a2c31f57eb58061992dfb6f50ad0218f850ecd14160f9063c4 0346213f8da05b1945ddd0bc0fa37235a79b45daec0ed043bb76343ca126dcca59 j2h0417Mmsf0Tdfcb/r8TmDPx6Flb5K6pZJAJeG8qL/4D6yWYtYKQjXMDI/IAcvPP5N1irrSpMPdLSpuVV/Uug== 6182203eeb74e666d71d35ec9e4103cfef36cc1ba4889a192a0436fd06cbb35d 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 6YZjjSL9qZgt3wVOe/uynEdtril3097eXmMTiunmlUTmDyh8V3nlebUsXwWgvo/XylIMtr1LmeO/bOtoZbHEtw== 4+n2pINZlTwHTOG+ogqxoewIl3R1l+WjTSNN7Hk67OctIjg/ZsyaGm3wp6FVka82vLxOi5mkLVJjeDnuNCfS+w==
6343 355 2021-06-13T11:57:02.867Z 2021-06-13T11:56:58.577Z fe8c9676b558307e98f39665f9305561acd0f4ca78d299c13ed67ae354c75c24 832b2b3abd5c947557d880562142b30f636b154aee083730698d7a3a373975ce db7c0e60f765bbf94dc2d6944b663424ad544776a5631f6b0bf1f40476ab43c6 e696e323861ad20e465e684d024ad28d305e939bac7f39ee7f19b6078bf68bea f29cb8ff7de86cecbaa5d8e74efa0cf5a1ca43aa031b53fb2d3a40d4e1002337 AME 2 02b944994f20c4f364719b9662737d470a26988ef177cdfe682dd359e289d044de 03cc4f3c539cc571b4dd540de74758fffae553d20329816c82b9e284267e3fa738 K+96doiDb+oMV7NvywSWSLvE6/MfbybLARrxwcT+UXWpHfY++rl1sqOIdBI6SAjGfQbQdcQgEWFTVQYsBBiY+g== e696e323861ad20e465e684d024ad28d305e939bac7f39ee7f19b6078bf68bea vfCroiUmNSa8g0J2fN+Hb1C/dgSS2IejR9CXMDur5AYgy9eCgRSxR/VlZdC3fglUMiAYy+rRzkLgJbaD8KplUw== 6tNjMH4EQOSZRqcjkc3ap/ga9pPP099uidbKJhw62dNXbZ2i8YcJWt2YbIv6pzOwdwkls8xUNDyxMjMg/t3gcw== SmW7jHhbutRLnVKd3KdVVm0DmC8lFSv9E1G14GaA3TvMEf455WEXk8GLmhnJhh8npxzPxpUUiGLRhl3kh8W44w==
6344 355 2021-06-13T11:57:03.185Z 2021-06-13T11:57:02.481Z 01dfbd2db04f224d110148fedc0380f71b0b35e601da06810210595a84c467c4 01dfbd2db04f224d110148fedc0380f71b0b35e601da06810210595a84c467c4 01dfbd2db04f224d110148fedc0380f71b0b35e601da06810210595a84c467c4 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 354 028e11d7a5fa0bd74e180ffa332eb023b331b46d55be25737ec9a4bf6e502b6d22 02ff12fc1a75d239ef34739c8410a17341dbc48f1f0a986be709eeed7c9bf81692 OuvrjA23LgSJ/G0H0QOcv2gfNYD+W0wpBXLvhVnrq0BPskPA9ckT1W/01HZjvFVYO3DFA2acEV4uY0XQk1DbNg== 01dfbd2db04f224d110148fedc0380f71b0b35e601da06810210595a84c467c4 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 qKWzZ8A3S5r09tG1/meu98ag8fllR1Hzo7aA59b8XxJSwvqeOLnBRKj5c0vyxyT6OHzc8FTEVNjvgi23z8ExzA== fW76ryVSCxQcXZ1fq0dfPfzqenUUacA9KUAOv41Mwv4lRblQ0m+Tv6XKfNeyAAbd2w/mRn4puoHlIZ/vFh+JEg==
6345 355 2021-06-13T11:57:03.292Z 2021-06-13T11:57:02.984Z e5d0114b4c2e219e822941e9cb0b70a7f23db4f3ee3c9567588792f45e2a5354 e5d0114b4c2e219e822941e9cb0b70a7f23db4f3ee3c9567588792f45e2a5354 e5d0114b4c2e219e822941e9cb0b70a7f23db4f3ee3c9567588792f45e2a5354 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 354 036a8c4cd058a66d9e876887b87171e2ec1f8e34d7ea93a26653db154428ff3675 03d54827897166ea2dd77d7453e7ccd39e3f223fcb629ab632f4540557f5472a52 crc6U823YWPo+EsMH+queNETzA/+djDcdkIP97cHIyh0Xb034r7SMKTLLUWWZGOUwY7NuPTvISdmhs3+ZKbmZg== e5d0114b4c2e219e822941e9cb0b70a7f23db4f3ee3c9567588792f45e2a5354 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 famZXIAZuEzHWUuETYVPURwpXrR5IdFiNTXz56wTxBCBTJOsxHhOQ3UTBlc1kL/nAr957KJxOujKdyD/8VRLlw== uMu2Z26tx31L3bjSoFIXwhkpUAiXyS+DLyBCEW4grI1yxigXVNICVlXAcj/p32BFD/CYk1y39KUFOy+9h84sHg==
6346 355 2021-06-13T11:57:16.293Z 2021-06-13T11:57:15.942Z e7106e1757f631b85c970450219557178a291789ffe5a472a0003bdfdcafd44f e7106e1757f631b85c970450219557178a291789ffe5a472a0003bdfdcafd44f e7106e1757f631b85c970450219557178a291789ffe5a472a0003bdfdcafd44f 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 354 02c1f69c7de3dae601fd90b12f1e4fb976ca9f93a692b4f08a3e75b6d617c4df09 03e942bdfc7c62c5e3fc503287d0684f2f4f7499043ce11a2b693b5bd93fc33d6c 2X34EMPWVMoq2xnhsH6atxrCXzro1qnrT0ww9wxmD6NooY/cj5t44xrhn+VhByqiQ+YzXT3B5tJEWc3ZJw45dA== e7106e1757f631b85c970450219557178a291789ffe5a472a0003bdfdcafd44f 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 TUntHgMXE/dG6w9ndDX52w6otNlZ25VfMSTlCfU0mNDBMyue9bm5f95mjmjOJvYLr7RIe7bvzEjZsQkQSq6edg== 0vFHeLhp4aIcvg4VmgW/8Y2jkafILGv4+Z5b0bdrdhJ/XMQqnxU4ZDB5nBAV0/rISbW9nfZMSvPa6JGsgmUJtQ==
