Block: 402
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
7248 402 2021-08-29T06:31:54.735Z 2021-08-29T06:31:53.275Z 0591300884fad670d33e9e1c23740c9008a2fbf114a623670ee95753ec986c15 24421aa0f6cce2c1542a62897002e0fc7bdbc416b2f12de971e84dcd2edffbd0 88c18504c0e12d33b3dcd49f4bf3d0f7278ff11b6f7f49aae359ce4eef0e908f 0d804129bf1686eb002450168ae8628249a70332dcfc018ab7f60a9b20fa5376 8ee99f8ca288907215dbae8359b287807f1e86322f0038dac614be1e0362d93e AME 2 03414317bd066e6b469b2092cb3612f615185adea3c8ca61166892f9c16498ab59 03ccdc1c5d9c472ec37deb75ff35f9bed62b94e1f4aeefaba67bbdf4c8641b229b BCwo3sTgijFc8aOBDojyydzqn35jY8dyRoZpb+G2WwfdQJdxwHIYla2AimU3HTK4IF4DBYNY6RQa4Iaa9FH1GA== 0d804129bf1686eb002450168ae8628249a70332dcfc018ab7f60a9b20fa5376 w/BrKUvCUp/Iu1+yLKa1wCLifuP5gqFVWPniWMY+gX8/bky+BO+aUHZYXp88aPPcglD/+TS+fV9x1NUvpGiX8g== HkziEGsH+xXowpCt4WxvgXplNZOQfllDwpfoCEJhHmwTLfVQq7PhzjQu94P4Eb4b/u5kxijo4Dwxx7ICg43r0Q== nsVWcSINlhmLyIR2DNsQVg3cjD271QE2RgQT+8qkD2CV3IJpU//m7aEuv4PxHEUcexr41pGjZMEujgLRL5MN9Q==
7249 402 2021-08-29T06:32:07.673Z 2021-08-29T06:32:06.127Z 8b16ac95466c5052a4b81eff0d08a5720ca7796efec2e84ad733e20e6e5fef85 8b16ac95466c5052a4b81eff0d08a5720ca7796efec2e84ad733e20e6e5fef85 8b16ac95466c5052a4b81eff0d08a5720ca7796efec2e84ad733e20e6e5fef85 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 401 02c1f69c7de3dae601fd90b12f1e4fb976ca9f93a692b4f08a3e75b6d617c4df09 021d8112d31885cfdb8c7c7bdbab03f85d301de65a2a1b1ab9e5afa5bbc8b85c2e UC8bp3Okrc1VQ3km7ksbLXzIQUD4QOXcuya9aE8PwzX5oCQU7zXtUaP9FmpOfq+5y5m/8rZ6/2Dfxyq+NPpbKA== 8b16ac95466c5052a4b81eff0d08a5720ca7796efec2e84ad733e20e6e5fef85 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 zDmQrufpMmReMRqPtYrTkYhd2PzzI4/RDGI5eWkR7sz1CXLxf4vU7tplcQKQw03eWnM0r9yIDovw2+ltfn+u9g== DCGx1Zh9xmAmq37unOw2/P9Z73kq950KxWD5OhcdFI6HHhlJAZMkrw8i/jEM9Hr8dpR5iWE5lIueBrgmB32eAQ==
7250 402 2021-08-29T06:32:07.697Z 2021-08-29T06:32:06.250Z 5bd87af5367179a25fd53704f9ed9fb337a5d8763851e84e5deabbff5a39e218 5bd87af5367179a25fd53704f9ed9fb337a5d8763851e84e5deabbff5a39e218 5bd87af5367179a25fd53704f9ed9fb337a5d8763851e84e5deabbff5a39e218 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 401 02ee124ec765bd19ad591703e62e50d79dfd621627b4af81d1494c3b671c5b5a04 02c58303b02c15b608ec2dca3c28aa641a38bb460584051e606c5b9e18d045a825 VXm5xp7J7SKHVU9NFOpV/TYjD+22zDgRgxekkCx9YHMzzGOuEjuoLIO3BdKIZI5fXWKd2e2C9hf1jBQj2tVEAQ== 5bd87af5367179a25fd53704f9ed9fb337a5d8763851e84e5deabbff5a39e218 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 OigOvMmAXliqERg5H60qrNp7RDPM6CBiXJPwwKpgRPPp4kiFfVUmtVYU7S03m83rkEMLGDBfp5Iox7Aen47w5Q== MggH6l3Z1p2KTtMc/tvfOfDRjdJikb8dIAiDAp5DoRRuldExg2xITUuO4AN28dOnsZuGb9MoL3EZrTubacolmw==
7251 402 2021-08-29T06:32:08.144Z 2021-08-29T06:32:07.957Z e3eeb842ee38a37be01e6303d8c8717c0e40055cef88b51bd08856e9b5497e10 e3eeb842ee38a37be01e6303d8c8717c0e40055cef88b51bd08856e9b5497e10 e3eeb842ee38a37be01e6303d8c8717c0e40055cef88b51bd08856e9b5497e10 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 401 03db355bc891a819a6b72cc20e77c7dbcc675c5cab1fe7b069aada1346a9b7dd8b 03c9b912438eeb46a073fe7c7ac64a8c53ef5496a44516ca535faa17720f6f873c 8hmD/F1IHMlPLMejHHTfy/tgH/MGbvTDaYbEQwW1QU1uHev69RuXSeDYZRVvXmiSWo3rvCgNg8Qur3NMYfkcOQ== e3eeb842ee38a37be01e6303d8c8717c0e40055cef88b51bd08856e9b5497e10 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 dy1LfoslN9ZNozK7Lzp/5xd6Aa92z9DAoQMByMYMRSXtlokGrbS4+Zmvzw34wSK608/bSrW3nHWTWIQyXfjBVw== L0lyHVqZ0N3gyOMd8hgMFnJmJvZNSjfmCNEP/3N6PXlPZzCJisJGyxf13qKDNKAAd6W2S5YdGMAsyWUQSvOktg==
7252 402 2021-08-29T06:32:15.125Z 2021-08-29T06:32:14.912Z 09eb15b203b8ae16f1d2a2d437ed4ad1966ac8319fe878027a4c6de44ee20aca 09eb15b203b8ae16f1d2a2d437ed4ad1966ac8319fe878027a4c6de44ee20aca 09eb15b203b8ae16f1d2a2d437ed4ad1966ac8319fe878027a4c6de44ee20aca 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 401 028e11d7a5fa0bd74e180ffa332eb023b331b46d55be25737ec9a4bf6e502b6d22 035b8e2f1905eb3a5fd76ac991199e012cccc7b6929cecb2cbbb9e088b94c2533c U6D1xmGj687ynQnbzrzZ18pyZLr5jlJHNPchWgEShDUZogxH5jQd4hGS9WbUwDwJDZSzt1EmCZwpud29uDqIAA== 09eb15b203b8ae16f1d2a2d437ed4ad1966ac8319fe878027a4c6de44ee20aca 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 VLP/8xVzQmqW4VzWlyMyUHWxU1qKMNmmmo9Az3IunTrUUX6fhtotMfN6bt6oWS38/lCPZkecIB8X8EupHh7XIA== FIK+WdjTRuvSdtpdnAHejiQALpEKVXaNs1arXnLlDyOxE8VgGAhD+bapXwZ53nJrtdlud0pa2fz+1AQjwXj+Uw==
7253 402 2021-08-29T06:32:17.177Z 2021-08-29T06:32:17.053Z be1b41e85ea32761996218035d490195555b463baf86dfd6b54056583ca97504 be1b41e85ea32761996218035d490195555b463baf86dfd6b54056583ca97504 be1b41e85ea32761996218035d490195555b463baf86dfd6b54056583ca97504 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 401 02366e68eb94f7fc734a2cac2974d411b6da75026ff94a4a09f55fab094f588ed5 0210da703fd3f6c3d27df8bfa25c8d90fadf69e0b192005108a524954acdae4287 bi/C80Jn238OD0x6VGdWqmksuorki/LGf3+3ia8glLc3iJGFXnOwTRDk53HMJ7QcxmvLXmJyK4Q/PuuUpavpTw== be1b41e85ea32761996218035d490195555b463baf86dfd6b54056583ca97504 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 coJEpcrhPQ+gPxHJna4xH4FriolSqAuKQl7VZejEDrL8NSp2755kd1DkSA2qoiovfzYog5ybKFqxPUwa2ySn+w== 4KbWm9tahh0rHGuDz00SSAEtagP8Eoos/rp2ma4aS5T1vM3qhe+Sa6HlXKLuIzi4HEGugHpxFegpbkBdOjM32g==
7254 402 2021-08-29T06:32:17.251Z 2021-08-29T06:32:17.044Z 983b1693dda68204793f655e8782ba5b9929f678ddba2c1428c53cbe241f7b08 983b1693dda68204793f655e8782ba5b9929f678ddba2c1428c53cbe241f7b08 983b1693dda68204793f655e8782ba5b9929f678ddba2c1428c53cbe241f7b08 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 401 03c42ce6471d4537c53d42c3aa8af0973fd46ee71dba351ca95848d9821518e975 03bc10aeabc6a64ce1a24163c5f0b6e0f2b0237ad7cfc8ae6d55315726a914fed7 zVMoewb+iJIUwMBZWo8AFresNBp/jKd6wbFLjtzk/rB37R/lkAG7Rpe17DPdn2bo4QMxtyxzDPtZQDPgYMZGKg== 983b1693dda68204793f655e8782ba5b9929f678ddba2c1428c53cbe241f7b08 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 bY1IbMbaFwDbyGJkXUDHWEt9Y7CAGfVgdxtH7TYKjydOqzn/bjVS888PbUuPN+iilp7/Bc8j8Lvu3Aiq5z57Sg== g7KvFVWR/rF6TwUua81+OH9FqAaRfYlSoaoj3dCs5cgMLcYjmW+zko9X3y1q/I3G8y2UmdZ4Y1S8Cjb0UZC6yw==
7255 402 2021-08-29T06:32:18.665Z 2021-08-29T06:32:18.417Z 5573bff274b2126fd29b38af85dcee12b0d6c1ee810f961dd45c88b59f384d90 5573bff274b2126fd29b38af85dcee12b0d6c1ee810f961dd45c88b59f384d90 5573bff274b2126fd29b38af85dcee12b0d6c1ee810f961dd45c88b59f384d90 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 401 0362311b39717559ea77534a78d0bdad2fa3fc33be6ee2b26d6b44799f620992b1 022c90706540fdfd94f1cce85e2422f4239b0792489e9f85542d5bb1ccc8c48703 7u+hLYoJGquX+SHPOxxEqK+wgOuHJGpVkvddEP61IBAx8HcefHsl+ndIIBvwq3azUdmBdWMh7YFv1lu7KAT5qw== 5573bff274b2126fd29b38af85dcee12b0d6c1ee810f961dd45c88b59f384d90 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 JfsRxzYUbH6Tyjeco/c/gAYiqNFS7wtn4jw64W5ijbfiPm8+RVdkQiF/gFW7OcME4vAxZRQRlQSh2oisqr1OOg== UU237Piw2ENL/eLh8SH23e2Jwe8nZGnZfwX6q8x0agABe0Bz6SL7OdObCSCEBQRZMyxGZTjKfR1BIaj/ZPWZVw==
7256 402 2021-08-29T06:32:31.964Z 2021-08-29T06:32:31.778Z 7133ca72302f648c8a5c711c396d8aa6cd4f286413035a3c9093577e6b9d7350 7133ca72302f648c8a5c711c396d8aa6cd4f286413035a3c9093577e6b9d7350 7133ca72302f648c8a5c711c396d8aa6cd4f286413035a3c9093577e6b9d7350 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 401 02ac1172af7fbf74616f2c27004754f70a68e4c1d2a41ebd62217840d7280ceebb 037f13ddc7d6bbadfef6989fe2d4417b4da97ddd845f270b03aa44433e9f3022eb b583ZEn+YQRLu9WK/8eMPphYKRX6oWJiFMLz+ACJ9WAg1WTrSyj7eoJWHPHH28MJpsGLSu9T5zIdv7p+pc3psQ== 7133ca72302f648c8a5c711c396d8aa6cd4f286413035a3c9093577e6b9d7350 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 j5Tr/8Dm4FQNxzJhNmIoJxKIWtnn0SlT6PVRWDobdym0/tQJ0++yD3DVNht6bA1j1Vm8RnvW+rElrLetF+reoQ== d0VvwGUqRcKGDwEXtKRE0nEwwBtlAL8BZO+OD/oErz25pC3ARuHgft1and0A7+8kdrXugIVlgZK9Bg3EeLsIgg==
7257 402 2021-08-29T06:32:33.686Z 2021-08-29T06:32:33.490Z 9dec536d8862e871b2a27d3f647d3235c9207b80df9b6e284fec136d52e2236a 9dec536d8862e871b2a27d3f647d3235c9207b80df9b6e284fec136d52e2236a 9dec536d8862e871b2a27d3f647d3235c9207b80df9b6e284fec136d52e2236a 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 401 020aa36faac3d5e3a2c31f57eb58061992dfb6f50ad0218f850ecd14160f9063c4 02213452e17c46b04b21fc717f6a26d196d4dec490c66bf10527f071f253eea8de Z7zBv0E15FMY6ZUmh20TlUbpmr08PVZgJcX/Ul+STfkPsbnaBR1Y0422NRvuSjRFr/F+89ap0Ht3ZW1h21C7Qg== 9dec536d8862e871b2a27d3f647d3235c9207b80df9b6e284fec136d52e2236a 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 iNb6ZSJ0A2Gdl9zp/sFIrhtqfLK/fLAzAGGZEVC8/XfwDtw4xy2pUjdjevL3hjbKPCZx38AeXO6Ak6jFjJchog== hZROG+4JTkVrUbhafLEVHQkECL8J/43h7D5XcfVm8x7kjq4OSXrWVzsZu+LLna3ZF8RdBwSVrEeBdoDlfeCuxQ==
