Block: 351
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
6231 351 2021-06-08T07:13:57.938Z 2021-06-08T07:13:57.302Z 90e59f7ca783f46060ebb27544f560a9a06f64e04d4fb7b719cb6fdce161b255 973896589a8b21bfc52f5dd56fd03d3ebaf5333fb1f64052d1b9b319e5879cdd ba7005add545874fe3bd8e1abc29793796ea102317ab7f9e38992b3ab7123c0d 3cb9f6d03a0cdb6587f7a62a05df0848fd9ed6213a78f1f880747a146a4d0aa0 401e4d917557b1cf1121c1b9aab3720c58ecd1af09e507e07101c52f40e27279 TRA 2 0229dfaf3b4e22411c0d2c750d3ed1b0f2ae1605cdf4eb39bf29c6ce37df86407b 02d5c43c183cd9168eb0580c1b0c54f5840dda756d8a7d925cd21436c09f0bb3c4 a8DGzJzsvC3r3zLWRyNLMz8S8Q/4607q5rSH6wETs/l/r/DVHdn2FvfUIWgBWeOTNvsBW80h03p35SI04CxbUQ== 3cb9f6d03a0cdb6587f7a62a05df0848fd9ed6213a78f1f880747a146a4d0aa0 4+mE4Giy1NpYoLQXbJMMvhbejOji9PtMt3qkPQAdiXKqvsX2xeuGC22wEsif7fhqs8jr4DZraw3D6Cr3ehfclA== hiRyeiGONQKjFhn7vat0msNI/dzX2mwlYOAs2yhnHuy5vlHbEPGbVY3Up4UhGq5I6oCQpl5+EzCoKUVBc1OgBQ== ocfhfAecIwhcjk82WZAr4XCRBP4lnIzsNJuBvzznF/r05pZkPytE+oItroY71Txr5wikYPzHk2RAEWPJvjbBFw==
6232 351 2021-06-08T07:14:19.595Z 2021-06-08T07:14:14.336Z c1abf04e90170c43f93a973b8d4772f728d21486591f33ec5b8b2de367756e24 c1abf04e90170c43f93a973b8d4772f728d21486591f33ec5b8b2de367756e24 c1abf04e90170c43f93a973b8d4772f728d21486591f33ec5b8b2de367756e24 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 350 02ac1172af7fbf74616f2c27004754f70a68e4c1d2a41ebd62217840d7280ceebb 034221ec8b394df4e5a918f45414b86551210fcb3eb2ed8e8af136509273975b9d WFTKsshLiSM7oWdbNua8wzt8sh8gmjiZao50S475z45fyDGrhndrjuy1AjSu3jk9gkJlH/fZa0LG+KDXDEB5EA== c1abf04e90170c43f93a973b8d4772f728d21486591f33ec5b8b2de367756e24 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 pXmpT4WDGtN8fSFiWNqDC8B+3imSHskfO8Ga2L/9adOreOzqw3r+Wq8+j7hgx/hjYWzjdLY/ul5CTGCLBsxafw== Jr3n6bHmDFQzVYhclZPK5oCCCze6eMazKjlvaJdu/doV8qkD9ZCwlbEKNVLYDCvwAFhDrfvjrLlnnoeUmIqP8w==
6233 351 2021-06-08T07:14:26.629Z 2021-06-08T07:14:26.262Z a08d4d89670076fc8ac06cd2e7d3ec39bc61061a70522e1894a1cedc1c727aad a08d4d89670076fc8ac06cd2e7d3ec39bc61061a70522e1894a1cedc1c727aad a08d4d89670076fc8ac06cd2e7d3ec39bc61061a70522e1894a1cedc1c727aad 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 350 02366e68eb94f7fc734a2cac2974d411b6da75026ff94a4a09f55fab094f588ed5 0364a87a4709945d72d1195daf02465a0b186794a96d1caffeb05c79ac61298e4c 5hhN42rO00OmJOY9jBHIEQNFDSWpIA8MiNmnLZziz5GkdHUTEFZT+pEIO0abbwaX3yi34eDUfXSxcDup+GNjtA== a08d4d89670076fc8ac06cd2e7d3ec39bc61061a70522e1894a1cedc1c727aad 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 uim3eXIwTknksziQFY5AbMsvXoRX7q7r9pFhXiRuAr61X36tkUB15LJGBqEpukh1CiNvQXZVEJXkJY2Une/g3A== fSId11ACBkxTB9WacMe0XINF+NwF1ru70mLmXowi2TN5+o70UNRoK/lViKtiIcFOkpe4YnmDXfd/4jJwfpQCDw==
6234 351 2021-06-08T07:14:26.922Z 2021-06-08T07:14:25.917Z 945acc29ff44fbc8b34aa9751d96f64b26866c221604c59ab0ba48ba35c39577 945acc29ff44fbc8b34aa9751d96f64b26866c221604c59ab0ba48ba35c39577 945acc29ff44fbc8b34aa9751d96f64b26866c221604c59ab0ba48ba35c39577 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 350 020aa36faac3d5e3a2c31f57eb58061992dfb6f50ad0218f850ecd14160f9063c4 039573b4021ca768b51ef8c55e2779315c7d91b88c28bc4965995950eb0c485738 A9mu3G/4vD+GKHDK1o+L1t1S+KYbA50MNV9gNw00Woro3KY52cD+pEYyDzq12gE6PntM+FEiRNfHtAcdAc05mA== 945acc29ff44fbc8b34aa9751d96f64b26866c221604c59ab0ba48ba35c39577 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 sB5iqGj/f0gnpD5hTptXUdLB8SCYM9CXqKEtDE2DIv7uYo0bGB7xlMWNJE0JdT143v3J4uZXk2eQ6UDEWaevog== xnZVM+gkYTLngcCmBnBQqvignideTUgy2jysYhyYeS3lvEfJwh6icUj+eKwBhBBqjSti2tQViKKsVsQLufmRMA==
6235 351 2021-06-08T07:14:26.949Z 2021-06-08T07:14:25.973Z b1f93bafd43ce98c2cf7f6c1b601b9f3626406451cc1dfba3cad36a4c5340623 b1f93bafd43ce98c2cf7f6c1b601b9f3626406451cc1dfba3cad36a4c5340623 b1f93bafd43ce98c2cf7f6c1b601b9f3626406451cc1dfba3cad36a4c5340623 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 350 03db355bc891a819a6b72cc20e77c7dbcc675c5cab1fe7b069aada1346a9b7dd8b 03deece19669fd71171981cb1b22c024fdce61bf83e05d8696cde3ddb0e63dcffa qPzZF/tcREJukuOHA5aDBZlenMINS4fLAQtWHanchE/KWlD31NekV29Edy2hmj5xkSBZhN+fHef19RcgkzkUsA== b1f93bafd43ce98c2cf7f6c1b601b9f3626406451cc1dfba3cad36a4c5340623 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 cwunuc1vOrfdGf2v7SyoUb6tAaAuQkepQVsD40bvtCoX53vBvTw4u8Nxx98X1+EVp9RS3hH84bW9i52Bs5tQgA== Q11KwyU0W/Fak7zwSBpUGQ3+L87lC1nFZbRwW95xU6XWv5MRwpFZdv3U41H+N3M+/h+Iygp52zuOxehLu1ZjBw==
6236 351 2021-06-08T07:14:29.196Z 2021-06-08T07:14:28.988Z 359d02fdd1b1b7091175526f0a50dd5ea30874f2c3befb506b9da5356bcc9d07 359d02fdd1b1b7091175526f0a50dd5ea30874f2c3befb506b9da5356bcc9d07 359d02fdd1b1b7091175526f0a50dd5ea30874f2c3befb506b9da5356bcc9d07 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 350 02c1f69c7de3dae601fd90b12f1e4fb976ca9f93a692b4f08a3e75b6d617c4df09 025f6c7dc71cf4f20d2a2a414f4d78cd0193231c7279e99ac5c6b7da8b6d7d00e8 2CE/8M7vIHvg83xXTFxGae+j2eo5tlhhhV6NxSnbY/3n04ugvaxWqoY0M+5x5EWul8cTSJrObHje/VRp/EqLeg== 359d02fdd1b1b7091175526f0a50dd5ea30874f2c3befb506b9da5356bcc9d07 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0yHTWJwxKChm0mp6LToypRBA9rREKjQ6RA1ONca00SiRyhr+K7+GVCtaInI3p7kFa2hKQ8Qob7rBj9S0aTxqBw== rmGm+aRst42YgtqqU225frpjb0WPRDeWi15ZT3OqV/bTc/9Pa4p1sgwrGprYcapCxhXKCv/wjglT/OZHG4EYJA==
6237 351 2021-06-08T07:14:29.814Z 2021-06-08T07:14:29.609Z 5ce82b34e955536f487fa3174bf2146dc7b522eb205be08d5b3eab21eb46d474 5ce82b34e955536f487fa3174bf2146dc7b522eb205be08d5b3eab21eb46d474 5ce82b34e955536f487fa3174bf2146dc7b522eb205be08d5b3eab21eb46d474 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 350 03c42ce6471d4537c53d42c3aa8af0973fd46ee71dba351ca95848d9821518e975 021c8dc29eeab4543659bb17628bea704b8740719e8bdff60f28775b430882a3d2 rk5vQMf1VOyaspCw0NQVEaX/pavi9BibqQgxZGf3F+HhMlmr7k2VOOPde1Iw3620IqIbXE5BMlSygju4jJPBmA== 5ce82b34e955536f487fa3174bf2146dc7b522eb205be08d5b3eab21eb46d474 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 UkkmvhWOPW2bytyL/M5fW+NOszcrNTyNNk5nqbXZjIfQwpYA33YduUGr1A4hKNPCJF/NUlzplt9MaIpkH9ysdA== gGTGnlil/r52EIf+C0eBNTP123aDzkMtIuLm1Hf93coPcmUEYdyS0ZJWvNTOcZ/lzlMOaOPObGr4VLtBoOjqiQ==
6238 351 2021-06-08T07:14:34.658Z 2021-06-08T07:14:34.244Z 33e863999fe0e5b7214fb6eebba0f59b83b2807eb13c0d235a58b2e93e3d284a 33e863999fe0e5b7214fb6eebba0f59b83b2807eb13c0d235a58b2e93e3d284a 33e863999fe0e5b7214fb6eebba0f59b83b2807eb13c0d235a58b2e93e3d284a 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 350 0362311b39717559ea77534a78d0bdad2fa3fc33be6ee2b26d6b44799f620992b1 02ea3c6b5901977de0938262b3cbdf7a51f8813f1da01ed418539580bf19d5d1ca rLKAvx4LhB72869BHohMmLfo90gSu48txDKemYzI1pUOFrb5LKDB064FPZiYUBPO1gSLboiBBay1RVk89JqpXQ== 33e863999fe0e5b7214fb6eebba0f59b83b2807eb13c0d235a58b2e93e3d284a 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 8yn+jdvagQOS21STs4xaQweRMvfzXTrp2PyvHj+c54bgdTIPUQVIOnmXSWOEO8eB0gIX7QkTzl/JHqyMYPlQDw== LmM8v6V6dxpnIwyR86hw0So5V8LhQGOc9TFBoRhVaSe4U21YWgjZjyftKnv3rqu6u6TG9Xbq055i0O+mbJrL/g==
6239 351 2021-06-08T07:14:34.817Z 2021-06-08T07:14:34.611Z 431eba02c5a06ed5a79dc08ab5548c50dd926f5eabd7c7b865c1ba7078405c71 431eba02c5a06ed5a79dc08ab5548c50dd926f5eabd7c7b865c1ba7078405c71 431eba02c5a06ed5a79dc08ab5548c50dd926f5eabd7c7b865c1ba7078405c71 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 350 028e11d7a5fa0bd74e180ffa332eb023b331b46d55be25737ec9a4bf6e502b6d22 025d60ba561e8ad89b7ccf6df83fc0db9709b8971c6df1cc54d5cf266bebb523f9 w1jRgVVBg0mIMmJCiztOTLeKjk0j6IBpqwv8YZb6XROjfuIXHZVVEHBYu7GLcfo/LcYR0oNRm4ya2nTFuMsOwQ== 431eba02c5a06ed5a79dc08ab5548c50dd926f5eabd7c7b865c1ba7078405c71 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 C0T4qiQMUHeKxsS2jEw8CV/C4X9YllQ4nPG000MHpEjsslZYPC0XomCG8bXeEU38DC4QQcB8qeH7BjYS+nsqNg== HwSifF02QEW3QGxlGTJZSDlPSm3Md+GhcQijaowx5ykUQUGwBjPnE1k2c6fAcbI4wkeGAdNtDW4Y151Mjjm1Ig==
6240 351 2021-06-08T07:14:36.551Z 2021-06-08T07:14:36.354Z 479d8a99382cdceb807bba17c581f0a5647da55c421003406a21c1181be5d091 479d8a99382cdceb807bba17c581f0a5647da55c421003406a21c1181be5d091 479d8a99382cdceb807bba17c581f0a5647da55c421003406a21c1181be5d091 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 350 036a8c4cd058a66d9e876887b87171e2ec1f8e34d7ea93a26653db154428ff3675 03ec5a0944e77960c747a5a0cdf09a4bb1a395d3c2570a64541dfa158c7abc5f9d IalGH9Oxyo3KTdtRgQqj003fNbRNDP+scwBQSdYSdXOOg4IwLqyN7YNJg8AfxbGRtEMW4fHsFfo8LLsJ2lMA1g== 479d8a99382cdceb807bba17c581f0a5647da55c421003406a21c1181be5d091 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 dAr+B+CkbunZARTXTwsWpcesnlpCKjF7siiPup/Q54gKVXhIMLvHsF9uVE9RP3MM7uS6+oaPkzRT9pnXb5c5RA== vDCHRPiVUFMTmcQv/Zdbi2WNL4h+E1IJGSj4mPNHoCGsVWrd+9nk32dRJe5VUoS2h/jOcqsritP20pe2Ba85UQ==
