Block: 173
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
3002 2020-05-15T11:08:37.967Z c09a08448d03695c8370f9577244ea0e626eaca8cf28763204af769838d5ca49 c09a08448d03695c8370f9577244ea0e626eaca8cf28763204af769838d5ca49 c0d75c0b04ad8539f425d36911bb360685ab419878e0233d6ed745e3a13f447e CRE 1 0305f5617db4bb9c99c4fe07a0fc79ba125aa9ba1db6d0cfaf07f749af42257e54 03ae856d5445179f74cf1c308bd7da875282aba2aa5e7fd328c477c47c49480c62 KdSV2DjEqmGEI89QUqXlyhWYTq01SopLE/xhtXqIcCTrsR5duvrST/e2xU6stnN4LCaqfZLDCdny7GNbgu+amw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 a7hCS5JA5XF011qfpAoteyr47qt2ZisavBV2VJfMtHCzdqjcDbWrBwJLjs38aoScP2WfIuoloE4RNQh8OrQP7g== JGvPHTGXHooV6sDHd3nGEhUmRxusmhg2EqeMX7bv4jf00EOKBTekq1RTY/4SZhTe02mBxevbzAfh1D4wCb6//w== 173
3003 2020-05-15T11:08:57.424Z 03dd6a542dcc45bf77c9579f0f259b8b4e8bb0fa31bba429af42afc8cedaedff 03dd6a542dcc45bf77c9579f0f259b8b4e8bb0fa31bba429af42afc8cedaedff 03dd6a542dcc45bf77c9579f0f259b8b4e8bb0fa31bba429af42afc8cedaedff HBT 172 028e11d7a5fa0bd74e180ffa332eb023b331b46d55be25737ec9a4bf6e502b6d22 024a4d2b4611d37aa77aab8d6294c1754a714bc91735c7280ea4a2b335dbcf30f5 z1hVRuxoFu/75hQGWD85Ac+EpdZMuB2ifYr+Iy44W4xy4JDxsZElSavNGxdTeFvAi5HipvN8rzyTIT3Nd2p+Ig== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 derdw4J1LTrMiz3qr79bNYBxYwPw5m0ipIp0K/yknwELk4EzSTLrljJ+YLChFctn+aF71/fppw1WT8o5AZKj1w== x8RbY9/vCFN+Ixj+8KWT7GBDl5aFjJutJzcb/fVI2g8ePfFAXGA4JEJWWo5HIHds8uXHQnn9GPvL+C9x2p+58w== 173
3004 2020-05-15T11:08:57.717Z d5ae39d04285c2b6153baf32f5b22b88d53802a45303c9db07d6af3909588628 d5ae39d04285c2b6153baf32f5b22b88d53802a45303c9db07d6af3909588628 d5ae39d04285c2b6153baf32f5b22b88d53802a45303c9db07d6af3909588628 HBT 172 036a8c4cd058a66d9e876887b87171e2ec1f8e34d7ea93a26653db154428ff3675 031b263a0073b7ffd855ede68a367873d239893765fe34ce7a1a097d6c878e5fa0 /hh0fCu7QvW4j3GJ99/S2Iuwe3dCVwRjmAB4I5GpuMao6n3TvkNLVyqNbQPSkgneLXE5seATeAdwAiCecngbUg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Irn7gRoYSrkGyhx6z82FWeRLWromNZy2jZ634GkZ+18JpqExBOU5izHM46pNHxAEgh6tFsrCvYtxGjT7EvbOEg== xGz4AgHeNkoTKu806n5ZmuEzlyOGHK68YDhIIFLROC/7AqYSPgQGcgtyxS5br5mqgkxDttbHChgq4JCeebO6Eg== 173
3005 2020-05-15T11:09:00.759Z db709ee53a5c3ec112ec2958a639b5c44cd9b9a348e7e21d7ca3b67820b673e4 db709ee53a5c3ec112ec2958a639b5c44cd9b9a348e7e21d7ca3b67820b673e4 db709ee53a5c3ec112ec2958a639b5c44cd9b9a348e7e21d7ca3b67820b673e4 HBT 172 02503a7f1ba6d997bc1003816da7d68791f400b18e0f92ceeee2736ad44ac1aeb5 02953317b97e4605083e2cd5f5b713eb4be1a9e44c097b04ae5048d39da9949591 WSoby4nudDFbEdL+3nneSJd8fjCQ1TmgO5wQviXaO/XkKeAOFxJqbBIQDYlCdFOWLaKExiBGB2dkZ+P0QDr/fQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 LH+pzogbD7aKVA4BTOWWWNdHTObvVGuV1EkpkHBby1d5vmHMGkA6wx1XcV6KFcC30JqeAOHeLQ1twxepAfdYmw== rhfmPd83+081GRoaIUD8cGI50i1D7C72M5la77DPstu8fE3wKDIlEE81yz14xjDN63fmgGQzY6p+k6feW2TzRQ== 173
3006 2020-05-15T11:09:05.466Z 2726af22f8372d1015d996c0836473ada596bd99beff2d8596ff517ad703f3e7 2726af22f8372d1015d996c0836473ada596bd99beff2d8596ff517ad703f3e7 2726af22f8372d1015d996c0836473ada596bd99beff2d8596ff517ad703f3e7 HBT 172 03c9aacd2681a1681595d1ee561491ef7a390179f0b1bfcb171b64684735acbe5e 0371047081d354365da69269c45e4a7b1131ff4ae1d194b185154bfee62b672570 pVeLEzh92DkAwi9RrfYx3h601NCvNhloSOrwtdFdsuDKsRLk/TimGAAPzdA5bGlgckvNLwaAtYGMoi7Ub9aDXw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 j9zlgrMjBnXBfCmiPbZQVSl5XnK/HUQbAmIL8KPiBrGkmMPfhCxu8cbUiuFcAUHOUSGefJnx41HnAitlch2m4g== vPEPwZl4rFNjwU8IQRVFasj2YvUIQbFEDOm9aUmdUbRJ+OeTx7UnT/lGPyn1eQ3F6uY1sbXnH2A7236lQ690OQ== 173
3007 2020-05-15T11:09:10.683Z 87f2478f4bbc98a5d49c787fed6e97ab67d11ef05d69e44a4b46370aac46b54c 87f2478f4bbc98a5d49c787fed6e97ab67d11ef05d69e44a4b46370aac46b54c 87f2478f4bbc98a5d49c787fed6e97ab67d11ef05d69e44a4b46370aac46b54c HBT 172 03db355bc891a819a6b72cc20e77c7dbcc675c5cab1fe7b069aada1346a9b7dd8b 03d8ca00c2c93b88adee4c9d5544271ca4e35078356e00eb150728cb1861b95da7 goFLV45Tu/aFUzqSb4T9fc2HAxU7Rj70wPADEcqyKAP3o3UHFF/s0Q/HZeajLg9r58Gg5p2qn5q13F4kQdG0wQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7JBTLXpGPzvTeL6vrghYtryzX+v2xphhZRSpVFRkGzIOKch2RN+CyjXiY6CRuQEuhBuvcnUHc/jngAF6Wvx2Pw== C9znD1GWWzJjcPgZbvS09mpfCnDGsku9H86CBUoiGWJMiKJk4+dK35M/Hz4dGsttdZrCfn0wBpCzh5h5ojaNcQ== 173
3008 2020-05-15T11:09:11.85Z bde14b7ce29539ed20f7a077dc210778ca130117b7e8163927136510161c16ea bde14b7ce29539ed20f7a077dc210778ca130117b7e8163927136510161c16ea bde14b7ce29539ed20f7a077dc210778ca130117b7e8163927136510161c16ea HBT 172 02ea8c9a94c51d331cb6197c657ec8e83758d20da6e0d6ddae6272e3e9a8de13d1 02e08e556d182b70c00c3e7018d07b1dada132318c4b9bfc9577b6788a4ddb9ff8 A3xQeM5+qeQItC4Z+Nld1kSgqexxlHNREyR7ciDUYERLnVjT2FvIohBwUCKM++Yz2Q4ikII76cd3HbG3DkFjxw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 YxrpIog7T43v6T4L+phqKMolv6ngvMzNLkM5SyWm5iHxln4bhgIxIuOWvwd5eD6Or/tMY05Zf3XEZHby6QBiSg== gCTL86L+mOXUfj4fGFAbZxoI6w2IPTJzR0i7Yd7fJjXz6h1ueZmnA65tt2h/9ssmMhKJ+4gmEoZiyKDuk5/elw== 173
3009 2020-05-15T11:09:12.081Z 50260cc6dc364158f1ffe24268cc461ef15dfd10fc6f0819af7f1fe1caac1628 50260cc6dc364158f1ffe24268cc461ef15dfd10fc6f0819af7f1fe1caac1628 50260cc6dc364158f1ffe24268cc461ef15dfd10fc6f0819af7f1fe1caac1628 HBT 172 020aa36faac3d5e3a2c31f57eb58061992dfb6f50ad0218f850ecd14160f9063c4 03c9de91cc8dbe24a7b22ab9da1b75b2b2dff3818c8fa5ba66c003dc04e28f7b7a jGMzJSs9gic+HtEv1Y+FbSC/SYvoj88G9Z/zCOImUStrTBf6pbw6nUrrJ2Z8pSIupoOpwmLDG6qYi99tBrIuXQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 V7uZd24s+MQeyhOgj+flvww3b2D0gfJbzO+LfGfk7fSFB3Jjic9ODyAwmi2v/eswDJkJSI6J/6jRrv+A7L2t3A== Tcog6/tvUxtjWtwtdIwVHTFhhJ8sJ0DKTWVs4TN5rMTpwE6CWceTyAAwaBUtWqzfWiPM3JdNKNl/teKkRji7Lw== 173
3010 2020-05-15T11:09:13.181Z def34b4d57ec586b8cb3a6e1695f5ca5a438ab03a98156fd9d7ed1a9206becf2 def34b4d57ec586b8cb3a6e1695f5ca5a438ab03a98156fd9d7ed1a9206becf2 def34b4d57ec586b8cb3a6e1695f5ca5a438ab03a98156fd9d7ed1a9206becf2 HBT 172 0249851cc19bee20b1a5d01e30a6a58ae418adbcbae35fa594a94810786fc2161a 02a10a331111ef146301a306d28ffed7a22d4ae5377f4b8cc2c69a17da650169a8 XY0aO1wWk0sxR45DSR3syrMLNjt1ArW8Qvadzy6YdEf6JfHboiuIx+VfXzEHzTJashCjcU96zzPm/iElWL60Xg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 XPjIU93QMplCydCGB3aLxr/+s8BYX+2Tp712EwFPvFzHZm5UZg6fiRWtIX6P7LnKT3flijPHXO44lWoopq1j3Q== AFyiERoBShDsITs1mR6x+Dr+CK13vdr2zEgRDQ8JGKNYTFnMATnJlOIsXNZ4yimIdy6ZthbY7XmaqBmQvaRqAA== 173
3011 2020-05-15T11:09:17.369Z 38a60a6fff294909eef0c169b54c86e19985393d3f60f338826698226e3fdcdd 38a60a6fff294909eef0c169b54c86e19985393d3f60f338826698226e3fdcdd 38a60a6fff294909eef0c169b54c86e19985393d3f60f338826698226e3fdcdd HBT 172 027b95a0f1b58e5318366486f89d860875b4e4194e2220897afe903bc80abb2b76 032174a0af004e3dffb6543f5a1e0b4d0fc26d8adada29b0b499558b71932ae4b0 VtjkDHOVfifqhU+7B/UCKitoStPaea6AJ1ZHkhStaTnPU36XU2SIi/ONDyCmj3qCp7U3RtRRvkGK4/M66idOtw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 weCJ9YA2r7AnEnfXEJAau1GtVEJEeJJpGQstwZyiYw38Ksz8ypiXjh0YCYcpXEwllQpk4fYJCLZtXhnXc1+NKA== kr8JfRWaaCm7E0L86Q72HoH0q+wEzcp312uQvDtecbbJkvOMUm3zEvQbsS8zJVjUl3U5O3ZCEQWwsVwZ9vpXhA== 173
