Block: 81
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
1145 2019-11-15T12:34:31.384Z e5beb43aef0498d5862de67a70f93c9cb5806da0d342db5d8c1ef4a9036510d9 e5beb43aef0498d5862de67a70f93c9cb5806da0d342db5d8c1ef4a9036510d9 e5beb43aef0498d5862de67a70f93c9cb5806da0d342db5d8c1ef4a9036510d9 NRE 1 02d79cce41fa16698bebef26f96b648a44155971b40cbf3e5b12f7b37d96f4447f 02159dbad478120ce844e6a3ca73c17cf827e3dcceb32b761f59603b0e279cbc1f +Lehgt1DJqG+XksNV0UwPufNHVZJ/xuOEfMM+VFqfYWggbQCQEPuJAbobarIkiaF1IVJGfwJF0Oln3p/IeRYrA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 fwDWU5c1YtPcGvntgZtZOm/ypYkKs9EEK7H9H7NF/uPTivfvmXZHvRKCARe1mbHeMhjHntLNZEvBJ153HSLfjw== B8sYD3m/xL//Tx5W/w+AnmG/etbEcmPD8IRgxqJsAioa8CuSLoz8fKdVa0DHD/EWdhG+XCJKP2ueLD2DndoYDQ== 81
1146 2019-11-15T12:34:52.834Z 016e2e6cd5f341750e9bb7fbbf0f5a022dfc5abfc7b45e3a462ca113ec44bd60 016e2e6cd5f341750e9bb7fbbf0f5a022dfc5abfc7b45e3a462ca113ec44bd60 016e2e6cd5f341750e9bb7fbbf0f5a022dfc5abfc7b45e3a462ca113ec44bd60 HBT 80 03a89e95baf43cd7cabf112400248414f138db98858a8c9ab079d2fdc3712c0756 02bd8fc3539340371b60a5d3ae782d218e3bd1edc2421e52c37cf0ec1e043d53e3 yH0URywxIAjIezk6GAX+PIF8eETUpJoG5dgvALta4/gMAYE79b92oIbFIOha9OICkSo7zd/K0ciJRSX/XtLbng== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 oH/K/xBVwfbeKYOuJNuVUlWkzsVYn36erM/yBBxMxxxFN1syfCjoCk5ADL+5Dow4gRnvaXjKARFbHRHOYzlFgg== zfq2i77qIlzqEFOo5iRvwzoiksLzqxSJzKzXCM5p0X+bZUM2HGoUkYmqVXQdIpLBUnZD4Tz1n2W8UsVjX/iwxw== 81
1147 2019-11-15T12:34:56.258Z 83bc5f0cf7ae11e190fe627608df07df8ee01a0096f57e097cd2b0175e5f7800 83bc5f0cf7ae11e190fe627608df07df8ee01a0096f57e097cd2b0175e5f7800 83bc5f0cf7ae11e190fe627608df07df8ee01a0096f57e097cd2b0175e5f7800 HBT 80 035d9ca09ff185cc70cc8fd255ae386b7493c2f1ce352c4a391b4660ba5e229b3d 031b7350581ce7fe03e287f6d8c679e8551e31f7f9fa1bbb74497773e7edd8e771 dSq99li1UbaG9Erk4wdlzXaFRI8SOX5iILCNz2cIiBQxhUfmQyXw9yoS+6cyJpvSS0m+ZBa4JIqKzRohhuZrbw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 +V6dBQ1DyV/bGNYawSmTwj4OaQn05NziOiH6T/4cQ4o1kUXbvImEGx7xdnbYrKEzxFHBAsjsliOZ1gGoinBTlg== NzEvHsijAqpyI9wTAyw2gSqIyUHt3joGDFhaYoHrahkkDwhLOlOnqTFVWY4HwMnqZVPKzsFufHkJGVwAbdsX1w== 81
1148 2019-11-15T12:35:01.63Z 543f896f70d3e1d6a490bda83b7413279ca4cce7ac4ba4237ce5c84f3a7b9ea4 543f896f70d3e1d6a490bda83b7413279ca4cce7ac4ba4237ce5c84f3a7b9ea4 543f896f70d3e1d6a490bda83b7413279ca4cce7ac4ba4237ce5c84f3a7b9ea4 HBT 80 0249851cc19bee20b1a5d01e30a6a58ae418adbcbae35fa594a94810786fc2161a 0350ef8a60e16632d50f02752c3433146cbdc0f2a657c3091546a204ab16374afa QprLXYgXk01xh38xIFd1XLDZifZf+FcswUOafUW+4FpgpkR/9Q6+y4+FExu+I2kRFAYvXoefwO6DrIPyLNYOXg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 QQELsd4Ypw7blD2PnzB5Za6/CVZdWqBhruJKMNB3tgRV3VWOmZaMSZVNtkheAmSl6al03lesJ4v1Hox4WMXksQ== ITciPLwFjuM8PL9Tn5LIi2LoPmsWgKURKftMzGrlk/UBVqx8UyLscuGqP15rCpY7ztYUClj/7iGFnlu+/xegag== 81
1149 2019-11-15T12:35:01.805Z d8be62594ab879ec21421d6b2feb8872ed3fc8a336bb1a08a8796672a4cdf005 d8be62594ab879ec21421d6b2feb8872ed3fc8a336bb1a08a8796672a4cdf005 d8be62594ab879ec21421d6b2feb8872ed3fc8a336bb1a08a8796672a4cdf005 HBT 80 0226dadd28a9f32f5974a9e795d4a6c3dfaf7e708751a61a9a499805bdcffd95ca 038d579cb7daf3d3f055ed40c717db15c55ddfbde758686afd081ef187566afef3 zv2qMdjzqzieB6nvIcvOrqZJScVDrP4xCqsyT4Lwd/hK+uTy4BJBp1zvk3snmvSQCH8uLXge8VozmzP17l6pAQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 KnDi2Pq1/xMuQlRQyjrwqTwbFqDfKh/Vu+2Tty0pqWRL9/t1yOG8TRaYNscyKSGjB1XR32RJr3QetDnso1VrZw== lSGazpd1kEZw8RGiMuayFGi0dTVTEFyDhRwtIh++cM2wp00KluOtyk87rP86jaZqxyfMfas7hFKN36qNXHkTqw== 81
1150 2019-11-15T12:35:03.167Z 569c3c797d1fd590b2ac0b8167fc4316365746e1fecd1216b4d922b04897eb2b 569c3c797d1fd590b2ac0b8167fc4316365746e1fecd1216b4d922b04897eb2b 569c3c797d1fd590b2ac0b8167fc4316365746e1fecd1216b4d922b04897eb2b HBT 80 02072a5433b1dcb896e5e9b8113a4900c8501533ec91dbdf3dec61aa76e3c5d3b2 032833395dd0a880d2f28e69aab0703aa2e42460343c034c6bd955441b1a7ccd37 4xJQ6ucYiFq/mRrXQKvobg2xUSsb0ev9GyQQPZwQ6BwirGQcFBNMKuKop9QNlyp6tZJoY7/jGsDrVuDpuupaQQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 SKSWRl92vyZBaiv8X4P8HrVmSVj8cE0E8w/hgq9IDGE2PjfL79zKJLOidx0yMjYZ1a6z9KZVK++2KjSPRrBcuA== /BYuTiZHOn3q9AGLFaTi9EN2Uvf80XHbsuSNbYjmo78O8o/G+uxwzWTUAmqeFpzoYcvEllNSjdoTsn38onFz5Q== 81
1151 2019-11-15T12:35:03.8Z d8e8cb5ec287d0b3db678283e209bb08c225f072034837240ee10ad56a69b59d d8e8cb5ec287d0b3db678283e209bb08c225f072034837240ee10ad56a69b59d d8e8cb5ec287d0b3db678283e209bb08c225f072034837240ee10ad56a69b59d HBT 80 0371031ffdd824d92a32aac3a40d1dbf3719c0fd746a920be779037355c620f401 02a384525f54e274376d9dd093a8be688f0d161a05c076625ea14dc62726b185c0 sY/k28FgJzyHDgeZBRyv9wwmcCt4i8JBRKK5Q4GMl/GX6wJ7R0Ke5ACs2OiWGNhq2yRguxS9gbwXLGCdxVRMHA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7qIX8oZSDW12V3L6hr5Ux+0iWGH8LqB5LiVYtKcx/P96GtRM5ZjccaSXxdD4v4CLthsrL9joiPrLE+JOvfvE3A== EHekPgI0LPGggGlrPTzQQkwj1L/r4G7JUyniPJi5haENdde2t3ctWXoSs6dM7WRD4uP2UOEtCrJLStr4i737mg== 81
1152 2019-11-15T12:35:06.28Z a0bb82e4320e7380e602213e28858ba8d3b8fb0dd76213e13ad2067647018664 a0bb82e4320e7380e602213e28858ba8d3b8fb0dd76213e13ad2067647018664 a0bb82e4320e7380e602213e28858ba8d3b8fb0dd76213e13ad2067647018664 HBT 80 03011eb88226eb6586e28f4ddf0c252cfc677074e7e50aa04e2a6c4f45e2915f89 02560f52c08121c2369c93892d893513101dfb371d751bef75bc9c51515a556b0a MdWI3CBJur0yiBIdIIuqiBq3kPiQGG9S5sNlGeJ+/bOU3HCqdgZtXXtCQvnIVlOAdquM29MYejkBejP3/qG7mA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 WLc1+Id3ZHONY8sfEZjMbEQqRflM6/qS/QjTE/DscBmuLsjLNy82YDFbdaoqgmCn2x+smsLzEVQUS2Ehv1bhew== qWXUB9upre1W2WyhjdWmArglV9FZjZLR0gjB0xz+FhX734cinNOirXYRxEO2zM0PXKjDYBOSt36xOxNKZ4BAdQ== 81
1153 2019-11-15T12:35:11.043Z 17c303b8465d612045af120141cbe4396a1dac9786df78972f42b348ca4a1a88 17c303b8465d612045af120141cbe4396a1dac9786df78972f42b348ca4a1a88 17c303b8465d612045af120141cbe4396a1dac9786df78972f42b348ca4a1a88 HBT 80 03a0c0b41d82edec801bc0cd79f9a38d465b234f0584dd56d8e4a0904a81944a59 0241561578309d11469c4fe9453a5387aeebe08010af827d0e9403a8f46015f45a FbVybc3nsfRKkcsnvD8/gQZieHsSO3ZdqiP97/pPu6BgWbCafT43hZj2aUxYziHGVfuCrB3kibMs90sDOpNF2A== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 QMEJGackQrvoxXmFdobSGO0wjHo/BAorFxIfONqNHS91K/TBpESth19jCVU+GUKW1fIv+ZBAQIWk5vtvhPSDxA== g3VVGr86ftGf1sUeR5N/T/uHNUBhJ3ibSIoNDUtepFvFH+oa5ybThJUFTGGhH0ZuUf7hO4kAyxV0/Dr0BbwGBg== 81
1154 2019-11-15T13:36:22.074Z ca7dc569a19365aceaeebb3d9d2019f9134dee0f22aa5ca09dff45a2bb5b5141 ca7dc569a19365aceaeebb3d9d2019f9134dee0f22aa5ca09dff45a2bb5b5141 fd63e73fa59f3a9439609472054cc65009e13941ab4535d65a3b762939fe5618 CRE 1 021d437d615ed5b3c47bfee946ffa735d41546243a6765bc7dbfbe3ed54ab942c2 02f5361d1c5defbbca71c2136763d6aa1086abd4591e96aa44dc3034cc5a98bcf2 iVEhROeUtHVyEakkIAmcV3G48HHR6pdwq+lkQFdYo6YpDVgWLVbspb20bEY/dql/n7eR4O3/xA4LJhfKiOog5Q== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MIS3lAQqAdw9kae2P/gDMeeuaBCRJeHsYuhs2wP+XBFqeeRP4Ja+816wTLtyhFYUdsRWEBJM6RRJqn5mDYxrzA== tecIkFE5X17hTpqLPXn1vBmcFBmCpVN/cfzYbSPMuuAJBwYzm7XbgP5Q2q7pjiboeG8YPAzaDIv4REcuRchuhQ== 81
