Block: 88
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
1294 2019-11-25T09:56:26.675Z 7783091d098430eb7d9ef4ffaaab5b5f49cd07c176788501d38ec675aea7d961 c9404116364433a278acab92e96c2a6416ce9118bfd0e42c6c7e2acf4fd00e77 bc1b8476395a388a2fced307293b3ef2c0ffb9faf8400057e23ba651da6f3ab9 AME 5 029a52bef976eb916ad75e238b3afdf5ae6d5c6a65905d0c15e12fe693e5f1055e 02ba6ea8912c4748e1d0a44cf63933e488e223551d7a94fa6eb12b2b8cb8ae2802 5ZX+GpOFZPhj1f3aaH719m4vuuilzBPdidFBznPgIrnYemM7QH3V5JbhBhZSMw7CZkEM05aIYlnwThG7wW9aRg== jC7h4Gd882UnUtqHg2awF2wAZtmN1QEhh9QicK7n0urzk8SQg+oe/R5fw6fsXu/4XGWv/LkK995Hx+i1lenoyg== hDkLbrk/7oj1s2iUQCxF7TjHFlF3mduTA5IvaGustbMAtN27wLbe54kwIQqrUX5SRDDI2xYB41OHyLotXsqqUA== 1jHpk2Own/q7M4Gh+G0HxZhzzrvCN8l0caMG3+Xp39AXIwXrr+ZIFFdLrDu8+UT60/+oOt0u72V3LjaiTQlPCw== 88
1295 2019-11-25T09:56:42.792Z 5ed5b5cf61ba976db03df7b6005243ef11a18b18becb9c9936935dbe696488cb 5ed5b5cf61ba976db03df7b6005243ef11a18b18becb9c9936935dbe696488cb 5ed5b5cf61ba976db03df7b6005243ef11a18b18becb9c9936935dbe696488cb HBT 87 03a0c0b41d82edec801bc0cd79f9a38d465b234f0584dd56d8e4a0904a81944a59 03f0b9b0ef462368c017fd7373cfbf84284d3ebac09a145c7e2587e277499cd122 94J69vVAVDHPHei/Y6nWFbdJ8bBJNF0NQu/ntE9QUY11xHQklpjcLm+EJTnAGtm46pker38LT2iotYyGDcIE+g== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 TQf8ZLTtcTQlDg3R2Q3GxEVStmEheg75puhCn7cicwQlArm6mJynB28dYMi0SR8nh4hIyM7GkxmbBa482Y95Hg== G1wUKCI9DfR1VcI1D1VnVWoiMbPdBsxbeEcB0jL2iCURzJL8jMmXUUlToOW1AfhpwQI61Solexlb49vAjEg/+g== 88
1296 2019-11-25T09:56:51.621Z 9f5c8c31c30bb54edbd4fdaf97b6bf23c46e955852a903981701dc49ffaae6ff 9f5c8c31c30bb54edbd4fdaf97b6bf23c46e955852a903981701dc49ffaae6ff 9f5c8c31c30bb54edbd4fdaf97b6bf23c46e955852a903981701dc49ffaae6ff HBT 87 0371031ffdd824d92a32aac3a40d1dbf3719c0fd746a920be779037355c620f401 03b596dbdeb8a21b7f05baa24df356aea44d57fd884771d1c33d2bc2f18cabadce vaODGnOQ54zXakKJWgFJtH/thVzjjlroz0xMw8YYSQHX9ITQdgE72yvVOfqfSAM00Ode/9BkvSFAfAo2+bsQCQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Azgb+oLwZpQtbXUhPdxdlXfbGMz8624XBbQd9p9cmWNyKzi1yhsoZTT7EFjUIrk8rtDGbgC4RQvdA6x0CKp5cw== tVDeIoG25GVlz6MkRcyZK+5VFnNC9et/vYdXU/haKgaUMFgWJa9iMOJrf/Zx5pb8it8XQNerSVAZh1kEcCZ6Eg== 88
1297 2019-11-25T09:56:53.316Z 31940906c4cd674e6a32bc3c2155536e69e8363671b30c1c73181f153e8f4a00 31940906c4cd674e6a32bc3c2155536e69e8363671b30c1c73181f153e8f4a00 31940906c4cd674e6a32bc3c2155536e69e8363671b30c1c73181f153e8f4a00 HBT 87 02d79cce41fa16698bebef26f96b648a44155971b40cbf3e5b12f7b37d96f4447f 029ed568213a70087032a126c125e1b79c2c001ae32e7062eb8f3aed04948cf5f6 0tcY2x0164mSZqUz3Juhe/NfG+AAhcuOEusCyN+2A94/hoJVdQFA/5dkn59Y1mRORVniNDJOlxRUVus27v95DQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 vxRdyGLkdhTC5tp5TDWsFyzr5fIMvfAdS2fMjCxV3MZ7WBQa/8LFwUbkINs2Br/3wG/YlMcc3mFYpb4Jq9DIww== QlLxKatdWuifH0hD0RCX8Kp/QWZF/6r0VG0JIuGxJSOZqffpykLPMIEytlN4bLGsnzGgg8wTzNcHCvzDgYb5aA== 88
1298 2019-11-25T09:56:53.995Z 31e09fd521386cd4cc6e4a35aad475ed765d09b535c96f7dfd367671ac9ce173 31e09fd521386cd4cc6e4a35aad475ed765d09b535c96f7dfd367671ac9ce173 31e09fd521386cd4cc6e4a35aad475ed765d09b535c96f7dfd367671ac9ce173 HBT 87 0249851cc19bee20b1a5d01e30a6a58ae418adbcbae35fa594a94810786fc2161a 036a2827cc62608f3d6e93dcd0a01cd439ece4f18768c8127d5b9a4d7565f693f5 QKnVpLxQrofNthk7lOwEbRyPw75EE/IbO6MxJQdJwhEiRnZ7a5eDDwZjjXYSWuJKiwDbqvLHPGjWMZtJFVCVyw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7pSTW0rj1JLVVNYyZjgBSlXiBwKHwdvEPlHd4lrAK4OC4nfIzjERpdfl0PMr4k1yGptwqDjJ4DOI/+H6iMUfoQ== SpOVM0TkCsUDhFqLNCqoHceSaxWTGncb9Rioa2yp1J7FbM3wkuL/Dcz6++Vmwfp3tV4AJvVpBz1QrRy5QiQmaA== 88
1299 2019-11-25T09:56:54.043Z 4445d7547e48263f3ff252a8ebffe351cae2d53c7ec0e3cc87e4b7ed51753781 4445d7547e48263f3ff252a8ebffe351cae2d53c7ec0e3cc87e4b7ed51753781 4445d7547e48263f3ff252a8ebffe351cae2d53c7ec0e3cc87e4b7ed51753781 HBT 87 02072a5433b1dcb896e5e9b8113a4900c8501533ec91dbdf3dec61aa76e3c5d3b2 025a32f3607f5f0f866d1b62f6c3cb2a6a67f9d1424fd5c58d44744f40f00d03c9 JcveALgLZQPgF/gDYD2b+4j3S+tzdrgdVloRWOf2pSHCJMEXxGZZqWMP4/pP4WXMGZoWdU4VIkQe+LFLySX9QQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 zr5Ju2wIO6p/Iod8HqJguizRGf1+glTD38T5AhKGg4OEIlKwEOey2byxWEAQodOOdlDmz7AYrgeA4R68BGE+dQ== /YXrzRUKv4bheXooj6YeTn3ZVk/74WIcLoh66oq75kozMLRdhx3Yxu0nuY6kwoVIEJb/ClCpeQjfX7wMvbKoig== 88
1300 2019-11-25T09:56:55.118Z 6742665d659d58e8aaff41aed58c45c54309555053283d75120c6c37c88bb015 6742665d659d58e8aaff41aed58c45c54309555053283d75120c6c37c88bb015 6742665d659d58e8aaff41aed58c45c54309555053283d75120c6c37c88bb015 HBT 87 0226dadd28a9f32f5974a9e795d4a6c3dfaf7e708751a61a9a499805bdcffd95ca 02d644aabf098bb5bbdb613b5f15a4e3e6edb26a673025421bbce8a8e5f26e3323 IBo1wRzgIlAZwG9W7QEFjjnDPj+qRSSHB57R+HuAva3DTAkzCiY/GKmUIJrfgRzLDD5fMOd20McAl1NKR6MCxA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1AbRly8XH27sRFR+qRkqyzrg1turN5kI8vkrMn/mpck/xbDgi8ZeWv/T/9vq35XDeK8/3S83rEe6EsMXlyuuKw== /LBbN5ajzFPWp318Qer9QO9trv+03joxSl8Ib879mRlxh1gZpN+orHFr+A8wHQKG+DOaRu367dwTH+mpsfUEmg== 88
1301 2019-11-25T09:57:07.682Z c8ce1f7fc75c494bdf001b31d2c6ff5a013e18e2e4b33d8e53c9a5259e93f0a0 c8ce1f7fc75c494bdf001b31d2c6ff5a013e18e2e4b33d8e53c9a5259e93f0a0 c8ce1f7fc75c494bdf001b31d2c6ff5a013e18e2e4b33d8e53c9a5259e93f0a0 HBT 87 035d9ca09ff185cc70cc8fd255ae386b7493c2f1ce352c4a391b4660ba5e229b3d 0268e799f60f5d54e1fd0d8185706668874e1b9c6d370c90f2cd3dcc2efdb085f9 28G60f9gDn8fvzglExIEjhuezvTBhpGiUs8XKmNNFygXPBqNDLEr3CP8mxXVUH2hQhgQCINjHfqLMwmaw9CS+A== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 UUbpkZT9X8GxkH16W1dNldwzumF8nmnTVvGTjjDXlhJlJt9074p9Pf3JI0rtzWgyAjci1tKbowH4ysFF1APhYA== /LtmrE4g4WiLHkicdeSc2CaRwAQP2cvDNb0iHCChPmWEhgtd8+QPQZehpYxeI5tk2zTuTG9A+JttNh+8EOMUxA== 88
1302 2019-11-25T10:25:44.795Z 6c5de1b2ef4300afc3eaa16fba014e882a12c67806b15f9c48224e25eff9cc54 6c5de1b2ef4300afc3eaa16fba014e882a12c67806b15f9c48224e25eff9cc54 6c5de1b2ef4300afc3eaa16fba014e882a12c67806b15f9c48224e25eff9cc54 HBT 87 03a0b62ba75d17b3bfce30ca00937feb3d779192a361c70c3930ceae4c7c066bb3 02eb50c82a388b81eb9388640d585a0ed713ef183ef09a2bb1afac289c148fb68f VDz63XQpFp53WRFdFDtPzrabkCPK1ZUnb8ANuV5B4J/hNpQ+ueiuE4fgZvd1QgN5WYJWV6sQOJ18Kz8ct2mHEQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 vzqYfiCBhaX0NLWZerChVbU5BwZ8payOAAYmiiexRyqqqX3bP6OjFGrs1ldxHfPlz17vxAV7PdRqqp5pNV7P3Q== rl98Fd57ckkuFZi1YIdU1A350vuxGw4swLF1oAbEdbrL9IzQLILUYg0Z4Fb4loMBbhxN5o1VxDSJq2IEztOHvA== 88
1303 2019-11-25T13:53:45.099Z e248ae416a43443612b3299684a6a85950d90436624e325e38f0d53d136cc111 0e3b2cdea88f97e796b2db4602a521ab58194d2d8999edf831c48073e4d95f7f cb1378c20c458e1690700f6d837247ac8be644ab5538825f5a42c5a6814a1876 AME 3 023580b1a60f6a38ca92b39e5622274a473e67410b174748a67456ca81a0714369 02da5d42b0819c7db824b94ec83583a0cd2777f2418628f94b420292f3c4c06273 422bEF2xE0HTM58p7qHcrPerX47SCKkH+nyYrQSAnuGX+65qgQKZIH4ZClGIP0jGxeBuaWjkagQplyxVcuWO2A== 2tijC1iRwyVm6G5cSa97yyaf1Gyvn1AqWBNI4sAkw9iyExtjIDnT+4SJAY1sfMXeaFEEshkhIzHGF3AD1MEwvg== yNra8HGuJ9HXWZyadF+6zyTCaEqp25C67alGiX5qGXFeI7clQP/7autnyLXtpn9h36Ry+OlSGEFR27f6mgUPLA== MgE6YP+tM8K1sFtODKIF5nKiQ9JszmB2YplFMp6HmDTxr7wfOQ6K7P4q7pHjKLsaDhuN3LASjU31WKp+vLGofg== 88
