Block: 1536
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentCode DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
59989 1536 2025-11-25T08:51:40.847Z 2025-11-25T08:51:39.794Z 186234221f643665e8b3ec15604af1c5dcc69903fd212cb7b7f87fbf43d8fdbd ae142791bedd561d61e8c9541899721b5b310ac90e1c824b255836dba169f519 fa65e34710815f0e2d8ee7ebc265a8778367c94d92a7eab165a84a7f2fbe550a 5cbfaea8fa9a980506bfbbaf33131acf204d74e3c7d24c36e81ef3ca5babdcde 5cbfaea8fa9a980506bfbbaf33131acf204d74e3c7d24c36e81ef3ca5babdcde CRE ENV 1 036a51e19a32d69e8c192590cff07cad6a90dc63492fb047dacb9a1b52e5c44798 0335cc611b2795443abfafef4471d3bb2dea610e59e7cacd32f2cbec9984d8a7b6 8tj33CwqWbAtKxDvnz7+7GJ9VjoxD3C5GthHJKObdt6HhDl8xkDFj0uiDELcOlVQ/unfa6I90FLM9ED8feMucw== 5cbfaea8fa9a980506bfbbaf33131acf204d74e3c7d24c36e81ef3ca5babdcde 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 kGRLc4ISiRNyLR7C5xPWgpB7xThuqpGgjrA6XY4MRxpwZkavkMwvlCGwCoCGtLhTVJCJWTJ6MBm1SEuOI5c2jw== x7kk6Wh5q5ccqxMx15naFhA8baNXNXueq2qLfJ784hHSv5fIH8FmNCm95zmed44gW/NrpTzLoTIa6jdVlEgnaw==
59990 1536 2025-11-25T08:51:46.539Z 2025-11-25T08:51:45.131Z 0bae98c2bbaff952addecf6fd42cbc74d8193be5aeb00ae0aa0e3cafa865220f 0bae98c2bbaff952addecf6fd42cbc74d8193be5aeb00ae0aa0e3cafa865220f 0bae98c2bbaff952addecf6fd42cbc74d8193be5aeb00ae0aa0e3cafa865220f 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1535 033504214c6e9e627bcb0b602206b1134352eda6568269f99c0c0ae8031776e37b 02168f3b224ec1d2adae08815cc08e7aefe28a664bfa8ec5ed455576dceae37f32 b4F57Y6DtuY4DV1PER+EWLXwzQ5wF4UlgM9hITUhcizr4owK2ukHbHbJTUvUo0j6vGi+pnJWShUXqMiW7yu8Xw== 0bae98c2bbaff952addecf6fd42cbc74d8193be5aeb00ae0aa0e3cafa865220f 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 KwLlsJSdn7ldt+cMRbRbIvzuDEsp8TJychnzP/7uQNnGql8xc4JdWP00YK18pfR11QJY9Xiuo20+elbHB1bF6A== Ipcl6KDohwnyT3sjlRiqDeGPSifi7W/1qrZ68SY+p2l6wEpJibLbCEVjkzCtnT/Y9bAxjtd7m2ca/CEXWwOCCg==
59991 1536 2025-11-25T08:51:46.567Z 2025-11-25T08:51:45.058Z bf5669d483682f4e1ebcda2af135f83c1e8a42db43d245f0f3c901950db7a658 bf5669d483682f4e1ebcda2af135f83c1e8a42db43d245f0f3c901950db7a658 bf5669d483682f4e1ebcda2af135f83c1e8a42db43d245f0f3c901950db7a658 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1535 02550cb3c08c271e1efdb0d741dbb1a47007f25756f54de7886739a453a036d635 0368a7b1df3998e7a5a5f0f38460fa5c6ff228ce109baea536fea4ea775bb621b1 vWTk7IGMfzCwB526SrmMBJAo80F4XUyjO7+6duuUKPFtyWBxX+Jjl5fzqxKui6IeC+qvkAtl8CS0kId5u35vtg== bf5669d483682f4e1ebcda2af135f83c1e8a42db43d245f0f3c901950db7a658 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 KjtFiMn5XQoI1n1wFYMMLZokdJ27FCcTC3r9/DG/QihfSZt7x16yjt1NN+xM0zdnIY3mNtplNQ9+WvjGik8/yQ== Vj8VHN3Ji7muWqYdfOOtpu8hMdz0n1JXiRO5MGkNDTOi6+AAetd75A7c0MQ7QM3EW8RvzhMIQgs/3Qm5HygpUw==
59992 1536 2025-11-25T08:51:46.593Z 2025-11-25T08:51:45.355Z 9eed10cd713b76154236e47e9b1df4305df0f4b415a79fd0bbb6211d2e453c46 9eed10cd713b76154236e47e9b1df4305df0f4b415a79fd0bbb6211d2e453c46 9eed10cd713b76154236e47e9b1df4305df0f4b415a79fd0bbb6211d2e453c46 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1535 03a69cdcd4b38065347f3f37a9d3dc19f2cb3d1157e36ba5ee1a8cea095a945430 02ca8dd37fb0761ac871b7e9c608655319502688c246bebcf8421ae0bc27d4379b r89KUuqWO0DgJIoIxrl9CF7TlnC6WXHdjQVzeoTWocdUNVRBB1gu47gONl51tUVy+eq0ryUIS3B9ZXYpRPWo7Q== 9eed10cd713b76154236e47e9b1df4305df0f4b415a79fd0bbb6211d2e453c46 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 /lsLbFRMgJ4b2CHRrba+1WVgJ8ZmsCXxJk9he9WGNPeqnOmKlmakMPhWNiF4BJfG43QvV9pssUBnMiBvTLBFsw== fF/0cv9ThJNq6QJkm1dK9u5v8onGbcbZBdU8MI1es9YOWVnH2D+MwODx+neZRqoqi4bWaRFyJX7MjjEOUixzUg==
59993 1536 2025-11-25T08:51:47.676Z 2025-11-25T08:51:47.526Z 9034e93f9114a1cad60137e987582e2da0ce837bc6086419fe4874665e438a11 9034e93f9114a1cad60137e987582e2da0ce837bc6086419fe4874665e438a11 9034e93f9114a1cad60137e987582e2da0ce837bc6086419fe4874665e438a11 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1535 0365fdb96f03c36435a5ce5f227e93e63e677f45cb4a4a0440955b79e9813b4bc1 03367958d8f710fdab8a196cf64c28dea906512d8b14eb853101a8423916a5e165 J8fLCPNcFvDGgpI0zLD0coHmuiWDChDC2woMit5olxQrLdQUr3NNB9ZeT7O2tZqXz4ESGHGhk/vBEXN5In4FuA== 9034e93f9114a1cad60137e987582e2da0ce837bc6086419fe4874665e438a11 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 4anBHvtn0nk6dtxrYjt7NV29J3BeoyRAGZIWUtYKzznhuiGdZR/1g3tkE4OoRl3Oktdx1OpkM3N28/l9lFscWA== D3rb9z9ERcYlp+sAFzVc5X/OWTEZajG7umK6Ix8VQltQxoBaJeROQPbrLvwXN6DhGurDK/zQ48cET7xphfV74Q==
59994 1536 2025-11-25T08:51:48.610Z 2025-11-25T08:51:48.243Z d2ff06377f30377059675fad4cc34eecb928379a1acfa9f22d5fae4cccf700b7 d2ff06377f30377059675fad4cc34eecb928379a1acfa9f22d5fae4cccf700b7 d2ff06377f30377059675fad4cc34eecb928379a1acfa9f22d5fae4cccf700b7 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1535 0233d20a88ac81fae16781e7487175b51a5be4a2dc2b079eb489ebac2af1fb8d3c 0361bfe2e950a4bb1febc696f731419f57a304ae3eb2b33a8ca52f4a7a712cd116 xmfjeJYAMBNSU6a1jXaK1DSfP9fn3Y54gruPJ1WoPRbU0CGXzAzCdsduN8FB9ATIAykDvSe6xOMN6HsrL06JTQ== d2ff06377f30377059675fad4cc34eecb928379a1acfa9f22d5fae4cccf700b7 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 TWZ5Gn6PjfHN0LLIOWv99NXUnsVkKwsK/wavvvEQU411Ctqkx1BBDnN4zEZBfE/m8BsMztbLcrWjoxAK97To9g== YCuDvaVAlQ1MS+RO8aUArPegXPKTA1Vsxsumm7Q767PBqCt8WxYSx+D6n73q1N/BeQjeID1SXfAnsW47Q9lrmA==
59995 1536 2025-11-25T08:51:49.193Z 2025-11-25T08:51:48.930Z 9961bc866fca7b93888ea79088973ddc9b3224113aeb8f8119ca39f33035d9b5 9961bc866fca7b93888ea79088973ddc9b3224113aeb8f8119ca39f33035d9b5 9961bc866fca7b93888ea79088973ddc9b3224113aeb8f8119ca39f33035d9b5 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1535 02ee124ec765bd19ad591703e62e50d79dfd621627b4af81d1494c3b671c5b5a04 024a8083e4e6f51751a5ce219e475e4d235a7e09d386078e6c3c3f8e640661e9a3 IuwW+25z44XjPUsvOCAWUQkOnOjpFXAwARgkkYYLW+qPEiabm0A3VuZV/hI2xnGcySThkfTxe5wzJnjoZ6tQZA== 9961bc866fca7b93888ea79088973ddc9b3224113aeb8f8119ca39f33035d9b5 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1ThXbiJOMvNEs8vyo1ESqsNUT89dEIuTsEHJogXDpMklCUFuJAZJikDLIFiBi+QTB3LeAfBjdUQPAshgpUwApg== J7aT9NMtgNW7Ox9pwcylQP1N9nFaQl8kG1ekZqjxVhGQfFKkpyijoqAEse8po5iiyX7wjREtvLpa9dPoGfke+g==
59996 1536 2025-11-25T08:51:50.259Z 2025-11-25T08:51:49.714Z 5647d2892ec49eaeee31afc981b58a716ee9ae764d88cd8994638907ea157fa3 5647d2892ec49eaeee31afc981b58a716ee9ae764d88cd8994638907ea157fa3 5647d2892ec49eaeee31afc981b58a716ee9ae764d88cd8994638907ea157fa3 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1535 03b8fc0de8010e291017f68d5ba57c27540e73e11a529c907afeed7572c7a86b48 02ded64fa40f5432761aba0b2fc8e3d3ad97691aa0c954650ca2d48bc1a5658182 lJfTtS+PH6GSM1ElWkF/A2zwhJIKEX68UjlEuE34WqCvRk0WLcjUrQqdwoIZAJp5FsBS7Jqc1yyKrEHHKtNe1Q== 5647d2892ec49eaeee31afc981b58a716ee9ae764d88cd8994638907ea157fa3 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 bZaXKAgcDEXdMBeFi6y1cclO4DpjZYKTHbamB+P+56ghKHqHq5OCP8gu/PbCVnIulw0np1AofSWyW8S/6JXwvg== MieSmjgEao9+ysC3ZWYW3U9P6pLkTQoDzUSHZu/fLDOlgWfm4iqXv+vwoC2wacR7f7gTgfTCz+0psyHuQ4Wk8Q==
59997 1536 2025-11-25T08:51:50.390Z 2025-11-25T08:51:50.134Z acfc65d387e64446dfbf7631959b8e296b8ce58e2fcee348818f28cd6c234e65 acfc65d387e64446dfbf7631959b8e296b8ce58e2fcee348818f28cd6c234e65 acfc65d387e64446dfbf7631959b8e296b8ce58e2fcee348818f28cd6c234e65 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1535 03c42ce6471d4537c53d42c3aa8af0973fd46ee71dba351ca95848d9821518e975 02257ae343c76995746106ff6845055d85d0687f79de9c4ae34c265ced350b802d c/tC01WegYMo7xZUQx5qU4ucOT93nIGWD0qaq8sj6j/5755fLf4jzlro/m5km91Amt2xvDLYrgQeAJrqxtIpVw== acfc65d387e64446dfbf7631959b8e296b8ce58e2fcee348818f28cd6c234e65 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 6ujsIslSjI6Fh2UjQ8VCSAXdwVuUJweSx5iY1BKT5hMRPIsZIzvXS+y76AUTNQsX80TZd4o8KFmoAVLThenuyQ== dWwvNg5rcX7bECLQxswxzRlAMFpFkPNVOYzqQsUaUuSAIiVZeTdzrqHcfp/+Su5qkiGoC00ABYFJZPBOIlus2A==
59998 1536 2025-11-25T08:51:50.909Z 2025-11-25T08:51:50.572Z 32dd34d0306bffa537afcdfe838ac29be174d906ff5b4438a4b21ef9c705600e 32dd34d0306bffa537afcdfe838ac29be174d906ff5b4438a4b21ef9c705600e 32dd34d0306bffa537afcdfe838ac29be174d906ff5b4438a4b21ef9c705600e 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1535 026d21cac4df34fd30c4eb8bf6eb0cc5a6208ef683ae7800386e9e84292d9d37ba 0312a679377431055e3d2fec09933f724ccedce4e843be5ce4e980e2d0eaff7239 ZFqsrnh5AaWqYCP/h+L72X2vWEO9DueICleBXXjBjhTQQ2WE9V524YSXpT5A/Rczmrqlq5XF/lz8pfJTon4aZA== 32dd34d0306bffa537afcdfe838ac29be174d906ff5b4438a4b21ef9c705600e 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 h+9TyifNBep5MLbvRUaeo1OlTtH98cflqMvHAF+9GUOLthFonlkANUVp1nAzTJDPd5TE6cSir11gVLiwqzEe+w== YTBoobMNL16aDA7aRAJ3x6dBGtkJH7esUu0Lz65OEjOCF+zfBvNkDBqzpgCtH7pqIWLzAGp4oZQHHvcZhycvSw==
