Block: 1146
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentCode DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
41206 1146 2024-05-23T10:20:09.558Z 2024-05-23T10:20:07.666Z 620a071cb81a0040ff363c64d7a17a887d90f12b987f8ddeda974ed26908f683 cb2d102e060cb31c4c5dd701c8c06b2b92b8ca66716393b62df6bf33d8c8a04c a628c0bcdd5c4fc710d2831abfaac74acedece230556d7da97306ed6acee1918 4cedc0379b26a2bde7aea1f969a591db96032329c34df5a002b75e77aa0a1f0a d5399d9057975804fa128a141376768d7341f330c2ff976181929ded1ff827bc CRE NEG 1 027d3861102909a9561811e0eaa1d924a4c4f16f5d5dffb7a0dc3499dfdee0b909 02210f2098cdd06331a320625e1ce2b815c9936d6d406eab81e3fb7b2f04cc2e3b Oa+++NqscE1AkjYe+aYVyL/SYlHTF9ATSyBsQho7DiCv6mD+FlVigJNf6CfgaNIMadD4JkxC18aRxny7TDabUg== 4cedc0379b26a2bde7aea1f969a591db96032329c34df5a002b75e77aa0a1f0a 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 KXgltw3kXmL6ZbZW1XYPlEDiPxiEYJz6RV//MU5is3pBW5zzdJxdoTQlmMsbqRr4PzDbwWujv4DXnhRUCZvD0Q== 9yerdpBdboAWhC6QLmJkwhm6QJjEldOD4vdH5KKmCc/wc1ZCyQBsRpfidkoYYPTGYoghYfmV6KR4ChHGDDQz6w==
41207 1146 2024-05-23T10:20:12.477Z 2024-05-23T10:20:11.470Z e44f0a35c92d28daa9da28de34a9f36e2a03b84536bc2d19159763a2e0ca4d68 6953fe6bcb59820c6a398d02ea8599601df392f18e25417df9d77424207fac6e 6df0f068481dd8ae0f97e147c8a24044bbd53a4a962d81e99b290b10cfb761b1 9094b4bd6a3a7622aa23c33a6c7396850700e821db4f299c612d2596be0f0d18 89435af0939fa10aef975efe50cd7f6a759aa963e257417ca56051dfc60db77b CRE NEG 1 027d3861102909a9561811e0eaa1d924a4c4f16f5d5dffb7a0dc3499dfdee0b909 0306a1afbfbfdecf2f90046239ae64b2652a2bc7c38db91b9b2f1dc049f369e33e FLVdbrdSmbGWfb7siew+FbcoDOqH4wTUFQGj3xjQKxNhoqxZudimxi6E8N3oU8OjUVYgXS/fTR1341A8ZC11eg== 9094b4bd6a3a7622aa23c33a6c7396850700e821db4f299c612d2596be0f0d18 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 R+5uXHnLjXEjWNZwTxGYISYbl9vd4w66XxioqjIRimrmg9ibqg2cyCzvXsWcr5bpjavh3n2wYRqswifGXlrQiQ== Xd31d4/tLGP/rVscocZ+E+zKjPYnhNH3M/6pIRx4e662UlEOcziwlmgzqbi/fCyMw/P6hZwRE6lV5P/1j18Fjg==
41208 1146 2024-05-23T10:20:14.147Z 2024-05-23T10:20:13.820Z ef4bbfcc1e9d78f5bb37e0408bfd2ef85a7cd7fcd2332e618dd7dc2d914f51f6 ef4bbfcc1e9d78f5bb37e0408bfd2ef85a7cd7fcd2332e618dd7dc2d914f51f6 ef4bbfcc1e9d78f5bb37e0408bfd2ef85a7cd7fcd2332e618dd7dc2d914f51f6 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1145 02366e68eb94f7fc734a2cac2974d411b6da75026ff94a4a09f55fab094f588ed5 02981453d18d8f19de7dd5edd782efb48a0a5317b8c551b6ca34f768713aa294b3 fetiGLafZ68QRjBT1NgCnWIYId39n086+DLZbUDajHT8JFWrfqc+57afIf9wxxWs2ufEstu5Bkxf23UafU6CoQ== ef4bbfcc1e9d78f5bb37e0408bfd2ef85a7cd7fcd2332e618dd7dc2d914f51f6 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 5H/6wgpkVF1+kSeqdP5BJDFsO7PX4Ra+L445XnrVuQQEzGmhuU6vw7DdeRgmRHWo1HrayUBK/+mDzIm7C0QTOw== H+B5yuq8rPbpL55yFF0d2xdGQO4DG2aNoqS05MxaHjEwjEa1h4xwWmY8yeHe4SRqO7+gJTqy4mbpDllm1ohJWA==
41209 1146 2024-05-23T10:20:14.174Z 2024-05-23T10:20:12.618Z d070ce5a48b02806999acab3e252117d581afb6c67c502deb08ae4ed11353368 d070ce5a48b02806999acab3e252117d581afb6c67c502deb08ae4ed11353368 d070ce5a48b02806999acab3e252117d581afb6c67c502deb08ae4ed11353368 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1145 02f8f36ab6ba74e68957b8239f055336ffa4d5ad6fd1c5db961621a37712da223a 02d713a0769b27f1c256bd4281466b873792bd0942d3362e714578be43795473b5 ADxt4cv7w5Rd+2SIjZfJQdnDuvymdm0tsPZBtPi7eaTZemOKXp2cW0gQVGr4W+xDDPe0CpBupD8fn2q5HdrPuQ== d070ce5a48b02806999acab3e252117d581afb6c67c502deb08ae4ed11353368 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 XZx6z2TemKT9isheyer57OWS3A5KhWPGvt+1fjq8d3/oWlAtJ7u++aOMoboAe38r3T5g/G/fgpQohK8NkMBy0w== jV0tCBD3OnJDUzcvC40rt7IuSgKZD+y1S+cn4BNQkuKz7rOKbdzMrNq0ldjJ2QC9zDtm1sYKlmX+7j+G+vhzaw==
41210 1146 2024-05-23T10:20:16.533Z 2024-05-23T10:20:16.210Z 1b66106d78cab3c3f950c43177e5aeebd25549cd9ae8afb71d9002c98152658c 1b66106d78cab3c3f950c43177e5aeebd25549cd9ae8afb71d9002c98152658c 1b66106d78cab3c3f950c43177e5aeebd25549cd9ae8afb71d9002c98152658c 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1145 03899a9109136f340633c051d58aa85debfee563805ff343ea29104136cc36541d 036a39dbe0bd067469508a8533cb53bbec8a7fbed8b051cd6e89461aa48fea7297 RVbe2clVazQCrQ2IF0pFhmqz4NBuGEwN7arWYn/je7c9pIsL7+Chh9Q0VQfhZqr1jT3Kia2XSgj4o3czo0a8eA== 1b66106d78cab3c3f950c43177e5aeebd25549cd9ae8afb71d9002c98152658c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 LiM6/T9EdYafLO7FRlzhhL3NptnmE2z3c7aA2i6QyDZ3ES+o9LtBI+oFVMofLxSJqRjNOAmZMngkdbDQpXMlpA== KWAY1ro2DD4FwAp9VL57XBxT5NEzabNcUOd38c426udxQc20S+Y80zjxeuXDbcp6qzBTKHu1fjOAplzQziAcag==
41211 1146 2024-05-23T10:20:18.432Z 2024-05-23T10:20:18.021Z e65eab6899201223359cfb9ab27ad23248f17f028d8808ce40517c67f9185940 e65eab6899201223359cfb9ab27ad23248f17f028d8808ce40517c67f9185940 e65eab6899201223359cfb9ab27ad23248f17f028d8808ce40517c67f9185940 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1145 02c1f69c7de3dae601fd90b12f1e4fb976ca9f93a692b4f08a3e75b6d617c4df09 0287c1a7b7d30a0927bb953922acc37cc7640937d7b58f658763b419cfdce7e95e V3wr+EQO7LOlqWY5scsbb2Pdb/NahD9Z+U7Vw++uProGvkA0R9kD/9ioTcTBtFbrUYpLAZYKnEYe/Diah/4L1A== e65eab6899201223359cfb9ab27ad23248f17f028d8808ce40517c67f9185940 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 BlQ/y8iQPWE04SoB7WHMik3zEHRlJz1hU3WnkOidoKfpewkxqJU0Br0NlUL/bXP1wdaXDQ1D7ydddh3k8LS2Mg== +Q8/0R1Nsq+fPOGddINq0m6GrKOGLk4aog0HNKMCaqWYBY8acMHtqSF/AZJIWc/kF+aRS+SekdMXAzou54xlfg==
41212 1146 2024-05-23T10:20:18.874Z 2024-05-23T10:20:18.633Z 6f9f1a85ea44444bb3ebf69362881988908a36925e3a0ef948feff674d7d9bf9 6f9f1a85ea44444bb3ebf69362881988908a36925e3a0ef948feff674d7d9bf9 6f9f1a85ea44444bb3ebf69362881988908a36925e3a0ef948feff674d7d9bf9 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1145 02055afbe0edc75e473c1ca0b99b14530564e9f815f5e870ceb7562b93ca232c77 03c714cf2e840d0e037d0b5f6f34b159d3616f8c139fab24be8a26031664ce4f56 o87Ql7OPy3/VOJx0BrPSjbiePK1lrVCW+M/TTv7rx36Q7TR3tpI+SmrFXwVwLcHL7KQJVg0ZlHN/cbvkZ1k/Rw== 6f9f1a85ea44444bb3ebf69362881988908a36925e3a0ef948feff674d7d9bf9 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Y4ZbkdQM49xNXHE+gF4ZTSN73KCSckYzZDaNcwJ8GW9vu5dp8uSa7JoBRjxo/wGddK7OhvubdoX6zOzXCnkBwg== xLbc7mB2tj7NhFSWaesy9vCugbOQ7gtwvOoe/iaMETAIEa7fBrOLEHDqfHCarxU13KJCz0HP0/gDbNdUjc4m4Q==
41213 1146 2024-05-23T10:20:20.893Z 2024-05-23T10:20:20.596Z a9e0ff451e2351e349e608167eccb61705105d0e274a704a2cf0062ca9eb219f a9e0ff451e2351e349e608167eccb61705105d0e274a704a2cf0062ca9eb219f a9e0ff451e2351e349e608167eccb61705105d0e274a704a2cf0062ca9eb219f 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1145 038453b964d9c83174750a68a57a21ec1e623db31e1ba90e9f6effe67fdc8dca5b 036a5bdf59b5139c6ab513e404e724a3f9f6229b33cb3855e6f1de4ba4921483d3 4whF+DbEkRh/N7R6N+auAeK6qUDbhi5WokVzw+Uc0Gnd3DoS1SrwuQaJzXlRUIQgpz5UNYX+dbdeutOs1ivqYg== a9e0ff451e2351e349e608167eccb61705105d0e274a704a2cf0062ca9eb219f 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 +c6xmVNse14TJg44z1VlG0sp6onzBkxRYu1usFwuAcpiYnitfiQUEzNsEnUzAB5s+4ecWo8ky0ChkQfefLBRDA== w7GlvreevlnbYtY1tdmUOZDUiHwJ5QrU+2esMSZSVuOBUaj9cyAlQXVPhUII381yPkr2XnwF9MdSNmGf0uuAgw==
41214 1146 2024-05-23T10:20:23.999Z 2024-05-23T10:20:23.654Z b128a97c215641560984e05e5004611d761853424d43f2d82e5c4bc322a147e1 b128a97c215641560984e05e5004611d761853424d43f2d82e5c4bc322a147e1 b128a97c215641560984e05e5004611d761853424d43f2d82e5c4bc322a147e1 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1145 03c42ce6471d4537c53d42c3aa8af0973fd46ee71dba351ca95848d9821518e975 03eb7eb382292107b4ac17f42e3c70a574db6b8b0d4874696294a5958b597df8d7 60iuJ4x3dU8Cof4ST5ZFrY4q5B+Q8eNJkxOJYoBZ4VEs4hNXZOZNvOppQ/8sVap+mdGfhr0OiY9d9sm9Fq4hbA== b128a97c215641560984e05e5004611d761853424d43f2d82e5c4bc322a147e1 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 misfAsDjXqXCQKIdxbF+LmHvkxa0MHHDxp4vsaSX/GqikWhuud+sjfS2f87G6jM99hxin78Ap/e33aVEERfSQw== EK6+qXQAGy+FFvaNC8gxH03h/pfso4bpc2R/1i7vSShxagZAE2vkxjT3DreLnPd4VhzS+bsgBjxWOT+t0AcAPQ==
41215 1146 2024-05-23T10:20:25.560Z 2024-05-23T10:20:25.252Z 7cd17fd29056b1a98da34db831199008bfdbfb9dd8db90d64e9876ccbaf6e481 7cd17fd29056b1a98da34db831199008bfdbfb9dd8db90d64e9876ccbaf6e481 7cd17fd29056b1a98da34db831199008bfdbfb9dd8db90d64e9876ccbaf6e481 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1145 03be8f884847938a74f817eed27658928628244b73d00205b7af8977aa3d2fe8c2 0202bdaab808db66c28fb9bdeea0a59b5269752a2e86e46a9bc905d193f0e632d3 T7XR/asSA9PwVpfPOD221gYS4Og9oLKLC33HDdjbpQPdHa8hpV9R+TzeyTMoZpYvgl+3gUbFqS6+A3oPtqhSyQ== 7cd17fd29056b1a98da34db831199008bfdbfb9dd8db90d64e9876ccbaf6e481 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 SJj9F7hkd+p0/LlI7rWHj5aZeiuubsxf7YaDcHYyKiTU2gL4uCAfcV6TRs48hIah6tkugezt2vYIgd1RZpQsKw== QNJ+yJs35STgVYjJaDkZGVi4PY3pDxyjdxaQwpRxden6VhMyI8CpMK5W2+qYCvfbG41BOAHj8gMkNaO2xvxl2A==
