Block: 379
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
6848 379 2021-07-15T08:44:24.868Z 2021-07-15T08:44:21.397Z 4fe145e105cba326a52a6301327594ebe7f67d4f825458d16486d565571a4885 5a00906c72756909191d9171eca5fa5c64e054e5eaaf033b4e6d0683576e4900 360a2c5328d2ffabe5116cc3f2765b93cdc659531d4b295589ebcf4d772881b3 107e493e45d995d25499d113340064ccdea6ab88ae3da00de444e8dbf9fd4bb0 107e493e45d995d25499d113340064ccdea6ab88ae3da00de444e8dbf9fd4bb0 CRE 1 03dd128be9e9c16ff1261230df6c27a66253d3c7ed26bfba82cb898531fded062b 032d28995946d83a0b9b9ae1eb90f6825711a98b2c59d50cc3eef49826dc24f90b 3UNRkJBW7Ew9uTMzzOGt/s31WjrSJcMx7pWr5a8ENxjUCfOpQ9BLT4ZREDOuIxCY26sCWuRGFFQvG/6Q2inRUw== 107e493e45d995d25499d113340064ccdea6ab88ae3da00de444e8dbf9fd4bb0 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 8mMwB6G9FmXtCoUJEYLE/1+eOMsTwN7RKNmsyHqQTnHnaJkfYbaYM0QjVLNRO3wKGg7iLbMyYzRSiFMTaXAjcw== GKLvjBWMlUM8Lv3WkgekhgsnyLQNi78HyWg2N0bhBVggsbXVgdBt2F7tRZbsCGRFzcu6/P69bJAv3YOp9tieUQ==
6849 379 2021-07-15T08:44:43.348Z 2021-07-15T08:44:42.414Z fb44975e9bba90bd65b040ddab9f6386f2afab5e8f56be2ddcc4ca40c91e9f94 fb44975e9bba90bd65b040ddab9f6386f2afab5e8f56be2ddcc4ca40c91e9f94 fb44975e9bba90bd65b040ddab9f6386f2afab5e8f56be2ddcc4ca40c91e9f94 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 378 0362311b39717559ea77534a78d0bdad2fa3fc33be6ee2b26d6b44799f620992b1 028c980304b428aae916b296a553798976aacbfa867c7d2ba4adf82dbac282fa50 FiOZx/jkv5PkkcAEzr8P7h0NJggqJZAwkIPvv9w/Jt8ZZB7jBnaKwDKEDUdjQ+68B7uWuaFf6rw7oSXhnIBwiQ== fb44975e9bba90bd65b040ddab9f6386f2afab5e8f56be2ddcc4ca40c91e9f94 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 wejogTbEvkG9xVtqtjdQDg6z3+XE20H8pNDNdh070W3D9WOhJzS+MLTatRe/bz64J8ntXi/3+tQbCEjn3scEFg== t0Bb9DpuOshcYbH4il0WxHk9qzcRl6aNUKWucTbvbD8VE6FbIibj6GeCTtVgb/qgcc7T47xohXJv0+/Zd/Gw6w==
6850 379 2021-07-15T08:44:43.483Z 2021-07-15T08:44:43.285Z 081a3aafb3ea12e1d55a54aa29aa6b06dd96f757e765912c2ad277a66016a1b2 081a3aafb3ea12e1d55a54aa29aa6b06dd96f757e765912c2ad277a66016a1b2 081a3aafb3ea12e1d55a54aa29aa6b06dd96f757e765912c2ad277a66016a1b2 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 378 020aa36faac3d5e3a2c31f57eb58061992dfb6f50ad0218f850ecd14160f9063c4 037f84d76751edfa0f2e4f821edaf61eee104a842d3470ae92f3930646ee52026d F6b++PlYlbx/j0cS2PPUgnfyZCRTkjG0Ok6WW1QLMlH3CGtFIm6dyN95gbj0aMAJnZd+8ou6niQYY5Zq3iOWOw== 081a3aafb3ea12e1d55a54aa29aa6b06dd96f757e765912c2ad277a66016a1b2 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ChiL+kRj69A/emP3mg/rXgICP2+h+vgL3YjOPggx04ht3gsoneprNl42S6mmfexwbXxISPLawVSxxBVv1MldMw== AEiUeRyCDeXq6fr5eoiOvLqlyQSScnTUIHVoUDxGTH7fj5zsx0xzegN8Yu+OmQ6d1e+QOk2Gky8YYgUAOSr9Tg==
6851 379 2021-07-15T08:44:46.642Z 2021-07-15T08:44:46.451Z 5006793403deade1d461f01a270a71ec2ba796f5fbd844aaa05e4aea0f53d74f 5006793403deade1d461f01a270a71ec2ba796f5fbd844aaa05e4aea0f53d74f 5006793403deade1d461f01a270a71ec2ba796f5fbd844aaa05e4aea0f53d74f 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 378 03db355bc891a819a6b72cc20e77c7dbcc675c5cab1fe7b069aada1346a9b7dd8b 032801f0a2a496c3aa2723dda18ce1524ed702c602c3e4979b5615f9184a704297 cSxCjtz84wjqKd1XORUjV16C91dQPq4uQyodbBI9iVfXxfMJA2Ud0t/Ggqdq3s7ReMXBNjpwpHslssYFjYrPwQ== 5006793403deade1d461f01a270a71ec2ba796f5fbd844aaa05e4aea0f53d74f 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 fVZlc83JLFJ2aSU+KpT80BGjKnTCFEgPSS29v0ctn3rKgG2egG/XeuSu7fiIycA+rEficuEYxjOXI2YeQvTMEQ== QOdz3+W5JG1R6K6OJoyVI3x1YPgCzSa+Zzn5PXwiOXQLcX95uhbL9pdEb8zrLDesRC8MfE7Ro5/2AWzctYN96Q==
6852 379 2021-07-15T08:44:50.464Z 2021-07-15T08:44:50.173Z 67ab5a68fa02ece40c9e9b28b0bbc9ea36a6e04c5ed3d5f58a9a93270e8931c5 67ab5a68fa02ece40c9e9b28b0bbc9ea36a6e04c5ed3d5f58a9a93270e8931c5 67ab5a68fa02ece40c9e9b28b0bbc9ea36a6e04c5ed3d5f58a9a93270e8931c5 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 378 02c1f69c7de3dae601fd90b12f1e4fb976ca9f93a692b4f08a3e75b6d617c4df09 037ffd7d0a09ba208aa9da5e79454e6885ffa7b734cc39219a71eff6f283705db7 /gHeTCTRM5imfTAsF0g4hWKe91G6hL9FtcvU37FLi4C+qR1MGGgf5DS4cVzilebq8R4EzuALOPSWuYyjV+P9Lw== 67ab5a68fa02ece40c9e9b28b0bbc9ea36a6e04c5ed3d5f58a9a93270e8931c5 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 WWcUzKR165X/7ZQ1fZyAWWqQLxADHQJWzLv5BZKwX6U/fP9EVP9lwpgnseyKT9vaS07ifEWoHI/j8TDFUseuXQ== 8wsTQnHcMAayUSedjNkYYKBU7R3nT7iYqjYZj8NE6vyHQJ0L70u7OgA3/Fk0uNvYPqIhF5Bvjn9QCL7cRmYOnA==
6853 379 2021-07-15T08:44:51.224Z 2021-07-15T08:44:51.031Z eb8fcf7fd90fe6b63136d82ae6b6f4c6e67d36da779c41892e27970a7c62acea eb8fcf7fd90fe6b63136d82ae6b6f4c6e67d36da779c41892e27970a7c62acea eb8fcf7fd90fe6b63136d82ae6b6f4c6e67d36da779c41892e27970a7c62acea 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 378 03c42ce6471d4537c53d42c3aa8af0973fd46ee71dba351ca95848d9821518e975 03a670394aa70134d80d0b7a71621afeeb041fc53dd5e440b8555929c45fa449a9 djhiTKW+TFeMVznRgL1zhU6NvvUOjd8F4OhWg3nixAPlOral6Y7wmbx7q+IoLYDadLFaMnojcElQLO6DRHyAQg== eb8fcf7fd90fe6b63136d82ae6b6f4c6e67d36da779c41892e27970a7c62acea 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 BCBr/CYfDeQhPhmsnn2j1niPH6ILzhuC2UD02/mfw8Ca78blPonD1zbcvX+8rVCc75jiXwedS+QUxv4km1EiJw== MDw58kQ/5r8gjrHPJh3i41XtPVtt3oCLHS0GuIrhmiRpXz+0mpTUoKLwb7ZLhos8cCNsYWuYVmoc9Vh0a1AHEg==
6854 379 2021-07-15T08:44:57.965Z 2021-07-15T08:44:57.762Z b9cc2e4b40223340781fd25979cc0f523208ffe5e13d853e2ae78e43a3e253b7 b9cc2e4b40223340781fd25979cc0f523208ffe5e13d853e2ae78e43a3e253b7 b9cc2e4b40223340781fd25979cc0f523208ffe5e13d853e2ae78e43a3e253b7 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 378 02ac1172af7fbf74616f2c27004754f70a68e4c1d2a41ebd62217840d7280ceebb 0263d5da62c2fcf0c881abd851164f807eadf398557e875ea0ac1007121becf2e7 m2WJy3HQC+t3c/Kx5cPgNRcsLwBvG0cRTaoRz7GijD02mJYsNXYAt5Mruuvj180bu8H0j3KCeEJ3UnL69R7SKQ== b9cc2e4b40223340781fd25979cc0f523208ffe5e13d853e2ae78e43a3e253b7 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 U/RRJQslycn0jAqNinR07yYHhBQ+txWjgW8ddI6AA+m22fT6yP6zh3WiiXk9NzsHM5qD9PJX2Zp1K5Cf1ASWxQ== dySWqod9pV+p5L++F3Li5wKs4Br9/+bnfn0QViokLFBpbJzMOQvUkYEX+FmpqpuWQ8FfPX1NQ4ro3azsQwTusA==
6855 379 2021-07-15T08:44:59.729Z 2021-07-15T08:44:59.563Z f8eab77e4018389d53abd846579f93e39413c01bbb914ff36a645d4307b9c29d f8eab77e4018389d53abd846579f93e39413c01bbb914ff36a645d4307b9c29d f8eab77e4018389d53abd846579f93e39413c01bbb914ff36a645d4307b9c29d 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 378 02366e68eb94f7fc734a2cac2974d411b6da75026ff94a4a09f55fab094f588ed5 02ac5ddcf8b8d434e805aad4ca540170bf12198a900f433faba0c21a49d945dbed FFyWX9z0mkcJdQ6Jp8qq7nbfhF0zdVPlkMLVQcfihArBPXEO4OWAfVkehtHiKZPPaUQeglqRwY1dSdohvVUuEg== f8eab77e4018389d53abd846579f93e39413c01bbb914ff36a645d4307b9c29d 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 87bYswF3srdH3U6b4IdkjAO+6d0uKtIr07mKkTYnfpwjhkqI/j7rZ9sDoYXgJMPPp3dWol6hkm2wOQnBQJODSA== WNqGdhsrXrsdix4LfaVaDc5qM+53MDOBpFqR6RTqa8lGon1eeu/wCkwpXwmai8K2Q/Q/m8R7FfEI1sPCFvSjDg==
6856 379 2021-07-15T08:45:00.736Z 2021-07-15T08:45:00.497Z de4c14d7ea01da0a9ffdeb0c9e26c32ec9e8b045812bad1bf493b9f1b5d0bcfb de4c14d7ea01da0a9ffdeb0c9e26c32ec9e8b045812bad1bf493b9f1b5d0bcfb de4c14d7ea01da0a9ffdeb0c9e26c32ec9e8b045812bad1bf493b9f1b5d0bcfb 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 378 036a8c4cd058a66d9e876887b87171e2ec1f8e34d7ea93a26653db154428ff3675 026c8c82b4253a9dca1ae3565e32ccfbeba60dc3c40951cedb3b088a6435946434 46le5z5Q9UtrzsxMbP7IlfNFT1EYuz7LK1xDaYdAnC5Ejpu4FegTx2bPTF64JnTjfX/Ozre+hdDxWyj60eTYYg== de4c14d7ea01da0a9ffdeb0c9e26c32ec9e8b045812bad1bf493b9f1b5d0bcfb 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 /i7Uc06ff0LqW7R+OBq/V/eODXWw5HitGL4Ijg2Djwv1W667YbgtSy0CxcthEiER/dxNjxyuUha7xBBZMQeMAQ== amZFvkBaXJZyX+u2xtT0fAf/yF7Y0hJoireSBchwm8R54dgnPIUvm3BiHEXFm18oblyhC4Z+di8Qs3Ta2MZHmg==
6857 379 2021-07-15T08:45:03.121Z 2021-07-15T08:45:02.917Z cb5e7c5547bfb2628df2d6d74273d44f300176eb9b4eb0fd228bb6e704a24a4a cb5e7c5547bfb2628df2d6d74273d44f300176eb9b4eb0fd228bb6e704a24a4a cb5e7c5547bfb2628df2d6d74273d44f300176eb9b4eb0fd228bb6e704a24a4a 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 378 028e11d7a5fa0bd74e180ffa332eb023b331b46d55be25737ec9a4bf6e502b6d22 0309fd8afbe7445e3fb15c02c9083ad23f6784bbd971a815481e9cb47e27e503b8 Y6HfNTrb9T632Sp5PB745dqx1xxxcu2j7wvZt59NLLRhBzL9jJ8tcNe+IxwqtVsIuQrNyfESsW272JqF3LdYaA== cb5e7c5547bfb2628df2d6d74273d44f300176eb9b4eb0fd228bb6e704a24a4a 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 OZ5RvVtY7d0oebZyHVSnqeFN4T6cVfJdCbdCFjvSVvumMYTg6+PoxcxZz+1BvrUT7QSjUAddFrem3q6+4bMkJg== rgrZFqDbSdt8WrbBHhQPze848G+H2/wjO6lTIpy60+hZeCCoBlHVjMJIUspPlzaxpSyy8RAtiD+fjSR3wJf7IQ==
