Block: 958
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentCode DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
24949 958 2023-09-21T08:20:27.120Z 2023-09-21T08:20:20.290Z 40e8c0ce062a4af391fa17942650fc6b26baba748dfb2b3a74bfe6172d6e9e5f 3174c258c40646bbc8e0157fddf81964a1ee5efb278b22e87e7c157871494e05 44dd450ba8ea0f77c1ba5ec0a2223d1aefac5a80f718f49fb7e0246d52b69c43 33e9664b8d601e14086f390433d74e9f13d7ec559b53e12b7a32d3075e7a9984 eea4ea50368c8e0ea9c35c66e82ad0886fc0d021265cb613939e9c4d127434cb CRE AGT 1 0240606b378a6b067cd6bdb3d2ee1faf96e692a08cc3086ab34243e13ead44c56d 038f6fd612cea121fce2ca36d8deb109e5fdbe80906c78a6af1dae1bf0b930ffd8 NWSfobqU6M5ixdW0sjx80pHXaX+b+63qIgeHcS86SPq9aK8mannX775R3OKDhVH5CCUmVo5VUD2eA529xaLZcQ== 33e9664b8d601e14086f390433d74e9f13d7ec559b53e12b7a32d3075e7a9984 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 yZI1XgWcXPRIKObXp+q7DFye2mmeVDQarqjoT8LzAOAgru4Dra8ttS2wSjYhz+all02j6ISC1ODSq0wQItv9yw== MJ4Iz6n2XgYfKI4QnZcnQESMytEr8b8UpygWNQGXsjElZquLovVi9fSGwAM03uXZrGzu+Nb8mSs59WPTSIckPQ==
24950 958 2023-09-21T08:20:29.489Z 2023-09-21T08:20:28.073Z fbf18f07cfe199d60aed35fb18747c21dd360cb77b613d0d89b288dd5ccebd82 fbf18f07cfe199d60aed35fb18747c21dd360cb77b613d0d89b288dd5ccebd82 fbf18f07cfe199d60aed35fb18747c21dd360cb77b613d0d89b288dd5ccebd82 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 957 039d219df342ed51cee962a3694d3b993ddda3c39aa0716f502a34bdb0d8813aca 0323b1438f7c34b1151074b3df322510e93e2094d56e19abd7231a74927d3df2a3 lcpzNuN06I3GlGEyzU+/RlQsZpk7WtXN5r60OhImWTQKlxp+iYEEBKgTJrYq/qvjCRaPGI8OuiTHxnqMppF/JA== fbf18f07cfe199d60aed35fb18747c21dd360cb77b613d0d89b288dd5ccebd82 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 vIzdIm47c/T1ZPZahc340hM6HgELPKe1d+cvhAF4uH8BYvYTW7CGhRLRuU/Ws3C4YSnfCx4l35GHiGWD2I9JSQ== gx76VHw5xhauzGuo63LNRQpgShQYzGJ1QlNjUiNYG15geJbniuXbWergCt8y7WVjVhF9SK5KY7zFil0GCOv/pw==
24951 958 2023-09-21T08:20:29.562Z 2023-09-21T08:20:28.808Z 335117dc594345c01dec80a40d3fe8fa451026a6315cc0bee165f53e1e6efbc8 335117dc594345c01dec80a40d3fe8fa451026a6315cc0bee165f53e1e6efbc8 335117dc594345c01dec80a40d3fe8fa451026a6315cc0bee165f53e1e6efbc8 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 957 02b2b48e9c23a37dfc1ce89c85368b7b2d51564662b5a030937c31f67531932857 034480a5f89f7ae3001ffc49b0226b3b2901654ade8f3fa0eeb935acc6c2cf4dc0 Vsl6DOwKjysm8U49fe9QyWbkX2IYq08DKTewEvV2NTeu/GbaTh3a9vLIQxMLagoiI/4J15HP1RM6yqxxJ8aFLA== 335117dc594345c01dec80a40d3fe8fa451026a6315cc0bee165f53e1e6efbc8 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 CI1V4Xfs+OYfxuL1T8EDQyvTFfGV5uTys+ha651XtDIPjAAJbkd9KhHNUfbxKioO9U9atwbIQBFsBsf9ZaoBsw== yCqgVZbhbMCY2l9qK0Tp4YQjImkhQda20uC4s27lzmYVl+vFo/eRkIZFpCqYJMMKFrCpMdSKDNrUWF68T05UwQ==
24952 958 2023-09-21T08:20:29.781Z 2023-09-21T08:20:29.090Z 737db46a60296d3a7e2182da67962c7350699809ff4ff8aaef12a663b2d6d302 737db46a60296d3a7e2182da67962c7350699809ff4ff8aaef12a663b2d6d302 737db46a60296d3a7e2182da67962c7350699809ff4ff8aaef12a663b2d6d302 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 957 020aa36faac3d5e3a2c31f57eb58061992dfb6f50ad0218f850ecd14160f9063c4 02c00ddaf4c85d2cf43bd3e4a99802031483df5730686185c1d00b085dc1a76c76 y0SQaQJHROrBOQQl111r78GRxXo7cNZDC+U+FEb/+j2AQ1W0N8rONSVoEiiM61K7wOVKPq80afgEVrsvW1ADNw== 737db46a60296d3a7e2182da67962c7350699809ff4ff8aaef12a663b2d6d302 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 xp72sqOdIE32FP06LeTessdLr8usw6U6EDCUFze/FVlxtPtTajAMX7IL5OFyyiyydGDiZBXBhhr6HPwaZTTy7g== apVMsCKIfqhaSIWMkW/KKu9Pz8kSmyYSTJcLQl0q6QlnkNc/aj7UntpgkySfoDpdA6a5uKjncpwVsdqS0IIh/A==
24953 958 2023-09-21T08:20:31.285Z 2023-09-21T08:20:30.704Z 92e4ffb00e17d22df158cfd0e02810903d5db39fd83414448fede9ae298c45f8 92e4ffb00e17d22df158cfd0e02810903d5db39fd83414448fede9ae298c45f8 92e4ffb00e17d22df158cfd0e02810903d5db39fd83414448fede9ae298c45f8 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 957 02b3d2e83f663bb540a32052d3c11a04a457c50c9d937088b83d89a94b4370bd75 03da8be503247b8f0d54d86ac28836442301881ab98a2a7d056ccc6c0be4fb5dd6 opI8LqISyiJvcfwNcKU88eLujrQ8OzhIce74s8y1BnH5ib4hfRkDQnfHwDpX/TuWiVUbo5b9Gx7m3fmc0jggsw== 92e4ffb00e17d22df158cfd0e02810903d5db39fd83414448fede9ae298c45f8 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 sWEulZ9Fvnbe3i8X2DkVu11iKuFSL8U6YxALXiLkXDQ2W5WEmVORZsow9Za5D0//Yi2FRC39sLF+s1r3ks8GdA== 5pzsqBVJw7QbtEMXQooaFdkOuqj9UIMHxg23OXyIHxpjLPQeM1IaL+qRn51AXQSJrSwSlbJT0VqY5Nhqlvvk4A==
24954 958 2023-09-21T08:20:31.873Z 2023-09-21T08:20:31.330Z 5d2d4a85b1d1cf952f175d69dd65089200716f528cf31e8d3704a3e90cc21b2d 5d2d4a85b1d1cf952f175d69dd65089200716f528cf31e8d3704a3e90cc21b2d 5d2d4a85b1d1cf952f175d69dd65089200716f528cf31e8d3704a3e90cc21b2d 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 957 038453b964d9c83174750a68a57a21ec1e623db31e1ba90e9f6effe67fdc8dca5b 02392eb9d3d16119adbffa5bd3d9115746114cb32f7774e969344afc8114a059ab hODHw5VSvLWulxOeYiBMkw92PQscIGVjEAAuP5VTFvScEn8+WD+NbpXc85IXtV6MRwyueoxmGudJYu54LxEiVQ== 5d2d4a85b1d1cf952f175d69dd65089200716f528cf31e8d3704a3e90cc21b2d 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0SJ8O78JgWCcqj1joUeMddseDXIUspLgvQb14pdkpbZE3xuNvlQ6xxVuNa8906FZRtjLCCF1z+A//OeA9rtEVw== MVVLxMzMLiRQCyvOZZ0zJHGjLW49civ7n4pdKLiarEbxBRnfyuyKs2dwXX7mazYvB3cLz4zAxywC24DtokXu2w==
24955 958 2023-09-21T08:20:33.484Z 2023-09-21T08:20:32.774Z 8e4d96d401c62b97d06572381c9345327d7851f72a5c997da8d452d99f5a12f7 8e4d96d401c62b97d06572381c9345327d7851f72a5c997da8d452d99f5a12f7 8e4d96d401c62b97d06572381c9345327d7851f72a5c997da8d452d99f5a12f7 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 957 02ee124ec765bd19ad591703e62e50d79dfd621627b4af81d1494c3b671c5b5a04 030623c00accf08d7a5a777aaf588e608e24b97d446d49f00fc6da312510693d89 5pg5zeR+YUr8919X5ZlHMm4JVPXKqnhoD8nX4XyzdpUTzKDHY/CXGWx8Ve+pJrrKlK8k7ve4k4r+yGeiZbPJKQ== 8e4d96d401c62b97d06572381c9345327d7851f72a5c997da8d452d99f5a12f7 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 d6Z68J93uFIzSYHzIBQrjBHbaEkwO4afWX5htImVOpZ4FCHe223Z65DV+WiljCPckdHgH1L7rgElABu88968jw== UYJoM7gDvnSzNogxt4bmwECx9EO5htxCU8mAAbdKrt/JUsMm6HGW2GXqX/s3WxlRf0Tc0j9xLvtbAT09Iy+nbw==
24956 958 2023-09-21T08:20:33.577Z 2023-09-21T08:20:32.881Z 5613bd07f0fe584a4d304b334780da4a2b13e71cfc25cae37270bd3ade96053e 5613bd07f0fe584a4d304b334780da4a2b13e71cfc25cae37270bd3ade96053e 5613bd07f0fe584a4d304b334780da4a2b13e71cfc25cae37270bd3ade96053e 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 957 02366e68eb94f7fc734a2cac2974d411b6da75026ff94a4a09f55fab094f588ed5 032b469a393d0b7d176bd4dea9ef91e88a5bf83bc5f0c030fba073a860998be007 lHsyXpFaNGY01elbrdziJecLjNdAHBj+foFLbHPbq85mUC4K3+4LyDXKM86cgWKRPnVQuP7roB5awT8DovNU3A== 5613bd07f0fe584a4d304b334780da4a2b13e71cfc25cae37270bd3ade96053e 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 p7epA5X8cmj2K1y+Vv8kW3NAlCKDNWHfPQmEL4upR3lWPSLVyZOdkFkimbwG7DQX96gIhtIJxjb/owN76W9ebw== it5/1QqgHaCxYW0++9DkZYnYqbqjtIaB8/0qxwqDye9pzQi8w177JH9KmxrgLrIMbm9h+7PuW7/gRKTYxIlaWg==
24957 958 2023-09-21T08:20:38.942Z 2023-09-21T08:20:38.484Z f78ffe3157585aebfdf86b97db68d961f04934d6bcd28fd578aedf8a5203f2bb f78ffe3157585aebfdf86b97db68d961f04934d6bcd28fd578aedf8a5203f2bb f78ffe3157585aebfdf86b97db68d961f04934d6bcd28fd578aedf8a5203f2bb 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 957 03c42ce6471d4537c53d42c3aa8af0973fd46ee71dba351ca95848d9821518e975 02237660bc18c4e517e475282d0f990e9317ccbee29905c3de35efc8e1c8f88165 asRg/Gqmay+VvjY0zv/Y6D7JJTgMj6Juqj42g0Iyll+k5pUUF1EvLOmKk1UJEj5OpQqvE83vjvrrv0G0Z1Wm4g== f78ffe3157585aebfdf86b97db68d961f04934d6bcd28fd578aedf8a5203f2bb 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 5GwNkKdz6Df37IGX9lSi4MbXmdgd186RiFnL8nZySGm8U7+o4IZhKIG0lPha37CWHVQax+o/kyLomYbJoDomRQ== sR86g7seGygZRKP2FaMAfZDh58VLCLAYT+uvFUc3J/ewui1TP7f7dOgHa025nKrJAM6xAw5fHkeDMteotd+upA==
24958 958 2023-09-21T08:20:39.388Z 2023-09-21T08:20:37.889Z fbab28cfc283ff26b41307ffeb4911233c6c4b2ba38a5749436ffaa6d069c1e6 70eee2a9f673f006d4f974c6729cfa9d35bc08e62cfd0fef8d09fbda14f6abb8 cd5d7cb9215aea3c797b354a0a3891607b995d04aaa9feeaf9bbaadaee1fbc16 9537ec2affffe247269f298137f4e8a2ff881d882019cfe44885377359cf9524 e9a9e35237bee2296d967ceb6ed26ad99578bc4b6b0a2f62b484ce6ad10e7a9d CRE NEG 1 0240606b378a6b067cd6bdb3d2ee1faf96e692a08cc3086ab34243e13ead44c56d 039ad7bdc90579fed3b34befe87852f294577792afcc3a9d3be49ac2cde4f7f750 sqq4popO3W6UxAib8JofftRREWYLXYWVfXvy4K+p5okCYsn3NW/SpkJNPMtxO4bWvWJaafdB2KPEOX9gGUuOGQ== 9537ec2affffe247269f298137f4e8a2ff881d882019cfe44885377359cf9524 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 YFoKKIMr/soyPl2bmr+CIMxKyRIr/hAGSDpU/RAUinjmkDgl4aPkxnDgTLF05unJiYfoXRIZf8Cp+1os0ESRnQ== 6piHlcr15y54Ciip6fUgXLXyG7GA8w1zJPnxJJeAcErpIxi+igaLg1TUjOogfAGmY/UsVtXTMiDvMldfbcG3QQ==
