Block: 1242
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentCode DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
44926 1242 2024-10-04T09:13:18.776Z 2024-10-04T09:13:16.741Z 11be197dfd5c29008581f5611415706ee29a852c978cb782803337cb551c8064 bfa7221844e28fe86dffd3166519abff7a8c11962b5f280d30cf10535ac9d8b0 a830523948b14bcebfe74467e57207393feb95aedb216c804204b7e1acce13cd 205e5ad6a2ae6d6bc156e9bd6db01b4d333d4829bdef1802fb22399995efc56e 913ed855b17f96c5c03002bbb8fffb598ac734528d234a7b8aed93f63c5daf8c CRE NEG 1 03754a7cf50b39ecc4fdea944a547422c8a09ebc6758b6512c26b34ddac8b237de 0309494b07151e8ec50b09be93b77dda68fd4c08ca400ab4a63e147d1aeb7e36b2 /7jaH7RRD1Wg7NglP695KeQI4O6EOvJp+5lqt/GzKvr0laevbaaV2t160aNmoj6aSRCGLVHCTtoHYkGGbSiEpw== 205e5ad6a2ae6d6bc156e9bd6db01b4d333d4829bdef1802fb22399995efc56e 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 BppKPigV0uSZWrSCD0EyySWSzUYvkESr++QgnAXjhN8r+Cz2Dy0iITg1JNonGSKhO1tf1GpGELQLQbG53E16CA== eOmy1TJlKA2ej8mlhiE5XzHnSgGa91PrcDDCbRC0dQ0DFxN5vA9X9WLgqRfriHpdZdoVDy0fRL4RUZC9lWybLg==
44927 1242 2024-10-04T09:13:24.804Z 2024-10-04T09:13:23.554Z 480f00eded3cb420cf856dca2f6401db4cbfd05b211430425411e10a96420017 480f00eded3cb420cf856dca2f6401db4cbfd05b211430425411e10a96420017 480f00eded3cb420cf856dca2f6401db4cbfd05b211430425411e10a96420017 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1241 02055afbe0edc75e473c1ca0b99b14530564e9f815f5e870ceb7562b93ca232c77 0366c12d941a597a9eacb158a352d8bdfdf66482919c98bebcfe42eff4b6dd2ad3 L8Y0trD6dzk2k9d0XsdLz0ZsS9y6A05Gy/sFMfc72nK7ap1iVAoWsHja7HAwg22OQdQW3Mc7Qw6+a21d7AfwpA== 480f00eded3cb420cf856dca2f6401db4cbfd05b211430425411e10a96420017 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 gWotwm5UteVMiwcig9L5lrvjnr+raIgx2Ar18Q9yoD+QwTHJ4djsj66xRnVIausQt3J3jMooQkl9XDsf45uDBQ== R8Fqda7FthImfNy+mAKr3QkNDmn2oMb73x4Hq6tWJfMWrTLq74oKM2yEf/CEps2aRoYpg/K8VKiUYRzHpVndYw==
44928 1242 2024-10-04T09:13:24.830Z 2024-10-04T09:13:24.093Z 7e4fcf1fdd70b235eb64357091a3cdfbb999a59d56b7578e8290c3fbfb414992 7e4fcf1fdd70b235eb64357091a3cdfbb999a59d56b7578e8290c3fbfb414992 7e4fcf1fdd70b235eb64357091a3cdfbb999a59d56b7578e8290c3fbfb414992 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1241 020aa36faac3d5e3a2c31f57eb58061992dfb6f50ad0218f850ecd14160f9063c4 039be8e87aff0252a1e4b7fafcfac2a9601a58a357a1e96bb09cb578c51d1a4b2c ksrkogPqQQluiha641h+5yYnFe2rdnsm3wiwrLpiFxlb1wfCbIeMnOYBI9QNiG95n7Nq0EbMtyok3dISRlreNA== 7e4fcf1fdd70b235eb64357091a3cdfbb999a59d56b7578e8290c3fbfb414992 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 wKJp6X9OB6g9XhbkHUFDBA4NSqHTfKcJdnNO4HFW5EJQTecWAokuBfnUBQ2uzTIPtZQ26jfZ+m214SI74mDHhA== 9Tbvl9IQsPkNaPT2wZisOAV17PA+U8z71H7OLMU7X+E94gLy/3DqQiRdAqfnB3ZtlYB+99LelL2dmRI+8hAZmA==
44929 1242 2024-10-04T09:13:24.852Z 2024-10-04T09:13:23.316Z a6018d9e08d1e27d25d0f6670928df756b021643950c786c4ba22cc26eaf182b a6018d9e08d1e27d25d0f6670928df756b021643950c786c4ba22cc26eaf182b a6018d9e08d1e27d25d0f6670928df756b021643950c786c4ba22cc26eaf182b 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1241 03899a9109136f340633c051d58aa85debfee563805ff343ea29104136cc36541d 026b80c0a2b93a3f6a2af1658d6f5f12b3f50f7cf205ef7d2e98ba4bea355dd3ce czu7MrCyEjgXv4QaArdaEmnEKGJMwRJka9rGswhIZYRcKdsXDM/ukvC9Yqt3ZtkhnABTRxrIog4W6obczqvo1w== a6018d9e08d1e27d25d0f6670928df756b021643950c786c4ba22cc26eaf182b 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 8ntNTeOA7Qjw3C0cFBdH6IZ+YK3jfXDwm49z0Zh6dNnE04jDVzQTqUfwUbUFs7h9jhwv0/GWGq0c2HiG1NOqpA== oXAsbpgpJT9BfpwwvIoEYFgtCTKwfTbdV35pwMCuUDqnIzvzhNAsBWhiop5klThkRdhpEnCXlvWZpe0teexw+A==
44930 1242 2024-10-04T09:13:26.556Z 2024-10-04T09:13:26.306Z 65b947008062bea519d8f414669f716b502898d0115c74a5f4fc998c9c59a724 65b947008062bea519d8f414669f716b502898d0115c74a5f4fc998c9c59a724 65b947008062bea519d8f414669f716b502898d0115c74a5f4fc998c9c59a724 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1241 034e305fa13630f9b83fd39286a4d9aa35d06eeb3a84502ab38e52f7fe2ffada63 037f4b7d43857c1fa1d31de3e96c1898be2089b5090d5a8a6f6817eba5f0650767 HPCO/kg/h5/PTqbfYrDT3diaesbvim1N6Ipy5dDVH2ZRkpMzpFwgAXCd2GwYqtQXKHRzmZhPdAxTG99Ee2IR5w== 65b947008062bea519d8f414669f716b502898d0115c74a5f4fc998c9c59a724 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 dbFb7p2j5TfOVNsqz9eMctr2gFYfZ8a1TF3taOq6ALd4yXsXOiDumidKxBHYdglhDUCa0wj1xQKaEIeVm52lPQ== erRhnWyHjDNSwFrxbd0VwbFIkYaup/o2SBWRlQnF4b7bLREyR5wtJzfld+7IjMGnGP0L6HubXzA3WDYOVGur+g==
44931 1242 2024-10-04T09:13:26.959Z 2024-10-04T09:13:26.712Z 017f2a9bb0622fd663591d6d4f2b2c00d4b8243b741243c1638a8e6e5fd143b7 017f2a9bb0622fd663591d6d4f2b2c00d4b8243b741243c1638a8e6e5fd143b7 017f2a9bb0622fd663591d6d4f2b2c00d4b8243b741243c1638a8e6e5fd143b7 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1241 0260709292bad451ccd0b03369ed2c50c2d4630010fca0e73569f68da7f7c1905b 02622a34d895dbd566404d802d2f89be31386376ebe30b712537d5e1c4aa714b2c S6bdueCsIUfs0CdDhb1xYMwy4wjNNBRhJqeWwK6KSG8IKehMdY3p3HH6ehJxohlYyVTJjjN9VcUfOS0lfUtIWA== 017f2a9bb0622fd663591d6d4f2b2c00d4b8243b741243c1638a8e6e5fd143b7 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 hjStpxa0g1Xxa5/xmYGwlVt7/6t1Pzq3Vu2z2WL4tb85r3y9vJie3VasZtqM+F1wo0/7vUwpd3fKiSRoFLi1NA== 8D+vNPgvEph0xdjmEBrcwusYkxrMy0IQBCk32nzd1moVFoweupczcukHamPRWLVCq4bBQgEgf+WFwxjhQCoAlg==
44932 1242 2024-10-04T09:13:28.923Z 2024-10-04T09:13:28.568Z 16821a9d321340093f1f5ce18ab4bc3da8f9cbfbac0f21b3930480c902099205 16821a9d321340093f1f5ce18ab4bc3da8f9cbfbac0f21b3930480c902099205 16821a9d321340093f1f5ce18ab4bc3da8f9cbfbac0f21b3930480c902099205 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1241 02f8f36ab6ba74e68957b8239f055336ffa4d5ad6fd1c5db961621a37712da223a 03528174a5bc6f05ad8931eb940eac3e874f093767c150385283a5bbb215df820e lXGGp2MGjzQRTX+WtWND7DlLQspp4fGrmn4MB/8GoYqB0mhcSrK3bufngRdDFh6la0YuDfU95ynJiiqoPzu3rw== 16821a9d321340093f1f5ce18ab4bc3da8f9cbfbac0f21b3930480c902099205 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 OVHP6oj83jMWJdonUlRfXLpHC+hAvJxa/ayws74zA+n0xh7IT6xOH8+2GRssfSN5hUaXmKqszszKqqBV6sIPJA== WIxPGILhM79GHD35GZ1UdJZC4uAtT1ppj3H1WjAMUpN0LhcDbUdRX5ySOMARaO436lpC1K1KO2hfYIYXUiLEDg==
44933 1242 2024-10-04T09:13:30.064Z 2024-10-04T09:13:29.714Z afe19d9e6b9b61cfbd7068cfd06056e514b8f84eb03653be7aa9f81d662af75b afe19d9e6b9b61cfbd7068cfd06056e514b8f84eb03653be7aa9f81d662af75b afe19d9e6b9b61cfbd7068cfd06056e514b8f84eb03653be7aa9f81d662af75b 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1241 03c42ce6471d4537c53d42c3aa8af0973fd46ee71dba351ca95848d9821518e975 037a74ca66f148a96e44382f63026ca5f8fd2c0007f00c9977bd0e1a46126ee6b1 dJe+8bLmGtq4DJrmiPbvjznyUq4wOKKh1yTq4pFxfjewZlOaF+w7zCca7dnRsSUpBogCvEzwXQcHcEQlLmPA4Q== afe19d9e6b9b61cfbd7068cfd06056e514b8f84eb03653be7aa9f81d662af75b 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0Hoofutim0USHVluw8XjyXppLJDO4klaEyeJdMolAl+mloti5JeBO1NT7go4Zw/MgB95uaPelKq7ShwZjNrwOg== OhYqVSAojwTa/eNs4egSOdj+gVL6zgNtBOIdVX13xkd8ErNui8dDg6zVZ11AAIuCw9At0i3Tm5VM9FCG3URinQ==
44934 1242 2024-10-04T09:13:30.092Z 2024-10-04T09:13:29.768Z 474a12b9300ae230294390988ebd60b74590857c6576885c3c0f4394665f2eb4 474a12b9300ae230294390988ebd60b74590857c6576885c3c0f4394665f2eb4 474a12b9300ae230294390988ebd60b74590857c6576885c3c0f4394665f2eb4 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1241 02c1f69c7de3dae601fd90b12f1e4fb976ca9f93a692b4f08a3e75b6d617c4df09 02d7391fb36a6dfdbf0070f379596a1fcad7fad3d2e5b916965838f14892528a9a CcplmsaFhNVKWnCi99+0m9IO/3sD4hY9pGi/Hxw1TXMNYHFzEcc4AvIM0eu6rBqxYU3rrfRnXYjt/Fxgmu1eaA== 474a12b9300ae230294390988ebd60b74590857c6576885c3c0f4394665f2eb4 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 NH6xsVKEklDSlePNXNsJ/IcN8digLUTJbBXPz1tuIl4FpJA6fZduTwFKtMukmamUjLYtW2fkSPNCwdYahj3Sbg== Fe7BJC4tNQuOqYnc26Hf8D0DV9TTWsbyGmt6OssBKZ+0IW9ZewqNtBwIoDj9CMWWbG9/mmvS4i3iSGfl3g1Cug==
44935 1242 2024-10-04T09:13:30.764Z 2024-10-04T09:13:30.555Z f0b5da9ed3c0a304936d9f9ef8116826466a62d2aaaa99efc7b4ff6ce23a266d f0b5da9ed3c0a304936d9f9ef8116826466a62d2aaaa99efc7b4ff6ce23a266d f0b5da9ed3c0a304936d9f9ef8116826466a62d2aaaa99efc7b4ff6ce23a266d 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1241 038453b964d9c83174750a68a57a21ec1e623db31e1ba90e9f6effe67fdc8dca5b 032787665429cbfd4f45fe029ef64f96df151437248c72834927973e45d365262e TiKJGdvBgwSBm1KQjcLNz9zt77CwUGF5Hxww3adgVYLJikrwt4FNSR9mWv4XvVK4uIin4vp/D73I0MJuFp2SOg== f0b5da9ed3c0a304936d9f9ef8116826466a62d2aaaa99efc7b4ff6ce23a266d 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 eSPQGOHW81OPgev8DrtC4NhRuyKSKZChr+gsncdb+4KR4ZWRHGewQdLEHMT2McL7RsbGSo3tGxN5eJ6msGUklw== +/u66hY1qK00ecjVhrufdomGHuAxxPQEWVwylPXVI5v035Rvqfp2slk+cWsgmT7UUI686+X+KrUhA3woN4h0Xg==
