Block: 478
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
8644 478 2021-12-20T13:17:36.983Z 2021-12-20T13:17:35.544Z 7875e9b73025a0c15320de082a8a21a3a05aeee5a5ef529b5ccff1b8a27628a3 7dc2378b1c6dec79c30206f0510668b585d80229d78e7cd4ca24005098700829 85a2d6caa8676401a27da61a5bda82b51aa6717ab4182b91e475f5cd4730a5f6 e217032ee86c0b22cfd1f4491f9871c6bcc65b65f2e8a492a108d8a7c1169d65 8cb4db0047b7cef3111de54973b5b0a1faedfcdc920a81b9b11aa6ae101129df AME 3 0311d7b4be518ffba10239d78ccbb143ba853369c156c1132c610f131df2fd45b0 02d344be281893c2dfcc41855a4e3a6aa7c36cbc0d71ec8e032d151a4e079be97c vhUwZ+rdFf5kR1OXO7j1Xl1s+lbdd9df1VuPkeezba2S0qG7suSEvfs4U8ZCwItSB2MEdrS1cslDZfp2xlpopg== e217032ee86c0b22cfd1f4491f9871c6bcc65b65f2e8a492a108d8a7c1169d65 +GtTC5Jrfelp0zMNpck9coTbyEKmgbWfYRz7iEojgXDZNLq00arRpEexDx5NfhcD+McoTuoV3LYkYY3i04/djg== 6e1H6Y7RxYtBcDgBDEaNxnh/MoXbjRRLxe3fexMVdHMg9Ef51KOwqdCE1KgO0Ha/rAJX2NgehWz98bfoa1/DWw== d4rYVg59S9PIkNLSXpqzUqNZD0RyZgeDOW5joAxHPCGLmLH6lQpFKYskDkSbIjl5geeWN/WuuyC3E7oz/8yDtQ==
8645 478 2021-12-20T13:17:52.831Z 2021-12-20T13:17:50.316Z 27b936051e647542c883646013f1f71d62cdd8d118f50b943f3d26e9a6f7d31e 27b936051e647542c883646013f1f71d62cdd8d118f50b943f3d26e9a6f7d31e 27b936051e647542c883646013f1f71d62cdd8d118f50b943f3d26e9a6f7d31e 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 477 02ee124ec765bd19ad591703e62e50d79dfd621627b4af81d1494c3b671c5b5a04 0209183d83cf40a2e02095bdb228bc8b590f4c724be0d1d036136bebce21b75aca 5gRg6bgSZBYcLsY2ATXM73C/rlecmnUU7i1iAZU48PtnN7ckm4eFKXKftuSkPswM8bc+JHee91+a29wsIiNNuw== 27b936051e647542c883646013f1f71d62cdd8d118f50b943f3d26e9a6f7d31e 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 td7lDLTphiXr9X3QkPC5fTJh8P+hTHTaqrJQmjFa0Y8g1p/16CnHxK8F7DvgZD0NyZ4kM1lLD1p1xEdnLp63Kg== uLy3W27jBA7pbW/lTG/RXipCICtVhjp9SnuEjTIGPF+R5Pc7h13rrIEt2Y/yltSpvQ+WVVTJMLgGC/Uzj0Z3sg==
8646 478 2021-12-20T13:17:52.862Z 2021-12-20T13:17:52.396Z 480a7ea6fa550be582c6f6a37e8c122165a823b764c73c2444464ba37f7a1639 480a7ea6fa550be582c6f6a37e8c122165a823b764c73c2444464ba37f7a1639 480a7ea6fa550be582c6f6a37e8c122165a823b764c73c2444464ba37f7a1639 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 477 02ac1172af7fbf74616f2c27004754f70a68e4c1d2a41ebd62217840d7280ceebb 0295f4559a88dd83366648f9d548fb5106a42ae36747ead39176e1c53d7ce14cc4 3SBrq9DBEjuMm3Cusj+6s8QgWVxMGGbqHsCqpuv3sVJ5DF6rsp1j4XqdJ45zrEq+VHsLXGcrVpt/ZwVgy9n1dQ== 480a7ea6fa550be582c6f6a37e8c122165a823b764c73c2444464ba37f7a1639 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 h6phwOoGkYztRD4Tmj8wuQrP1b8nz9CE9QE28O1wtkJU0RQhx3QANWy44S0jHUYLSOt9oAKHrfuI6kzFhzSe+g== jgcQC/aacXd+4NEM9lo5w3eegjFNSXCid4B57y2kZA9LGFplHnyPn+TlAvPlQaV8L2kOWWl8POo6xT1G3WH3Lg==
8647 478 2021-12-20T13:17:52.890Z 2021-12-20T13:17:52.504Z 63e0c09d95bdf3bfcbcdcc52a5c574b144e674198f03ee405044a4218510cb2b 63e0c09d95bdf3bfcbcdcc52a5c574b144e674198f03ee405044a4218510cb2b 63e0c09d95bdf3bfcbcdcc52a5c574b144e674198f03ee405044a4218510cb2b 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 477 02c1f69c7de3dae601fd90b12f1e4fb976ca9f93a692b4f08a3e75b6d617c4df09 027d0d141cd7932eee84539d999a3ae09494ff32360b8b570ffd7c1a42eed89f80 iONg7z0O0wdYirVMq0Y09qS9nHOb1psDJREZ2fIl1nQLLpBsZwZtQhrGjKkLlf6AV52YKx89pbBvTGwc+xgu8w== 63e0c09d95bdf3bfcbcdcc52a5c574b144e674198f03ee405044a4218510cb2b 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 aMaBX6L3GBS0097PnHhS3/VU54y2nRHpna3yaAH7aXcBG3/qNP5RkSR4Fm/vnIcS6Nc2rHMSClJ/XICgRznJDA== +GY8+lQkuIFz/UdLFRpJXlxJesHlzpoTliRyAlwxMKmbhFdhcsnODvDN4WWxi73Y1NREDxlSLn89B8IIJ58BTg==
8648 478 2021-12-20T13:17:52.951Z 2021-12-20T13:17:51.511Z 14cfcab4ef6c877da280504eb1cca4a98c69ab59fbb16950147cd9e21016d1a4 14cfcab4ef6c877da280504eb1cca4a98c69ab59fbb16950147cd9e21016d1a4 14cfcab4ef6c877da280504eb1cca4a98c69ab59fbb16950147cd9e21016d1a4 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 477 03c42ce6471d4537c53d42c3aa8af0973fd46ee71dba351ca95848d9821518e975 02414810712a4b2ccd2c2f7ba2c153f2a8488d3c4d8edb8ddb63b95c9183a4d3d8 +ajVchEQdx3B4CDIkPgw0Q2OsB6ZUw4CWpKpxFIWXpNUlpxImW8eDxqiblj/SYh8Kg/ZGu23SZYcvVP7Cbqk3g== 14cfcab4ef6c877da280504eb1cca4a98c69ab59fbb16950147cd9e21016d1a4 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 /SObhmWKBfdxMpLEfi5UhPcr3SKhAQg3UfhKwWCxr5Peh/8fiM447Nl97crEFu2VzUGemN4aAka98uq0oE2Pmg== OSBC9lS56I9KyV1BxJbbL1myU0wLz9JFK0Ed/TPDZkqc+dlgM0rwYfx76OPXhUw02X5VRyNLrEa5LuaKtCGABA==
8649 478 2021-12-20T13:17:54.830Z 2021-12-20T13:17:54.648Z 878be32aa5e2cf689f2a501e10083f1ef24e2e4b067b47c4945856b15c7bccb7 878be32aa5e2cf689f2a501e10083f1ef24e2e4b067b47c4945856b15c7bccb7 878be32aa5e2cf689f2a501e10083f1ef24e2e4b067b47c4945856b15c7bccb7 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 477 020aa36faac3d5e3a2c31f57eb58061992dfb6f50ad0218f850ecd14160f9063c4 0358b02c93da0ff26ad8815d8cd112403bef9b56b1703f88a0e9cc55377cc31fd9 G9/3x2HG8Sg6SWCBCzFsrfxKgIdkyvMktC6LYLMI1DmSx9RVp4hBAmJ09tDPkueGG2FiXj0uX5Np4a5Qem3eQQ== 878be32aa5e2cf689f2a501e10083f1ef24e2e4b067b47c4945856b15c7bccb7 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ijlRNnxy+fwktqn2PNbfF8cERMkMFA9Gq2VAGDF6XspCBE2zjhVCwO8JjQbOevxzFM+ekLi9qr/M/eoYdQmYhw== Av23W7/pOEfLz6CsTgUBqgyQ2OUVQ/Lf2tFLFy2aU4hphRg8AGNn3bePwkoqmOb3CiWDZOgcwf9WzfVoRCR1Dg==
8650 478 2021-12-20T13:17:55.139Z 2021-12-20T13:17:54.947Z 7689dff4fee02ffe1c2858af71d86f1a6ad28ac6cf6e2d7b7759a52ba1cde407 7689dff4fee02ffe1c2858af71d86f1a6ad28ac6cf6e2d7b7759a52ba1cde407 7689dff4fee02ffe1c2858af71d86f1a6ad28ac6cf6e2d7b7759a52ba1cde407 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 477 02be3e680e8351192f99f4ae9d8cb63af4f0cc9d70e7b479dd759706ade2497e40 028554993cd92f84cd56b25996448ca68dd464052737fab5466ccccba757dc9d5d 9r7EMj35H3nUkVfidSsAne1nCWofI1sFk3nqooOqMVBmx34td2XzBQMpSpXIU/UnTSZjEurtBPyvc1UiHD7g0g== 7689dff4fee02ffe1c2858af71d86f1a6ad28ac6cf6e2d7b7759a52ba1cde407 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 6IaHc9Cv3Yg1X0N52lmpZpX9XKUi2zf32zxiz6AsKpudvNjQ/x8yqht4aNDl6ifIU9Rf3bTjKLAOJoRJWRfwnw== kgNqFVEd+ZE/T2rvZNEAoQLPejF73e+T5TnrlPzUKqP5zsLG5b4CMGgQfunH1j3MQDD/g8wg82JE8txzHLhgEA==
8651 478 2021-12-20T13:17:59.247Z 2021-12-20T13:17:59.074Z 64b40659ba03e977bea06a0917998e63b645d95c6d341e03f75adcfb113c8049 64b40659ba03e977bea06a0917998e63b645d95c6d341e03f75adcfb113c8049 64b40659ba03e977bea06a0917998e63b645d95c6d341e03f75adcfb113c8049 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 477 02366e68eb94f7fc734a2cac2974d411b6da75026ff94a4a09f55fab094f588ed5 03377f2d7d061078715ad94db8a96ffeb18e2f53fb20abf116515664e60a93e709 Q0U4ntjsUkFrvIc6DhpshhOi1dmm1M4wP4dvvYLajaMYL3IT+K+8E6yfgsX3t9JE7hMHyySPv2KxM6BKVyFq6A== 64b40659ba03e977bea06a0917998e63b645d95c6d341e03f75adcfb113c8049 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 33c8rHIe+1cMYnlqgosIf2aKFBBUKzdsIq67cRneB3aCQQJAPdBkBYUYVgDrC4Zjui0a8iam2suqgSq+/rdJXQ== fhLSF4KY/JxyxTrGJMo/oR0HVVZ16sno86+PRia+K8b9PRyn4vr/wkhrVmHiqdnLR5Xm867F/tCaulV9MrhpxA==
8652 478 2021-12-20T13:17:59.905Z 2021-12-20T13:17:59.720Z 5501d4923d985d3966610d775f9823b88a20a344694fc6b25ce59acc72652d8c 5501d4923d985d3966610d775f9823b88a20a344694fc6b25ce59acc72652d8c 5501d4923d985d3966610d775f9823b88a20a344694fc6b25ce59acc72652d8c 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 477 02b3d2e83f663bb540a32052d3c11a04a457c50c9d937088b83d89a94b4370bd75 0371d5dcd725e65b4e99c1f6b48a51d1a3a4148b5a44277f915a82d1399069b918 5reCL6/Cjv4M6PqAManBGAos0eEzwVLRzKlk94AvuzaBym9hhgdxjjkH98aFefHZXuDeoAHj6CWdLMrIQ0OSMA== 5501d4923d985d3966610d775f9823b88a20a344694fc6b25ce59acc72652d8c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 PLS0AUzywnHyaBj8qBUiRw64g4AmLpi801/WnrG9JXjLu/ampcLCDEQMBKY6wgsvWzzSYwk6jWwel1zWgzUM1w== pPBg67Lofb6HLqIHIMWq2D9Bcrn+qHsnF5xH4Iu+ae9b93OlL5DfD219IuvKNA1Txp5rEh+YNp06vqEaOpFcqA==
8653 478 2021-12-20T13:19:31.476Z 2021-12-20T13:19:30.300Z bf4e8ca5e9ed2daff0089148630df5bdc5bd89f38477b29bad8e98c07446f0d5 6c2fab8a2c811a32fdf97238f2db3955f9db95c8ff78ede419c2d28208c20d0e 85a2d6caa8676401a27da61a5bda82b51aa6717ab4182b91e475f5cd4730a5f6 e7ab2db4479dfdc3cdf882d6e7dda34c18b408882ddd218edc2df5004068c87e 996f7c97ac7c97e11c91ea55a80d5c6908e26258c948f8a0c2f06e2daaddf637 AME 2 03d87fb87b7688fb7315a2796954a8414a44fa67c95ead5e4a2699808e9c10cc3a 02a6c13997f5dfeca86763525f94285cca01b8b743a6e42292c3edf60300dc4f4a oQI7G1UWPepdZv6phuJFkSEcgj++X2YA//Rf44pqqKeH3shDydYenfeAfixe8sdnZTa7ZZdvZmkM8IfahGA0pQ== e7ab2db4479dfdc3cdf882d6e7dda34c18b408882ddd218edc2df5004068c87e uH3713Tr1a+aY+ishNGN1ISuK/68av5meHoio+9aEVYRc8xmGaNfQF/KRNh2hqBman6vDrLxn93nAzvgpk9mPg== lL7HCbQDItxlBIoWN618OQcgcdBd1ZodV3rkkM+zmfuu2ECaPiKtf39RFK1iIxoDb/HThHzfoWO+CrAlVkTS8Q== 8I2JTVh5vn0zPNmx2FnNBO7wP+yM3XnLDu7f85TY1O827Wem5RHmhRNuTwwAxCMrdDg17QiQOmtnR6MyxehBvA==
