Block: 934
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentCode DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
24260 934 2023-08-21T19:28:58.221Z 2023-08-21T19:28:53.825Z 84b72af8bbee860ba648e0138be363044b04fb3dbbd9d5ffdeb051d6d4b53829 04a2d0ff5416b67f40979437301b5aaccb4b1243539123c449bf2b276f26ba3b 5ba1ae4b20045d9cb2f9f1cd9873aa4001005023195dd9d62cf84629b9ad2473 3d00369cfa2bbb02f2070b979d8663bb600e40aca3abf611a9e6c333f7b39c8e 4240736a7fe6168eaba33da87bee4609e4be34655779f3ff4fb67a03c35266b8 CRE NEG 1 0205eb1fda1657dd7db1f9fcdcba263ac256cfc0b1d9cd3316006387ad88c54627 02ec973803860caf86a1a15fbecf77912e3659687ae829a6c2347a42ecb481ef70 N1g9qQCZOVrBiUBCKiYhsXSE+ep6vSh09dCZSOEKywL8dxVgVStMjr+mZNYdRyon/15K6ogDws/NLFD/+vg+aA== 3d00369cfa2bbb02f2070b979d8663bb600e40aca3abf611a9e6c333f7b39c8e 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 pH49/3iSlNVAYe4xgTHOYEaKbnOcw4lqTGf9tly6AI3mfeZL78tG5pAXE2ZkLjo2sE7xhGmY4BHRL6Ze7BLbCw== UnmceUW1cavWHufJ5a4tIEY1+9wtzI2T30/sbTi/51W772bBArWApsS/nMoUHTKMEBUgcBjyv+Qsz9gPVIfA1A==
24261 934 2023-08-21T19:28:59.985Z 2023-08-21T19:28:58.752Z 3ef08c5e7f8687b0c2f61b8b083a12095b61dae6dcc61b3fefec1586f00c34e9 3ef08c5e7f8687b0c2f61b8b083a12095b61dae6dcc61b3fefec1586f00c34e9 3ef08c5e7f8687b0c2f61b8b083a12095b61dae6dcc61b3fefec1586f00c34e9 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 933 039d219df342ed51cee962a3694d3b993ddda3c39aa0716f502a34bdb0d8813aca 03add9c77d6a92afe2d17412d4c86bbe22549450c09614d909d7335ff5087137a7 ROku0isPOegzSx1BcUc3aLdfleXqClGu5wXvPkx3dGaP9sRJQjl6ExcdpU1DBGdDrzwTSVuR4FEn0su0WPsgRQ== 3ef08c5e7f8687b0c2f61b8b083a12095b61dae6dcc61b3fefec1586f00c34e9 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 FMGc4XpNv7z2yHH4UHfwKKJH7ZpibEFNv7nvqaXSl1luIx8GcCYzqEgDNNKMGMhSPGB2+VfYZ/EMHbzYYju+3A== DfbUL7M8lkYA9ZpcD3ytG4zg0XDkTXCooTGaixTbe05KzNFB0Cb/0Id1+c48O2KLZd62mforPf4by0CoivvjSQ==
24262 934 2023-08-21T19:29:05.067Z 2023-08-21T19:29:03.974Z 46cdea2355641a58245990c79214b712df0da5ce881a79f15494a9c84bc4b08b 46cdea2355641a58245990c79214b712df0da5ce881a79f15494a9c84bc4b08b 46cdea2355641a58245990c79214b712df0da5ce881a79f15494a9c84bc4b08b 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 933 038453b964d9c83174750a68a57a21ec1e623db31e1ba90e9f6effe67fdc8dca5b 03a21de3b0b8e6e99d9d09b97b58bf45cefa9fd47df11ed5504d0169b2f8f941b8 8qt+ImRNUep3eYTE8EpUUmg5WwFW/SqyuoKWmSxCeFh4RUnz2u0SgkovQgGVXkEPEtnHv6pPiDJsuSpBAMu53A== 46cdea2355641a58245990c79214b712df0da5ce881a79f15494a9c84bc4b08b 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 jLRjgNSfs+yRQWqAIKlHinxGtpl8bb4w+21adwCmHo1+cFuxnoVIbTxu+iZ7ncS1Irz+aCAKXhVFyM5oJAOwFA== cirNRGl0PP0XaI9mGZG3WcUdcohewNr6y4PAlul4hHc9zt8xXA2rTejTp13h8Jsjc6jYlcdkR0059MDG7qpRww==
24263 934 2023-08-21T19:29:05.163Z 2023-08-21T19:29:03.945Z 36eb85e60c3c729e2eb7b033706c1d1ab724b9ef91e8ee6e33b162c05acbd784 36eb85e60c3c729e2eb7b033706c1d1ab724b9ef91e8ee6e33b162c05acbd784 36eb85e60c3c729e2eb7b033706c1d1ab724b9ef91e8ee6e33b162c05acbd784 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 933 03be8f884847938a74f817eed27658928628244b73d00205b7af8977aa3d2fe8c2 023a0d5c4a1085c903e2209b88fe67f7a7ba3d2b6be7ce27642988a234b14e9548 0TGK6oytlRy4Pt1HpHrAw7oWL1GVCXWBcu2dFXmf/nJ1DimiQO7QLWTV+X2JX+lSmtfM9GjLOJO+iBeO1/rdPA== 36eb85e60c3c729e2eb7b033706c1d1ab724b9ef91e8ee6e33b162c05acbd784 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 5jvriVMgBI9KYp9gYN86FK/6+B9jYFM3nMOPPLkPUfAUDcz11s3H6EHoKonrqUV1eEgmkr6l/Rq5A27l1yHuaQ== W77Yv78WEqXH0XOFBTjM9TB0CbEkOz94lDeDpkywNoPuNzt4tIT7mL48gC3Nz8CJl3tG8uuCcNt9zBeiaF/gdw==
24264 934 2023-08-21T19:29:05.220Z 2023-08-21T19:29:03.960Z e6998125fb4c772356e5379978c902758bb277f4109229fb4cfd69a2031fd5e3 e6998125fb4c772356e5379978c902758bb277f4109229fb4cfd69a2031fd5e3 e6998125fb4c772356e5379978c902758bb277f4109229fb4cfd69a2031fd5e3 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 933 03899a9109136f340633c051d58aa85debfee563805ff343ea29104136cc36541d 0333bd26ede7340a9e379766a85ae86b08d4d754f2c4848f8ee1dd416d5e36ff70 gvGsXeWv8V92Aop5v1Erujy4xBapQa1gIE7qdikXuEWk8qOCQQhB7WCRqqX45CFuRdfdZv4GPLulcF9xCQtozw== e6998125fb4c772356e5379978c902758bb277f4109229fb4cfd69a2031fd5e3 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 H3D4j152/frWymV/C7KY7FLkeSVEyNTsNGCuR8p/XV3pM2uw8WxnjoDykhxZ2VApPWlw2yoJJsdOClVY0jXd8Q== Nn0VPNPuEeAVKzhW9Z1YeflQ7Vawal+Euscz+wYB/34/ZVQ3iBrFvKeZqsujmyF9TS7ueoPC8DN8Eor5AYZ3hw==
24265 934 2023-08-21T19:29:06.290Z 2023-08-21T19:29:05.745Z c4be016a5d3347467c371266bb5fdbc665d5957c947e485e05e85feaa4ee8dc3 c4be016a5d3347467c371266bb5fdbc665d5957c947e485e05e85feaa4ee8dc3 c4be016a5d3347467c371266bb5fdbc665d5957c947e485e05e85feaa4ee8dc3 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 933 02cdd67ccfae1d4a99a4bb25bc7f530eb0d41edfc22364a72476c487038928a69b 033e1293e8e41ce36d1688abc4ecdb13c9951b8bf22ba5c783b6d45c6fb3261a4a afMXMHnUy9/Cej2QyvYsMRyHJuc1/sUd3pYc1guCpvsYTrSFz9p6+Vcc8RGzThmm8LewHTgOINqjn6sztdtmBQ== c4be016a5d3347467c371266bb5fdbc665d5957c947e485e05e85feaa4ee8dc3 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 CaR/IudJYShz67VNZHqEc2GAqko2f9pyciHKxWJpm7li/SJLzcW9lGlKCPXUG1uvBopHIMYXpVyFQExC0q339g== /hPM7xnseQmM1Oad+O8kL/3KCJyc56EiLuTiqYT/96kbX/0PIE+FN0Iciub+/DU0o71aLjabFENJnHy4ufk2Yg==
24266 934 2023-08-21T19:29:17.486Z 2023-08-21T19:29:17.091Z 74a57d68f3e103e61f6ec3adf6e2eac2511aca25d075977b7e359742a371d788 74a57d68f3e103e61f6ec3adf6e2eac2511aca25d075977b7e359742a371d788 74a57d68f3e103e61f6ec3adf6e2eac2511aca25d075977b7e359742a371d788 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 933 02c1f69c7de3dae601fd90b12f1e4fb976ca9f93a692b4f08a3e75b6d617c4df09 02ae10dc6ddcb38e038aefc67225a93442f444636c27f9b3a77bebcf947e3744be +A1vI1q8aP/nFflD9BPXtHug42Z6ST7iFpp+iqF8iRgBu7nRbySFHZ2Nnil8eJar6Y907r3A/RrahEd+z7MceQ== 74a57d68f3e103e61f6ec3adf6e2eac2511aca25d075977b7e359742a371d788 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 b9rucVumBHlI9bLw/sKA0Bx1yvbxlSe6Umuz8EVRu0xlB1jPDnAD3FiZzoXp4fQbBIXuD/bhIr/aHdOpUNSUBA== R6z0vhUs3xbzhb8jynLJiJutzTF4+cGwx6+epJJ4qoMwN833D+IDl6hpvFGyOFCx1Wkqs6ox7Gj8SIl9nVsAMA==
24267 934 2023-08-21T19:29:17.900Z 2023-08-21T19:29:17.692Z f3589edd00dab6a351c411e2d2f15ea59250a7e4b96da77281e8a13fb70a6f72 f3589edd00dab6a351c411e2d2f15ea59250a7e4b96da77281e8a13fb70a6f72 f3589edd00dab6a351c411e2d2f15ea59250a7e4b96da77281e8a13fb70a6f72 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 933 02ee124ec765bd19ad591703e62e50d79dfd621627b4af81d1494c3b671c5b5a04 03668cd527a2e1222c83ea366b66652bc620a568da8a48c3b63d1d46b55c44f4bb KDjpXp9FflRkVtTirCuSS3mlK7WpokvmGFSBoHQKKryXHAl9Stz2kYV/uztMbGocnmOYWNaMAvNZ8+tkR/ktBg== f3589edd00dab6a351c411e2d2f15ea59250a7e4b96da77281e8a13fb70a6f72 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 NefUOKFdJ2V2C2YT1emEdnnQaa4NjM0HJm7jKPqZiwaLzara0GdptQQrTh0PcixXSRbjiEOcOw8sNpCMqQaVTQ== bMwEezoPoB8YOq1ah65m5eHhLPjmOXhFwAs7t5pe3zaHCtal81t519cMrAmdE+wPqAY57AbWhKEt1LeYuM8elg==
24268 934 2023-08-21T19:29:20.878Z 2023-08-21T19:29:20.361Z 6ef03b4d0968849268bdfc0c1e0904e4b63c4b5537dac2105e0f9070dab7c8b1 6ef03b4d0968849268bdfc0c1e0904e4b63c4b5537dac2105e0f9070dab7c8b1 6ef03b4d0968849268bdfc0c1e0904e4b63c4b5537dac2105e0f9070dab7c8b1 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 933 020aa36faac3d5e3a2c31f57eb58061992dfb6f50ad0218f850ecd14160f9063c4 03b9bb76953403fbe02f9484f27276ad217ab805e02e559d0650351cceb6c66733 FCweN7OngurUbx+Zck4r10WgwasR1PRm0wrN5I5eiQSZP2aBY2No9ta3wxMKtQnyd4PfaoSGW5bozU0rBWQSRg== 6ef03b4d0968849268bdfc0c1e0904e4b63c4b5537dac2105e0f9070dab7c8b1 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 2ckEyMGOmaXXbV2jq6+REoStMSrsJMNUuFfdmiAVYV56uDtNHNPeu4+koGGP1F1pUYzAnA8Y/YRDwBKyod7bgw== 5G4+XjgysaMArYkBPl32cIXp+J3B9gVNEZ1DxjM+owQlQ5w6G51HKMsnnjoTFXYfzPLKahuABvxOIbtKgyUd3g==
24269 934 2023-08-21T19:29:22.305Z 2023-08-21T19:29:21.780Z e55d12c51c4329d30f8ad08b420af79e6939e0d98ccde80b6b5925040852b92c e55d12c51c4329d30f8ad08b420af79e6939e0d98ccde80b6b5925040852b92c e55d12c51c4329d30f8ad08b420af79e6939e0d98ccde80b6b5925040852b92c 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 933 02b3d2e83f663bb540a32052d3c11a04a457c50c9d937088b83d89a94b4370bd75 037ac0ac63ba69c20a7d8891cb24645c1c72040275225aef3e20e1a8711c9e3d9c VLGLw2RqyOx+AS+P+NL/uj7QmoCA2jEI0hJh5pCCrOoK3TOQxoEJMWAMPU46ExUB+GQIhcJgnmLyDaZC8T2YHw== e55d12c51c4329d30f8ad08b420af79e6939e0d98ccde80b6b5925040852b92c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 TBQtJnr2lwHh3RpO/Jisu1wVg4xeon/Nq0O2jH+FXM31POs96yL9jNhKQqxIYI9zk0yruLVJfvmgLhrqiP0jdg== 5BvSRbTuvDjf5Y69mxN48KBVT3JrBIbrk5kfURDPM0BqRJG5Z9hmjCKRKaYBB6fa7/NM4uxFDqh+LQxCs/jj3g==
