Block: 137
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
2128 2020-03-22T17:57:55.527Z 896a96447deaa3f8b09ad74f3dc21d8c42b50f53df932e31a3bd78de34fffe65 896a96447deaa3f8b09ad74f3dc21d8c42b50f53df932e31a3bd78de34fffe65 896a96447deaa3f8b09ad74f3dc21d8c42b50f53df932e31a3bd78de34fffe65 HBT 93 02e9bf9b8a62938b2444533bfe6e3ed9a1e2805468e5da0ac0f65010f50c520d96 03b56165d02ca1f75a66c28b095d58b5329ed455267ff072763d611be5135c6947 8cM/PMgyWzIBVEnmi7nW1bYdVAA5vzTaiaDIpnh+pmvVHeuyilOzawH/i+PXcF667wP1wPYziAVStEDEVgpvag== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 3JJ3uAJnBnEaMB2nJkGjXVSiy8aFq4fo1QYNeaaZin9kXPK8AfSJg8PuNKL4Fm75dekSAmtAZQRvYS192Re7jA== 49FptlPegfP+A1bwp2q1jLebdjjyLTSFz2+X2P56x4goUiFnY/IPhye+m+jn2W+v1xNJjFJ5lzzkoGf/OLSryA== 137
2129 2020-03-22T17:58:11.076Z d36b466198aefb4a193787488341f1cf3cc3f7f8a122c6bafe112aad70047a6f d36b466198aefb4a193787488341f1cf3cc3f7f8a122c6bafe112aad70047a6f d36b466198aefb4a193787488341f1cf3cc3f7f8a122c6bafe112aad70047a6f HBT 136 020aa36faac3d5e3a2c31f57eb58061992dfb6f50ad0218f850ecd14160f9063c4 03201c98a7db4ffa4b8f0aae0f178dee0300fc5a74699de87fd27af75d2af8f681 q2osoDN+Xm+viux3brRJZVNXr2UhLY3Towhw1v+lojdivUzAhgz19iUE5iPTUC24l006sw8brPTcC3F60HzaOQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 bco40ZaBIiG00nrMQYhwqzLHGt6xEJ75XFyPCagKTL7XWO50U+D+NGdYfE5zpsBmc0Su6e0em11w0SXpw2OCEA== CdnbHPZ2HdueagJ7nI9rMnJJCiulAutUpKQLH3dDhIq6tORZnUBq7jGirGvJj9CGXj+bZZt8iS2z8Mw6ZchetQ== 137
2130 2020-03-22T17:58:11.636Z 1046800a67429b22b972fe60b68ef4d3e2a96388d9eff801da27adfd9d1bd4a7 1046800a67429b22b972fe60b68ef4d3e2a96388d9eff801da27adfd9d1bd4a7 1046800a67429b22b972fe60b68ef4d3e2a96388d9eff801da27adfd9d1bd4a7 HBT 136 02072a5433b1dcb896e5e9b8113a4900c8501533ec91dbdf3dec61aa76e3c5d3b2 034845dc3244664cd97ab320f2d9db1dc25a9c819933be927957427d8bed8b275b Aw18aU7xR9Cmyk++WPY2SlThQt+vuQLPMwfarXZRVNQNeR7PH34b7mc8bpYLpWI8YIKox6Ky34s1duN+AgQPSg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 6arQBS84K8QbPF5jSO10VuRiywdmxb5H6xMLMMCO9ICOlqO51UHm/gsIOWdtKZ/B0NKze3OYhwxtPkHYQOmgYg== Y3AHGZLZf7pja3+ZdGcthJhlEHRDwxlJCG01gtx0HQ/il6HdHqX7rmtfJZniLMms94OaqD1k+mFVPJ3M30vQUQ== 137
2131 2020-03-22T17:58:14.751Z a7d53ccb06d4bcae4113f096e58b1a66fa3f8072dcae6eba61ea33e34d651234 a7d53ccb06d4bcae4113f096e58b1a66fa3f8072dcae6eba61ea33e34d651234 a7d53ccb06d4bcae4113f096e58b1a66fa3f8072dcae6eba61ea33e34d651234 HBT 136 03db355bc891a819a6b72cc20e77c7dbcc675c5cab1fe7b069aada1346a9b7dd8b 03c5169e8d9e03b9453cbf1324ef08cc8000524e2657e0a9ddd61eca61ab09120e jM5aT+Q8UKocfFkIFsBL8LKPCzD9iskSzzYYgvTA7KtqLkbvz0FXq1kF91Cwb8QSfqi28Ar9ZM0Uw3iA0ulkZw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ujro/EgsJI0jHy9I3IBSA0razrKvnP5BG+Y/VtQOrWaSpjX9U+SZJjBzFRpVUpxZ/6ztqaOgZkdgpaAgMUuu3Q== obTXw1YHZce1JPdZL2btaW5rgzkKma3BfqSsrteh9HBZUhYMkVLGanYuROc69zr8EO2gKG/Ew5IPi1W3nogsIQ== 137
2132 2020-03-22T17:58:14.777Z de09e607f70c0e469dc62ea0f605d691854142f9a274d24f6c32a70257c9fd74 de09e607f70c0e469dc62ea0f605d691854142f9a274d24f6c32a70257c9fd74 de09e607f70c0e469dc62ea0f605d691854142f9a274d24f6c32a70257c9fd74 HBT 136 03c9aacd2681a1681595d1ee561491ef7a390179f0b1bfcb171b64684735acbe5e 03a256faae2fb3250422cd7a0f7cd0e2ed27751e83be7543b1d249ae97549eaff2 2gGKk6cVUvEVvMxgz3tonSRniX4pb58zqHzunXjWObsKJs1oFNywL0rSG4zRn34L3Y7l33kuNO6KeMBl40UO8A== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Bqd7F9ZKXy2eYF268Voj2eNfEEr10ksYxtL5CoJ1Z/xjKDlKd3M65mpvSzUyqmkELaOgYtQvRmJQHu5yyXxljQ== BPUm1rEhHEipIoAidjVMhOreCs8gwXDNW0o1SeG9recUk4ClhWq5Y1Bvn4bxLI0m9XvS/zFd7s7SCg7gXbHKEQ== 137
2133 2020-03-22T17:58:36.82Z bd0d3426541418ce508111082881f94cde1d55da3dcf3f7aaa4d5048b95dc337 bd0d3426541418ce508111082881f94cde1d55da3dcf3f7aaa4d5048b95dc337 bd0d3426541418ce508111082881f94cde1d55da3dcf3f7aaa4d5048b95dc337 HBT 136 02503a7f1ba6d997bc1003816da7d68791f400b18e0f92ceeee2736ad44ac1aeb5 0356190a430c6188484d35f5e8649753a710a6e8328c135004b0a0fb6fcbe4c2be u4nQaVTuvJdMvVpNEdKsPKisunFuTlKDqTrib+La5gEURj3IEgS7xeJaYkCm+4m8S38FGTtJn6/kkYcBlE3gjw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 OXHtijkJfYDCBmNAYTFI+MHEPEbTwqdCGMO4m2pcbYkxd3nu6rsLODSf7neJHpBASAnzWXiNNlTT1oiijqQvqg== 4mYEQ7k7rXlhBvUXrcSk7iKKX98qITE5KqXd09khvLf9sMMl24PmhlcSvNI8TnpVFHpJRHzacoo5L7ReEMTGXg== 137
2134 2020-03-22T17:58:38.681Z 963fed321c37227f289de07258e5155f60b905f89cbce33bde4e1382d181ecc0 963fed321c37227f289de07258e5155f60b905f89cbce33bde4e1382d181ecc0 963fed321c37227f289de07258e5155f60b905f89cbce33bde4e1382d181ecc0 HBT 136 028fe8b9fa36f64778b61f617d9fb5d723e3e84d6ed0d7ff86c633ad310557524b 0317d05665e754cf3c3a44732c6a41de96a4ef972aafd0010e2a257f282268e3b6 SYEShtm3GjpjaIy3erQhtZ7wcFyNCdJaVnhOCY/eowGG6EChOZu0Pm9cbMB/XiMakEsletGkorZQ7G5mhEBNbQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Wlru/oCV6ZFXxjlN/9OdDMKlt3iWfOwtigNFCjwlVPc/qUoi5/L0eT+DzLNmy0udz/N2Xh093eXerzIhbJVl2Q== R89KWoJhQTJWVgL5Fcl7SlAZqylXnxZRo4ZYlQ0s0BBMxv5qAyQ6bXAj9mnGVV0JDyb/0oGAcnM8rq4htdwk7g== 137
2135 2020-03-22T18:01:56.742Z 098940db11aedaa35b2f6e56d5ae97b06fbcced85a3f35e5cbc08329e1398fa6 098940db11aedaa35b2f6e56d5ae97b06fbcced85a3f35e5cbc08329e1398fa6 098940db11aedaa35b2f6e56d5ae97b06fbcced85a3f35e5cbc08329e1398fa6 HBT 94 02e9bf9b8a62938b2444533bfe6e3ed9a1e2805468e5da0ac0f65010f50c520d96 032c240e8cf2080533d12031f4f3f31138b067ebacb98c9dbf702f62aeb707a038 gtUMG9rjvawSlOt6CbWR72/xbAhgr7P8jTGfvjvF2k06NHgut5Ix4epcFwEUoLbsRnZx1bHZih2T8nc1tJ3PdQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 hl1m25kHCLUciJMAuX+arpdJRvC9wr1sriZ6eZ6sZLU9pXwvr+omsKcp2QOLJVGPYLlNYPZ+vV752OjGYz3VoQ== qZXce4+wqsza7hYy+uJpYZ2ThCow1SynbaX+TEOvHpKxYd47EHxOVEykI+IvQ3jvu8Gbyd1t6c6kaZdh87pB+Q== 137
2136 2020-03-22T18:02:26.456Z abda22e850b901ebb4261707074f2927504e82dbdd6b1d144bf438336bb2bd8d abda22e850b901ebb4261707074f2927504e82dbdd6b1d144bf438336bb2bd8d abda22e850b901ebb4261707074f2927504e82dbdd6b1d144bf438336bb2bd8d HBT 95 02e9bf9b8a62938b2444533bfe6e3ed9a1e2805468e5da0ac0f65010f50c520d96 02febae6dfeba1a207ec7019d2dd775fe1fb79f5fc9047ff924d9b1f57c106e2c5 D6c8awEG+/kdeK3p/8gmrFjGNYzBqLk3B+lsYP2u6Ag5I59hzDN/jjoJptSkjdjGEn7iZo2xdm4pUKmK0WNKeQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 gDbUPyZK2oc+TMuN+uDrU0Koq3Te+OAoV9WqYrUBv9HN1xzo8Tk723zvOwUQxi578VJi6z+mkGHF/tcIIHSpAA== jDJVcXkesgnblA8BczlqZ1e9sTZATQC9VYz0oYUA2wgujtHaF8yikhoCxrhlgEOl9GxZgpc0RARmQvHcV3oEbw== 137
2137 2020-03-22T18:02:56.204Z a388628238d988f2ab0ca4c96d1bb5a6c15a603874664521515427d376484d02 a388628238d988f2ab0ca4c96d1bb5a6c15a603874664521515427d376484d02 a388628238d988f2ab0ca4c96d1bb5a6c15a603874664521515427d376484d02 HBT 96 02e9bf9b8a62938b2444533bfe6e3ed9a1e2805468e5da0ac0f65010f50c520d96 023e8c3d4f920eb89ce1a79466691373460f8c3482d6e631ceb8337d64eaa09777 qqj0+9k6ihbLrV4v9d7xYqSKYNbiDOoHJjGXev027U5TYdP28Wpgo65e5OjPUAY4VFh2/5esecelFfKKioyBjw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ZG3tU2UW/guLH3muCXoN4k8my72agOWnOOSyj53kco+WSYrV6tY4XyPZSa8WOq538WjPAherpQ1In8F+9JRTyg== vMesYjZGdjUDkG4r1caXtfg2MEMcGOz34zCsW346JUgR0JVUwlQLjOr6jRKLpLg80+MsVGxHlEaPux3rYlkhKA== 137
