Block: 1193
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentCode DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
42956 1193 2024-07-29T07:31:46.490Z 2024-07-29T07:31:38.965Z ceac3201b33cdfeeae252dc9345d13fe850e9f4bb38b7c657d409d498296c88b ae18e9503bdb231658bb61bc18a4a2f9a1405c66a8d1d06add684713db8668d0 e3afddeb9bac0f9ec284e55f69fa36586254c74715afc67734a4a7dbea7b20f5 f538f08a2247342345de7e1dac1956d364f56f0fe9d4b2ab0c79f9e788e11996 fd9dd66b75297e58b5e8a2b73dc9fd9e1341c67b93a8942d27e0ca9a27c334df CRE TTL 1 03518e6a4e2603b736d26c0fd47dfb5540033b6eca058c05b92674920acd24fb95 0237fd7436eb5dd4a93518b68076673c977e31e8fe4256be32539bae5cc6e3f27f eKwGN2P8flT5/NyP8y5ZRqautkaPCA0cFaBZ+SxdYuX2yJRQ96GG3x9Az1U3Q0FRJeZ3Gf9cbkHEy9BqQuAWsQ== f538f08a2247342345de7e1dac1956d364f56f0fe9d4b2ab0c79f9e788e11996 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 DepXddw5yo42xGl4/Li3BHdOsPzdCPCNR6g806i+E3enhQcxljYa48GOuMMO1Qv5g82xKwiGwD9U3nK4T9GJEQ== N3htJBapcX/WV1v47fym+1tqfev24y7acZdpQhwPgA8EvrsgqAUedybe+o15RwH/68QVaoHt2Mue3yMSNHVckA==
42957 1193 2024-07-29T07:31:48.968Z 2024-07-29T07:31:48.505Z 4a54746bcf6ee94f5837f0a7b457dcf97fe8d133e41a5219dedcc732f0c4ac74 4a54746bcf6ee94f5837f0a7b457dcf97fe8d133e41a5219dedcc732f0c4ac74 4a54746bcf6ee94f5837f0a7b457dcf97fe8d133e41a5219dedcc732f0c4ac74 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1192 03c42ce6471d4537c53d42c3aa8af0973fd46ee71dba351ca95848d9821518e975 03057920799d58d76d3ac5729831cecb46bd6d76dc72f3560ddc812cd36705b5ab ofHXN4AWrZ43/McWyFs9h2HV13jPg0BAr5w9WHsUDJ/QxnySIDXDS8cVbSacN9IB81SV66rQwEGlpXBQKYVhtQ== 4a54746bcf6ee94f5837f0a7b457dcf97fe8d133e41a5219dedcc732f0c4ac74 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 3E6Cy8meKIfGCCq1yJ9bEdackN97Bqy/L4V8c/EQVJHnaD4IKzpZrsVM3VZHEVuaATqQtIeWaETJf3IlqmMoTw== zyIRVZrSZ6MHugVZXHM9grufyBLiFXZ/a9WIEiei2Cw/MU4iyqrHD2ZxdCDm5Le/EQWqDZ95RwnGfdKH4zSkDg==
42958 1193 2024-07-29T07:31:48.999Z 2024-07-29T07:31:47.634Z 9b02c643906636a1ae7586f76761eeafd09e04bc45c761cf0955f8dd927c5f03 9b02c643906636a1ae7586f76761eeafd09e04bc45c761cf0955f8dd927c5f03 9b02c643906636a1ae7586f76761eeafd09e04bc45c761cf0955f8dd927c5f03 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1192 02366e68eb94f7fc734a2cac2974d411b6da75026ff94a4a09f55fab094f588ed5 02649bf242fa159180232cf4a7eae9de92466fd37a329f7c58fc23f6be11eb3f20 Ed68RhzE9hveKAZNV6BhFQMIyu9HQHBdPOmfYJLEOWdSNKBGWCCY7+0wOK8Zw6umIqS4nb+m9Bov73UjrtWEfg== 9b02c643906636a1ae7586f76761eeafd09e04bc45c761cf0955f8dd927c5f03 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 xKXr+4366hMye3ChOZmNRYorDO5FjWz2o3AnQUAxYTD4VdLdgzbIX+M+fsfRBg66jKDm04aqUcahdMjmIGY/CQ== JgIlFwFXXcSxGhsqek6AfD6MYpp3UJ87gGEb84MJitYoTTNP1zV0JJXSVhrFiZO15ABP8R2zdB8SDgduKVpxPg==
42959 1193 2024-07-29T07:31:49.031Z 2024-07-29T07:31:48.219Z 0da83020028572bf5a8745d557499136d2e5e3c1d56332069b5aa48a947d54e7 0da83020028572bf5a8745d557499136d2e5e3c1d56332069b5aa48a947d54e7 0da83020028572bf5a8745d557499136d2e5e3c1d56332069b5aa48a947d54e7 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1192 03be8f884847938a74f817eed27658928628244b73d00205b7af8977aa3d2fe8c2 02d052d05023cef0d0de214eb177f745efc7a0b77ea946f590c7a96e95c0c7b48a upSDuhL6sO4zPZiTjuM8eDQ1a3cXqtDXJPTAx1g+u4wh5bY4gEU4UUmgR8JDuiWTcu+GKm1j+BhaDaWihzFuEw== 0da83020028572bf5a8745d557499136d2e5e3c1d56332069b5aa48a947d54e7 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 I/MfKc9ZlxQgwy3lBD9JwAlrPV8DIFPDCkqZweKagSK4lSEPRtlPePveObt5no9YsNUXfFAHxkQSCTownPoCkw== YIWWmo9Mkd4SD9agYxJ8tnOQYGgIZErHEdL83j8u6lcx6Z0nc7hDT7IUpY77VxQAebHX5cJZzZhnSXcaeFM24w==
42960 1193 2024-07-29T07:31:49.634Z 2024-07-29T07:31:49.241Z dcbfb9e477c471e7cd741881236a612be90bf7dce3747359c2f11d63e029f255 dcbfb9e477c471e7cd741881236a612be90bf7dce3747359c2f11d63e029f255 dcbfb9e477c471e7cd741881236a612be90bf7dce3747359c2f11d63e029f255 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1192 02c1f69c7de3dae601fd90b12f1e4fb976ca9f93a692b4f08a3e75b6d617c4df09 022de5ee372bdd70853e79b478b7b32f10125ebcc073eac28288099f854355c1de P6STEfcm5F3VluGzKXqT/upu0IhS/ELW0NeE3vBgIVhAp7EK3tI864PaDKKswarihiPFIjMiOlYGi09eHqkOqg== dcbfb9e477c471e7cd741881236a612be90bf7dce3747359c2f11d63e029f255 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 xKrGG3FBD1A4iStl5Aew5yZipm1vtMoFveekk7zyJQ6oZhjawTmX0FmBFIuEOMccuS7EvjGsD9l6vYo9WO8yaA== 0R/EunT/Zr8HJluEAj9Zv9Rf8yl3cJ9RbGs+vTptnznysCeWEKOG1MkhZs8rqtnV4ktn05PYwzz6v0EPeOYjBg==
42961 1193 2024-07-29T07:31:50.972Z 2024-07-29T07:31:50.610Z f7d2b557f790946a8cc312954a06547d43b180885e9437f92e6d64865b5e2955 f7d2b557f790946a8cc312954a06547d43b180885e9437f92e6d64865b5e2955 f7d2b557f790946a8cc312954a06547d43b180885e9437f92e6d64865b5e2955 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1192 0260709292bad451ccd0b03369ed2c50c2d4630010fca0e73569f68da7f7c1905b 029f0f4c9c2266666164cbad03e6791aae9f2ad7aecb6098f36551e8278e0b9b25 Y4jg/WBFr2WWA0RODkDSQ3qHeMp4RWlTMgdbBOMV3VaCZce5smIxv5MIgGXH4fjKJM/o/jjz5Wn7w5Tqy1BJbg== f7d2b557f790946a8cc312954a06547d43b180885e9437f92e6d64865b5e2955 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 nQSURQr7RNK9ahuZ228PI+UaxZjEqlRR1BXl8h7bl5AVNRb8OVH8iHKrAgUE3k52vT0QhvxHMAzQv6P3zErKFA== jg08WtVKr1zLTQLdFWGq1BVsBYwCgoTDvVGYnxVKz+uVTn/J0jVvLnnNBDUmzTu0Ncxgs5mHNznLPmKR1FCg9Q==
42962 1193 2024-07-29T07:31:51.372Z 2024-07-29T07:31:51.100Z b19a6c2ad34b2775f4e2a480e3fff0fc337f392c1bb8bac6714efdef4d86815e b19a6c2ad34b2775f4e2a480e3fff0fc337f392c1bb8bac6714efdef4d86815e b19a6c2ad34b2775f4e2a480e3fff0fc337f392c1bb8bac6714efdef4d86815e 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1192 038eaafc8d41101a2cebb4b111ea1c63bd39cfd84d34be30a9b1807f2ccfc500d3 037f196fb8451d08c7f340851c7776848e0377b1340ce3cc5b32abda2c5d209fec ZMCzL26LNyTUHe2PTiRL5oL+nKONV2bPfMElIfh9U2psluNo/NoeXT/vX1hThARgo5JAoKXz+d2qOgDgsyzYEQ== b19a6c2ad34b2775f4e2a480e3fff0fc337f392c1bb8bac6714efdef4d86815e 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 PHtfYy9Dcc4ABRRPLpBeXyPapzOigv5rsPoZl3s/FpaH5Wx462gpTOno3wQdkNYsfOHw5xqIN4gpl0Nfrx9ayA== Eo44rxCKryBzaURIxxXpYpmPBA8Vu1H8A94NKtgL+Uw5ZbQ9cfSNVdkZ2meoHaDFdErocVDu8Yj+JmYOvE+eKA==
42963 1193 2024-07-29T07:31:52.312Z 2024-07-29T07:31:51.980Z 50a884b3c649b2dba326ceb4f967c65f4d019002247d7331177b2dbb3f618783 50a884b3c649b2dba326ceb4f967c65f4d019002247d7331177b2dbb3f618783 50a884b3c649b2dba326ceb4f967c65f4d019002247d7331177b2dbb3f618783 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 1192 034e305fa13630f9b83fd39286a4d9aa35d06eeb3a84502ab38e52f7fe2ffada63 03991590e7ed7f1ba6a8b40345d78686d51a79859dc7466e49e2b54151dfc17b18 slszbg9GvcdR+tSUYLlgsFPFUwEnsTbgowWYxYsc26tOpYdH8V0ftSbpFnrW5FK6hEyo8W7uG/c9H8OxBoIApA== 50a884b3c649b2dba326ceb4f967c65f4d019002247d7331177b2dbb3f618783 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 fWbq6xxIqLN2h/WE9M1CCokJ5gG1e2rM4yDqBQC6wDRz8r1myjSjaXsoHTkW+8h0KPjkcRp8wyxu9j23aPfOHQ== vLX7nJnbqRRC55YpDjOYiyHGpPxjojgeyPQ4DvzbUpOY2C2VKsaY3cBeXUL2uc9R69R6uoFk5UqXc+UmtL1+aA==
