Block: 152
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
2474 2020-04-15T09:20:11.871Z 86b88685d7adff39c793c4f40435f6817c9bea1ff573e57585f4521d7e079557 86b88685d7adff39c793c4f40435f6817c9bea1ff573e57585f4521d7e079557 75fe281e467677829e011727ad4ff823c95dfab1adb2aa3360e3361900cfea5e CRE 1 037f1c52f0c3b788b629aef2069293667a28777232db8cd187d62c34204f0ee519 03b5245188049722792cedd94cbf9a047cb25f08cf3b8bb7a729d86b4b6638adca J2Txx+j7oNoIUyY808E+B7DQuEgTaZFjz/hSDqdAlyS5BEGB/72LdWNqly/eYhcRhptZXfFYqpvX36lfH9w7ew== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 8/nPMUUJhQ6G9DUrjeiQOYsHSW8sOlDbOjSjbXmSE5RxVg+N8Prq64XMJzxfMGNWz60lr4awLvZtNWIYq29KzA== mQIrvXZghNrlsnDis9NsVbmSdGI0ZtMuxo2p4pPCeVzAnrcNBilaRzoTFK+HIR7U31R4GBoTNoIOcu17AFe5ZQ== 152
2475 2020-04-15T09:20:26.481Z 834e351a5ffe5e98789374d4d49fa57a175aa5d0054c7a1f7a4e10157504acd0 834e351a5ffe5e98789374d4d49fa57a175aa5d0054c7a1f7a4e10157504acd0 834e351a5ffe5e98789374d4d49fa57a175aa5d0054c7a1f7a4e10157504acd0 HBT 151 02ea8c9a94c51d331cb6197c657ec8e83758d20da6e0d6ddae6272e3e9a8de13d1 03b19751470dde25442f1716600b18390d826a5d184d7896b4c69034bc57cf19e4 2tanh9bkuaY7apRrFfxZ4hSnodUjIyO9BCmsgMB6/b3jk7eEn4Av2YfasCuTRlevzpkm1Uzzgn3KcwW2NxNY9Q== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 NMrCb2DWTNDbRSjx/HVmZTe+SxlpeBrbpjY/tPpv7YOksWY8IhVtbo4O9IOo+RpF3nLqbZ3kJxlKlVNb+mXcGA== owQlIiYE5RgjoDmsqoQzsxiMh3bJQNIpCGFxK6BapZgcxbA/tUZT+BFwpBAgtP444XJCQTP+znQd6tcGDU0e+g== 152
2476 2020-04-15T09:20:27.669Z 3a6b43ea2519d26cbe51ab659f80e6ee99aa1c543645514516edb5b5e968d994 3a6b43ea2519d26cbe51ab659f80e6ee99aa1c543645514516edb5b5e968d994 3a6b43ea2519d26cbe51ab659f80e6ee99aa1c543645514516edb5b5e968d994 HBT 151 02072a5433b1dcb896e5e9b8113a4900c8501533ec91dbdf3dec61aa76e3c5d3b2 0273aea65b10f3fd82520f51d7fa50616e124030e140086e0a565a1f2f180412f2 E/LAPG/+mrl7hs7qeaKlaclCWMd3zZ/KwX4bZcr+8d7cG/xvcy6jpmS3//TUE96QYxRbb/TY5yELbhR+6d0lyQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ukZDiYyw3pa6oR1bHeYQXAOx+jUVGZ6NIp7E3zQWUTmeFVnBpnF7P/zNvC11iKDqyjfonQrktr8R8gpDGoTmTA== unLw3Y3UQRC2FiYU1F0Dj1PP5h0FkgTq3vuRPah7NrdJGgGZ8oh4XowsL8dlfwzqmRZjf3MeypJM9TH9ALTprA== 152
2477 2020-04-15T09:20:28.035Z a0c655f300589d937fb51dafdcd825f081ba256e088d39d9e578d63969227480 a0c655f300589d937fb51dafdcd825f081ba256e088d39d9e578d63969227480 a0c655f300589d937fb51dafdcd825f081ba256e088d39d9e578d63969227480 HBT 151 028fe8b9fa36f64778b61f617d9fb5d723e3e84d6ed0d7ff86c633ad310557524b 02c31d2532eaed460a2fd01a4a9b565fda1b628dc808eaaffea68e4ff8d6a10b9e qHSQu6a2zeFL0QQHlTk3K054voD0uacUFyaLcDRwryiKe+r5LJYNRLanPL/VWr23y0r8fBVSSDKHJ1zvEL3Fig== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 P2L+gNIOJ1zyINASbGhRQpLITC/KFXBAIocghVd0FkVNmV5MB8VEzX4fClOm89yDs9NCh7Psp+V/AFFhUWq8ow== PqFZCpkpcxurARs23u2+6KIGg0tyOJ5AZIPtU9/7SiEqJ749gIJdXxOEEPxgK5C+fYPnVQRl6gf8xhtEESSuow== 152
2478 2020-04-15T09:20:49.232Z a3d1c5fea2a0a4a9d8d44659effa5c07079dde464a4412bdde985ebdb9f93544 a3d1c5fea2a0a4a9d8d44659effa5c07079dde464a4412bdde985ebdb9f93544 a3d1c5fea2a0a4a9d8d44659effa5c07079dde464a4412bdde985ebdb9f93544 HBT 151 02503a7f1ba6d997bc1003816da7d68791f400b18e0f92ceeee2736ad44ac1aeb5 02fe0aeff6f1740865c728ee5b0126b8a93073539c89c42ced784d6b9a674b31a6 3JwNNqM43n5aJR19kX4mi8+KN/Gp9UxistQ72Uq1hvXfJ6ifYbMk2mMaQRZMH7DoGaKxS8U9CY3W55FWt0QzAQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 SAc3o8qrkqjesIU/t7F9ygYPOaQTUo+KmnxpjB/KmeVZdJyDCdFxH9Whl8VQyTH3jHO5Lkwbb+aLtAXLaONUuw== cd0CXdzLUZL0nyg49CfhhnS7C20hBhwC01Pv9feuLgWPjgIlKtMfmgDk5j82AgexEazk+btSHOzHerbnkdgIog== 152
2479 2020-04-15T09:20:51.167Z 192f45a795ab297087b93d150f18aea717913e6aebcc5b77caad555f140e31c9 192f45a795ab297087b93d150f18aea717913e6aebcc5b77caad555f140e31c9 192f45a795ab297087b93d150f18aea717913e6aebcc5b77caad555f140e31c9 HBT 151 020aa36faac3d5e3a2c31f57eb58061992dfb6f50ad0218f850ecd14160f9063c4 028ed6eaac89086a4db1f88467b5bcd020a25afb1e37bac79b3def763f5d38387a TIt+d+TUdif+ZnJzvJDZJOjXaaUpZB0OYWtwg0uf9/gIfClS+eKWzvGxp1vRFa+hHNVNLfmZXdcJnEy73p8uAA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 3UXRYGOD32fSDIeiIYc+fojebTCuQqR6W7ReKEHbsfuxZdVIEpJKewGORSXzc0kcAwvUhNljO84DYLQ9QRwPXQ== FjjAvv2KMQpkXEr5VIs1SR1JBu/SzKp4CMpedjomvM+C8K/n09TmSTwS6yikAVHrEBgTAQfeq1g/p4jLTTSCXQ== 152
2480 2020-04-15T09:20:51.581Z 5b2ac6eb4eff26e30d852769205ae1c7096288b349bb6487a18894220c1c8edf 5b2ac6eb4eff26e30d852769205ae1c7096288b349bb6487a18894220c1c8edf 5b2ac6eb4eff26e30d852769205ae1c7096288b349bb6487a18894220c1c8edf HBT 151 03c9aacd2681a1681595d1ee561491ef7a390179f0b1bfcb171b64684735acbe5e 03058333ee2b2750b72f6993853d36ddfb5a1c08ee73d4b72ce21f888782e06944 +/cAx2EB3RMUG+rZt/u3g5G6tnhtafg4JH1/BrlEOn2v5FthP+M4KmFdK8I7QeUfHLs/7yZ5DEaOupCY+6VejQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 EKxrl2ohOT1XmkIyIXICE78wJI2Qz1xgh9sNSLk7OURwDHsNdnPpJUKA27oW2TvYPOIr51yidb46RVGFRG8oGw== FqFnlR1KkRhM+i1tBqBan8z1+5cCMmdJEJU2UPLKrNAmWaD0L+VKcBM52VgLztL6OxgkHrkpsa4Tl65/uihn5Q== 152
2481 2020-04-15T09:20:52.986Z a8aa43fc5d3cb25acb5c91fc65022bc02499fae4c0f60ddbaf0629af503a4fa8 a8aa43fc5d3cb25acb5c91fc65022bc02499fae4c0f60ddbaf0629af503a4fa8 a8aa43fc5d3cb25acb5c91fc65022bc02499fae4c0f60ddbaf0629af503a4fa8 HBT 151 03db355bc891a819a6b72cc20e77c7dbcc675c5cab1fe7b069aada1346a9b7dd8b 0381f31fbb86a2f82d3c0c02534e7d1863f228b6f1e975bb8304d20bab00f41be0 Rce5Xn7wYTl2xH+9FrGiWb5GYDzHOszQAFxHdtw1d4ngWJ1upfg5J7MNTETVBa+hFe8mzEw83aolEWHI+EmEPw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 rE7PetOv+Zv4woxP33vUrS6dqdALnbryIrGKBtqlW7HzuZTYFvw/Yv69YUvk49+4Jn5KrfQxEmrZd0iAFBKeMg== lmzyFsmGIXHuVptz4OdFOFY+FzmLGS3oF8NgpY1Oma7CTOcAdOHfUew4+PvCLdxK8YLe9B1Z+TPhZEcDXYS2Vw== 152
2482 2020-04-15T09:22:48.262Z 86b88685d7adff39c793c4f40435f6817c9bea1ff573e57585f4521d7e079557 c41b53ac709ca9c85c99bb67a8bcd884f4f70f5f021a7f96b6f5907a193c7ebf 03ffdf45276dd38ffac79b0e9c6c14d89d9113ad783d5922580f4c66a3305591 TRA 2 03a258e5dc64c0d4cdf99209da81a837db8cc60ada1f0392e3482522fc15f5eb9f 0357cf9aa75da3bf9e651ef4c9175bb8d4a1c98fb2817512521e26ffbd616f0c3b MoWFBqNEm2gf1cSp37qRnb4IZlRODSbBUYJEFesnqlpbAvEGtfkVnVFS3Enp0erLfZyz084YNUdfNXJKESCMNQ== WXNB8ghbfHF02f2Nh2OnFljDCxMXLmvyLdwKoYGtvb4KWhwKfOBF91gY9tlpk909C3+tc+xjriKgjvwWf+b9aw== 25EBZ+w1ceFyy3DkWSUyrGLPVu5XEWEiR04P3cQzi0r6wV0W3RhOOPmbhtRz1Jb/xpUokfOkaD0VFKXQDeBAXg== 3geMXGCxkRzr7jsaKBZ54Dz5vkT9wzDjLtdtEiiXO/9ngj6txem7p6coR6qwhHFGilLyG+Fhd6vHQccjQ7h40A== 152
2483 2020-04-15T12:30:06.694Z 81684198ba0e739d583622359c8f4f552196b297913fcd90e3ca32daec2567e2 81684198ba0e739d583622359c8f4f552196b297913fcd90e3ca32daec2567e2 9d4c6d3b91c908555a7e8343cb0cf86547c6ec2b1c2b79edebf5aa05dbdfafd3 CRE 1 02e44889ed0eec0a66bd1cc66961eaa9a672749897a266b5c03d9715bfe5eca370 0349038d1d6930a28a3c58263e7ed5d65ac1d957ac67188bd5833302cf63053b35 IDG3Bjpi9aVyjtixRPcOPYsyncOb45W8joPnPBJX1TDQbvzy4GWSRH2yP/mXVH/KJbH06NVZ70f4L/wDq1b54g== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 KIhL0O2twwHN0xtrNb7a17i1zQaaQC/uK6PtXB0RKgXrD+jOEnS/+lAYwcAvIvK/3pBoFmGB3itxnx+cWJVbvA== I0MdIuk7Ivy09qQHOwIOdAzpr4KZg/leCP5rnysBxhGXVS7h9Nec/VJnoTHTxbSJ6d0bzp5bpo6WO+so6j/I3w== 152
